"complex","target"
"Respiratory chain complex I (incomplete intermediate ND1, ND2, ND3, CIA30 assembly), mitochondrial","A0A0D3EGN3"
"Respiratory chain complex I (intermediate I/200kD and III/250kD), mitochondrial","A0A0D3E3M6"
"Respiratory chain complex I (intermediate IV/310kD), mitochondrial","A0A0D3BXZ7"
"Respiratory chain complex I (intermediate IV/310kD), mitochondrial","A0A0D3E3M6"
"Respiratory chain complex I (intermediate V/380kD and VI/480kD), mitochondrial","A0A0D3BXZ7"
"Respiratory chain complex I (intermediate V/380kD and VI/480kD), mitochondrial","A0A0D3E3M6"
"Respiratory chain complex I (intermediate VII/650kD), mitochondrial","A0A0D3AIN0"
"Respiratory chain complex I (intermediate VII/650kD), mitochondrial","A0A0D3BXZ7"
"Respiratory chain complex I (intermediate VII/650kD), mitochondrial","A0A0D3E3M6"
"Respiratory chain complex I (intermediate), mitochondrial","A0A0D3AIN0"
"Respiratory chain complex I (intermediate), mitochondrial","A0A0D3BXZ7"
"Respiratory chain complex I (intermediate), mitochondrial","A0A0D3E3M6"
"Respiratory chain complex I (intermediate II/230kD), mitochondrial","A0A0D3AIN0"
"Respiratory chain complex I (beta subunit) mitochondrial","A0A0D2ZT81"
"Ku antigen-YY1-alphaMyHC promoter complex","A0A0D3CAW7"
"Ku antigen-YY1-alphaMyHC promoter complex","A0A0D3DJV7"
"Respiratory chain complex I (gamma subunit) mitochondrial","A0A0D3BXZ7"
"Respiratory chain complex I (gamma subunit) mitochondrial","A0A0D3EGN3"
"Respiratory chain complex I (gamma subunit) mitochondrial","A0A0D3E3M6"
"Respiratory chain complex I (lambda subunit) mitochondrial","A0A0D3AIN0"
"Respiratory chain complex I (lambda subunit) mitochondrial","A0A0D3CN48"
"Respiratory chain complex I (lambda subunit) mitochondrial","A0A0D3BZF8"
"Respiratory chain complex I (lambda subunit) mitochondrial","A0A0D3AI81"
"Respiratory chain complex I (incomplete gamma subunit) mitochondrial","A0A0D3BXZ7"
"Respiratory chain complex I (incomplete gamma subunit) mitochondrial","A0A0D3EGN3"
"Ecsit complex (ECSIT, MT-CO2, GAPDH, TRAF6, NDUFAF1)","A0A0D2ZVU7"
"Ecsit complex (ECSIT, MT-CO2, NDUFA1, MT-ND1, TRAF6, NDUFAF1)","A0A0D2ZVU7"
"Ecsit complex (ECSIT, MT-CO2, NDUFA1, MT-ND1, TRAF6, NDUFAF1)","A0A0D3BXZ7"
"Respiratory chain complex I (incomplete NDUFAF1 assembly), mitochondrial","A0A0D3BXZ7"
"Respiratory chain complex I (incomplete intermediate), mitochondrial","A0A0D3AIN0"
"Respiratory chain complex I (incomplete intermediate), mitochondrial","A0A0D3CN48"
"Respiratory chain complex I (incomplete intermediate), mitochondrial","A0A0D3BZF8"
"Respiratory chain complex I (incomplete intermediate), mitochondrial","A0A0D3AI81"
"Respiratory chain complex I (incomplete intermediate), mitochondrial","A0A0D3E3M6"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","A0A0D3BZF8"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","A0A0D3CN48"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","A0A0D3AI81"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","A0A0D3E3M6"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","A0A0D3AIN0"
"Parvulin-associated pre-rRNP complex","A0A0D3DKF9"
"Nop56p-associated pre-rRNA complex","A0A0D2ZZ72"
"Nop56p-associated pre-rRNA complex","A0A0D3CSI1"
"Nop56p-associated pre-rRNA complex","A0A0D3D2P4"
"RNA polymerase II complex (RPB1, RAP74, CDK8, CYCC, SRB7, BAF190, BAF47), chromatin structure modifying","A0A0D3CJ92"
"RNA polymerase II complex, (CBP, RPBI, PCAF, BAF47), chromatin structure modifying","A0A0D3CJ92"
"RNA polymerase II complex, chromatin structure modifying","A0A0D3CJ92"
"RNA polymerase II complex, (CDK8 complex), chromatin structure modifying","A0A0D3CJ92"
"CTF18-cohesion-RFC-POLH complex","A0A0D3BPV9"
"CCT-Prefoldin complex, testis specific","A0A0D3DDC7"
"UTX-MLL2/3 complex","A0A0D3ABT1"
"UTX-MLL2/3 complex","A0A0D3CQ00"
"DGCR8 multiprotein complex","A0A0D3CCK2"
"DHX9-ADAR-vigilin-DNA-PK-Ku antigen complex","A0A0D3CAW7"
"DHX9-ADAR-vigilin-DNA-PK-Ku antigen complex","A0A0D3DJV7"
"Sulphiredoxin-peroxiredoxin complex","A0A0D3AU12"
"Tetrameric COG subcomplex","A0A0D3CF83"
"COG5-COG6-COG7 subcomplex","A0A0D3CF83"
"COG1-COG8-COG5-COG6-COG7 subcomplex","A0A0D3CF83"
"GammaH2AFX-NDHII-Ku70-DNA complex","A0A0D3CAW7"
"GammaH2AFX-NDHII-Ku70-DNA complex","A0A0D2ZR27"
"XRCC6-XRCC5-WRN complex","A0A0D3CAW7"
"XRCC6-XRCC5-WRN complex","A0A0D3DJV7"
"HSP90-FKBP38-CAM-Ca(2+) complex","A0A0D3EAE6"
"MGC1-DNA-PKcs-Ku complex","A0A0D3CAW7"
"MGC1-DNA-PKcs-Ku complex","A0A0D3DJV7"
"NCOA6-DNA-PK-Ku-PARP1 complex","A0A0D3CAW7"
"NCOA6-DNA-PK-Ku-PARP1 complex","A0A0D3DJV7"
"DNA-PK-Ku-eIF2-NF90-NF45 complex","A0A0D3CAW7"
"DNA-PK-Ku-eIF2-NF90-NF45 complex","A0A0D3DJV7"
"YWHAQ-CALM1-CABIN1 complex","A0A0D3A2G6"
"PTIP-HMT complex","A0A0D3ABT1"
"PTIP-HMT complex","A0A0D3CQ00"
"PTIP-DNA damage response complex","A0A0D3CN78"
"PTIP-DNA damage response complex","A0A0D3ABT1"
"PTIP-DNA damage response complex","A0A0D3B4H3"
"Kinase maturation complex 1","A0A0D3EAE6"
"Kinase maturation complex 2","A0A0D3EAE6"
"Pex26-Pex6-Pex1 complex","A0A0D3EGU9"
"RPA complex","A0A0D3DFU9"
"53BP1-containing complex","A0A0D3CAW7"
"53BP1-containing complex","A0A0D3DJV7"
"53BP1-containing complex","A0A0D3DFU9"
"TNF-alpha/NF-kappa B signaling complex 5","A0A0D3DUD8"
"TNF-alpha/NF-kappa B signaling complex 5","A0A0D3ADT7"
"TNF-alpha/NF-kappa B signaling complex 5","A0A0D3D5W1"
"IKBKB-CDC37-KIAA1967-HSP90AB1-HSP90AA1 complex","A0A0D3EAE6"
"WRN-Ku70-Ku80-PARP1 complex","A0A0D3CAW7"
"WRN-Ku70-Ku80-PARP1 complex","A0A0D3DJV7"
"CAP(C)-CAP(E) complex","A0A0D3DBF6"
"XRCC1-LIG3-PNK-TDP1 complex","A0A0D3ARX2"
"XRCC1-LIG3-PNK-TDP1 complex","A0A0D3B181"
"Dolichol-phosphate mannose (DPM) synthase","A0A0D3CBT3"
"Ku-ORC complex","A0A0D3CAW7"
"Ku-ORC complex","A0A0D3DJV7"
"Ku-ORC complex","A0A0D3BR67"
"Ku-ORC complex","A0A0D3EEZ4"
"Ku-ORC complex","A0A0D3DR85"
"TNF-alpha/NF-kappa B signaling complex 6","A0A0D3EAE6"
"TNF-alpha/NF-kappa B signaling complex 7","A0A0D3EAE6"
"TNF-alpha/NF-kappa B signaling complex 8","A0A0D3EAE6"
"TNF-alpha/NF-kappa B signaling complex 10","A0A0D3EAE6"
"TNF-alpha/NF-kappa B signaling complex 10","A0A0D3E9Q1"
"P53-BARD1-KU70 complex","A0A0D3CAW7"
"ETS2-SMARCA4-INI1 complex","A0A0D3CJ92"
"MLL1-WDR5 complex","A0A0D3E7J4"
"MLL1-WDR5 complex","A0A0D3CQ00"
"MLL1-WDR5 complex","A0A0D3B0S5"
"Splicing-associated factors complex","A0A0D3AKU7"
"Splicing-associated factors complex","A0A0D3BTX5"
"Emerin complex 24","A0A0D3BDZ0"
"Emerin complex 25","A0A0D3C690"
"Emerin complex 32","A0A0D3CJ92"
"HSP90-CIP1-FKBPL complex","A0A0D3EAE6"
"AKT1-HSP90AA1-MAP3K5 complex","A0A0D3EAE6"
"hRAD51C-hXRCC3 complex","A0A0D3E258"
"NOS3-HSP90 complex, VEGF induced","A0A0D3EAE6"
"NOS3-HSP90-AKT complex, VEGF induced","A0A0D3EAE6"
"PPP2R1A-PPP2R1B-PPP2CA-PPME1-EIF4A1 complex","A0A0D3B7Y4"
"Hook1-Vps16 complex","A0A0D3B5I6"
"Hook1-Vps41 complex","A0A0D3C8G4"
"Hook2-Vps16 complex","A0A0D3B5I6"
"Hook2-Vps41 complex","A0A0D3C8G4"
"Hook3-Vps41 complex","A0A0D3C8G4"
"FTS-Vps16 complex","A0A0D3B5I6"
"FTS-Vps41 complex","A0A0D3C8G4"
"SELK multiprotein complex","A0A0D3A4S1"
"hTREX84 complex","A0A0D3CN55"
"hTREX84 complex","A0A0D3D2N7"
"hTREX84 complex","A0A0D3AIC5"
"hTREX84 complex","A0A0D3EBL8"
"Exocyst complex","A0A0D3B0U2"
"Exocyst EXOC5-EXOC6 subcomplex","A0A0D3B0U2"
"Exocyst EXOC5-EXOC6-EXOC7 subcomplex","A0A0D3B0U2"
"MIB complex","A0A0D3C4D9"
"DDX11-Ctf18-RFC complex","A0A0D3BPV9"
"DDX27-PeBoW complex","A0A0D3B152"
"DEAF1- complex","A0A0D3CAW7"
"DEAF1- complex","A0A0D3DJV7"
"CORVET complex","A0A0D3DZU0"
"CORVET complex","A0A0D3B5I6"
"CORVET complex","A0A0D3D4G4"
"HOPS complex","A0A0D3C8G4"
"HOPS complex","A0A0D3B5I6"
"HOPS complex","A0A0D3D4G4"
"DNAJC7-HSPA8-HSP90AA1 complex","A0A0D3EAE6"
"NMNAT2-HSP90 complex","A0A0D3EAE6"
"MITRAC12-SURF1-COX1 complex","A0A0D2ZVU7"
"MITRAC7-COX1 complex","A0A0D2ZVU7"
"SPG3A-SPG4-SPG31 complex","A0A0D3C6E7"
"HAUS augmin-like complex","A0A0D3DBS7"
"ARL2-TBCD complex","A0A0D3BWL3"
"MLL1 core complex","A0A0D3CQ00"
"EARP complex","A0A0D3CZT7"
"EARP complex","A0A0D3DZZ0"
"MLL2 complex","A0A0D3CQ00"
"MLL3 complex","A0A0D3ABT1"
"MLL3 complex","A0A0D3CQ00"
"MLL1 complex","A0A0D3CQ00"
"GARP complex","A0A0D3CZT7"
"GARP complex","A0A0D3DZZ0"
"MLL4 complex","A0A0D3ABT1"
"MLL4 complex","A0A0D3CQ00"
"TRAPP complex","A0A0D3BNF0"
"TRAPP complex","A0A0D3EGB2"
"TRAPP complex","A0A0D3DWA9"
"Bcl-2-Beclin1-UVRAG-PI(3)KC3 complex","A0A0D3E5C0"
"Bcl-2-Beclin1-UVRAG-PI(3)KC3 complex","A0A0D3A3H1"
"Bcl-2-Beclin1-UVRAG-PI(3)KC3 complex","A0A0D3B4K3"
"CUL4B-DDB1-DTL-CSN complex","A0A0D3DBC9"
"CAPZalpha-CAPZbeta complex","A0A0D3CZX9"
"WASH-CAPZalpa/beta complex","A0A0D3CZX9"
"CUL4A-DDB1-DTL complex","A0A0D3DBC9"
"pERK-vimentin-KPNA2 complex","A0A0D3BWT5"
"ILK-HSP90-CDC37 complex","A0A0D3EAE6"
"Akt-PHLPP1-PHLPP2-FANCI-FANCD2-USP1-UAF1 complex","A0A0D3DLW2"
"Akt-PHLPP1-PHLPP2-FANCI-FANCD2-USP1-UAF1 complex","A0A0D3AX08"
"SPG4-SPG33 complex","A0A0D3C6E7"
"Hsp90-p23 complex","A0A0D3EAE6"
"AP5-SPG11-SPG15 complex","A0A0D3AC74"
"AP5-SPG11-SPG15 complex","A0A0D3B7H9"
"AP5-SPG11-SPG15 complex","A0A0D3A0X8"
"SPG4-SPG12 complex","A0A0D3C6E7"
"MGAT1-NGT complex","A0A0D3DII9"
"MGAT2-SLC35A3 complex","A0A0D3BDG7"
"AP5 adaptor complex","A0A0D3AC74"
"WDR20-USP46-UAF1 complex","A0A0D3DW19"
"USP46-UAF1 complex","A0A0D3DW19"
"CCC-Wash (WASH1, FAM21C) complex","A0A0D2ZTD5"
"USP22-SAGA complex","A0A0D3A2S9"
"USP22-SAGA complex","A0A0D3B2S7"
"SAGA complex, GCN5-linked","A0A0D3A2S9"
"SAGA complex, GCN5-linked","A0A0D3B2S7"
"CCDC22-COMMD1-CUL2 complex","A0A0D2ZTD5"
"CCC complex","A0A0D2ZTD5"
"CCDC22-COMMD8-CUL1 complex","A0A0D2ZTD5"
"Ubiquitin E3 ligase (CCDC22, COMMD8, CUL3)","A0A0D2ZTD5"
"STAGA complex, SPT3-linked","A0A0D3A2S9"
"STAGA complex, SPT3-linked","A0A0D3B2S7"
"PI4K2A-WASH complex","A0A0D3CZX9"
"TNFR2 signaling complex","A0A0D3DNL3"
"TBCD-tubulin(alpha)-tubulin(beta) complex","A0A0D3BWL3"
"TBCD-ARL2-tubulin(beta) complex","A0A0D3BWL3"
"TBCE-TBCB-tubulin(alpha) complex","A0A0D3CZV3"
"TBCD-ARL2-tubulin(beta)-TBCE complex","A0A0D3CZV3"
"TBCD-ARL2-tubulin(beta)-TBCE complex","A0A0D3BWL3"
"VEGFR2-S1PR1-ERK1/2-PKC-alpha complex","A0A0D3BWT5"
"VEGFR2-S1PR2-ERK1/2-PKC-alpha complex","A0A0D3BWT5"
"VEGFR2-S1PR3-ERK1/2-PKC-alpha complex","A0A0D3BWT5"
"VEGFR2-S1PR5-ERK1/2-PKC-alpha complex","A0A0D3BWT5"
"Pdgfrb-S1pr1-phosphorylated p42/p44 Mapk complex, PDGF stimulated","A0A0D3BWT5"
"ULK1-ATG13-ATG14-PIK3C3 complex","A0A0D3E5C0"
"NIF1-ASH2L-RBBP5-WDR5 complex","A0A0D3CQ00"
"WRAD  complex (WDR5, RBBP5, ASH2L, DPY30)","A0A0D3CQ00"
"WRA complex (WDR5, RBBP5, ASH2L)","A0A0D3CQ00"
"5FMC (Friends of Methylated Chtop) complex","A0A0D3B0S5"
"LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex","A0A0D3EGB5"
"LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex","A0A0D3B0S5"
"PeBoW complex","A0A0D3B152"
"CHTOP-methylosome complex","A0A0D3EGC4"
"Bag6-Ubl4A-Trc35 Complex","A0A0D3ECI6"
"Fanconi anemia FAAP100 complex","A0A0D3BEN3"
"Gamma-tubulin complex","A0A0D3DSV3"
"MMXD complex","A0A0D3B692"
"MMXD complex","A0A0D3AWS4"
"MMS19 complex","A0A0D3B692"
"MMS19 complex","A0A0D3AWS4"
"CIA2B-CIA1-MMS19 complex","A0A0D3B692"
"CIA2B-CIA1-MMS19 complex","A0A0D3AWS4"
"ARHGEF2-MAPK1-MAPK3-PXN complex","A0A0D3BWT5"
"GATB-GATC-QRSL1 complex","A0A0D3BD13"
"GATB-GATC-QRSL1 complex","A0A0D3E7W8"
"CAPZA3-CAPZB complex","A0A0D3CZX9"
"NBS1-VRK1 complex","A0A0D3CN78"
"NBS1\u2013RNF8-VRK1 complex","A0A0D3CN78"
"COMMD1-CCDC22-CCDC93-C16orf62 complex","A0A0D2ZTD5"
"CCDC22-CCDC93-C16orf62 complex","A0A0D2ZTD5"
"CCDC22-CCDC93-C16orf62-FAM21-WASH1 complex","A0A0D2ZTD5"
"Coat protein complex II (SAR1B, PREB, SEC23A , SEC24B, SEC23IP)","A0A0D3DA25"
"Methionine adenosyltransferase alpha2 beta-v1","A0A0D3AS45"
"Methionine adenosyltransferase alpha1 beta-v1","A0A0D3AS45"
"Dysbindin 1-A-DNA-PK-complex","A0A0D3CAW7"
"Dysbindin 1-A-DNA-PK-complex","A0A0D3DJV7"
"MMS19-XPD complex","A0A0D3AWS4"
"MMS19-FAM96B complex","A0A0D3AWS4"
"ING5 (BRPF2, MOZ, MORF) complex","A0A0D3BYP2"
"ING5 (BRPF3, MOZ, MORF) complex","A0A0D3BYP2"
"ING5 complex (ING5, JADE2, KAT7, MEAF6)","A0A0D3BYP2"
"ING5 complex (ING5, JADE3, KAT7, MEAF6)","A0A0D3BYP2"
"GSK3B-HSP90AA1-PKM2 complex","A0A0D3EAE6"
"HEXIM1-DNA-PK-paraspeckle components-ribonucleoprotein complex","A0A0D3CAW7"
"HEXIM1-DNA-PK-paraspeckle components-ribonucleoprotein complex","A0A0D3DJV7"
"EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex","A0A0D3BRZ4"
"EIF2B1-EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex","A0A0D3BRZ4"
"ERCC1-RPA1-XPA complex","A0A0D3DFU9"
"ADA-DPP4 complex","A0A0D3E1G8"
"CTNNB1-DDX5-HDGF complex","A0A0D3CCK2"
"DAD1-DDOST-RPN1-RPN2 complex","A0A0D3A4S1"
"KATNA1-KATNAL1-KATNB1-KATNBL1 complex","A0A0D3ARX8"
"ASH2L-KDM6B-KDM6B-WDR5 complex","A0A0D3CQ00"
"BRD7-SWI\u2013SNF-SUZ12 complex","A0A0D3A7K3"
"KHDC3L-NLRP5-OOEP-TLE6 complex","A0A0D3BTQ1"
"Prohibitin-HIRA complex","A0A0D3BGT3"
"Prohibitin-HIRA complex","A0A0D3A2G6"
"OGT-HIRA complex","A0A0D3BGT3"
"OGT-HIRA complex","A0A0D3A2G6"
"CENP-A nucleosomal complex","A0A0D3DC48"
"TOP3B-c complex","A0A0D3B4H6"
"TOP3B-c complex","A0A0D3EDW3"
"KAT2B-KIF11-MYSM1 complex","A0A0D3C4S5"
"TANGO1L-cTAGE5-SEC12 complex","A0A0D3DA25"
"CD44-ERK1-ERK2-RHAMM complex","A0A0D3BWT5"
"BORC complex","A0A0D3C533"
"BORC complex","A0A0D3DBH1"
"KEOPS complex","A0A0D3DCP5"
"KEOPS complex","A0A0D3A202"
"ESR1-TRAP/Mediator coactivator-complex","A0A0D3CHK4"
"ESR2-TRAP/Mediator coactivator complex","A0A0D3CHK4"
