"complex","target"
"cGMP kinase signaling complex (IP3RI, IRAG, cGKI-beta, alpha-actin, calponin H1, PLN, RhoA)","XELAEV_180344403mg"
"cGMP kinase signaling complex (IP3RI, IRAG, cGKI-beta, alpha-actin, calponin H1, PLN, RhoA)","XELAEV_180344406mg"
"cGMP kinase signaling complex (IP3RI, IRAG, cGKI-beta, alpha-actin, calponin H1, PLN, RhoA)","acta2"
"cGMP kinase signaling complex (IP3RI, IRAG, cGKI-beta, alpha-actin, calponin H1, PLN, RhoA)","XELAEV_18016627mg"
"BRG1-SIN3A complex","actl6a"
"BRG1-SIN3A complex","XELAEV_18012612mg"
"BRM-SIN3A complex","actl6a"
"BRM-SIN3A complex","XELAEV_18012612mg"
"MRG15-PAM14-RB complex","rb1"
"P2X7 receptor signalling complex","XELAEV_18003062mg"
"P2X7 receptor signalling complex","actb"
"P2X7 receptor signalling complex","XELAEV_18033653mg"
"P2X7 receptor signalling complex","XELAEV_18007834mg"
"DDB2 complex","XELAEV_18018234mg"
"DDB2 complex","gps1"
"DDB2 complex","cops4"
"DDB2 complex","cops3"
"CSA complex","XELAEV_18018234mg"
"CSA complex","gps1"
"CSA complex","ercc8"
"CSA complex","cops4"
"CSA complex","cops3"
"CSA-POLIIa complex","polr2a"
"CSA-POLIIa complex","XELAEV_18018234mg"
"CSA-POLIIa complex","gps1"
"CSA-POLIIa complex","ercc8"
"CSA-POLIIa complex","cops4"
"CSA-POLIIa complex","cops3"
"Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)","skp1"
"Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)","XELAEV_18022689mg"
"SNARE complex (STX4, SNAP23, VAMP1)","snap23"
"SNARE complex (STX4, SNAP23, VAMP2)","snap23"
"SNARE complex (STX4, VAMP1, VAMP7)","vamp7"
"SIN3-ING1b complex I","XELAEV_18012612mg"
"SIN3-ING1b complex II","actl6a"
"SIN3-ING1b complex II","XELAEV_18012612mg"
"Exon junction complex (EIF4A3, MLN51, MAGOH, Y14)","rbm8a"
"NCOR-HDAC3 complex","XELAEV_18021566mg"
"NCOR-HDAC3 complex","XELAEV_18019674mg"
"NCOR-SIN3-RPD3 complex","sin3b"
"C/EBPalpha-HNF6 complex","cebpa"
"MeCP2-SIN3A-HDAC complex","mecp2"
"SMRT core complex","XELAEV_18021566mg"
"UTM-SGCE-DAG1-CAV1-NOS3 complex","XELAEV_18030878mg"
"UTM-SGCE-DAG1-CAV1-NOS3 complex","dag1"
"Exon junction complex (EIF4A3, MLN51, UPF3B, MAGOH, Y14, PYM)","upf3b"
"Exon junction complex (EIF4A3, MLN51, UPF3B, MAGOH, Y14, PYM)","rbm8a"
"Y14-Magoh complex","rbm8a"
"Dysferlin-affixin complex","XELAEV_18004870mg"
"TREX complex","thoc5"
"TREX complex","thoc7"
"TREX complex","alyref"
"TREX complex","XELAEV_18045683mg"
"TREX complex","thoc2"
"TREX complex","XELAEV_18031895mg"
"TREX complex","thoc3"
"THO complex","thoc5"
"THO complex","thoc7"
"THO complex","XELAEV_18045683mg"
"THO complex","thoc2"
"THO complex","XELAEV_18031895mg"
"Exon junction complex","alyref"
"Exon junction complex","XELAEV_18015266mg"
"Exon junction complex","upf3b"
"Exon junction complex","upf2"
"Exon junction complex","rbm8a"
"LARC complex (LCR-associated remodeling complex)","actl6a"
"LARC complex (LCR-associated remodeling complex)","actb"
"LARC complex (LCR-associated remodeling complex)","XELAEV_18012612mg"
"URI complex (Unconventional prefoldin RPB5 Interactor)","polr2e"
"URI complex (Unconventional prefoldin RPB5 Interactor)","skp1"
"URI complex (Unconventional prefoldin RPB5 Interactor)","XELAEV_18008360mg"
"URI complex (Unconventional prefoldin RPB5 Interactor)","XELAEV_18042925mg"
"URI complex (Unconventional prefoldin RPB5 Interactor)","XELAEV_18005900mg"
"URI complex (Unconventional prefoldin RPB5 Interactor)","ruvbl1"
"ITCH-USP9X complex","usp9x"
"SMG-1-UPF-ERF1-ERF3 complex (SURF)","etf1"
"MR-UBC9-SRC1 complex","nr3c2"
"MR-UBC9-SRC1 complex","ncoa1"
"NuA4/Tip60-HAT complex B","actl6a"
"NuA4/Tip60-HAT complex B","XELAEV_18022282mg"
"NuA4/Tip60-HAT complex B","dmap1"
"NuA4/Tip60-HAT complex B","ruvbl1"
"Exosome","XELAEV_18005621mg"
"Exosome","XELAEV_18033222mg"
"Exosome","XELAEV_18022815mg"
"Exosome","exosc4"
"Exosome","exosc5"
"Exosome","exosc3"
"Exosome","dis3"
"Exosome","exosc1"
"SNARE complex (VAMP2, SNAP25, STX1a, CPLX1)","snap25"
"SNARE complex (VAMP2, SNAP25, STX1a, CPLX2)","snap25"
"SNARE complex (STX11, VAMP2, SNAP23)","snap23"
"SNARE complex (STX11, VAMP2, SNAP23)","stx11"
"NuA4/Tip60-HAT complex A","actl6a"
"NuA4/Tip60-HAT complex A","XELAEV_18022282mg"
"NuA4/Tip60-HAT complex A","XELAEV_18012516mg"
"NuA4/Tip60-HAT complex A","dmap1"
"NuA4/Tip60-HAT complex A","ing3"
"NuA4/Tip60-HAT complex A","ruvbl1"
"DMAP1-associated complex","actl6a"
"DMAP1-associated complex","dmap1"
"DMAP1-associated complex","ruvbl1"
"SNARE complex (STX2, SNAP23)","snap23"
"BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I","actl6a"
"CDC42-Par6c-Par3-Prkcz complex","pard3"
"CDC42-Par6c-Par3-Prkcz complex","cdc42"
"SNARE complex (STX4, SNAP23)","snap23"
"BRM-SIN3A-HDAC complex","actl6a"
"eRF1-eRF3-GTP-Mg(2+) complex","etf1"
"FCP1-associated protein complex","gtf2f1"
"FCP1-associated protein complex","XELAEV_18039966mg"
"FCP1-associated protein complex","XELAEV_18014570mg"
"Upf complex (UPF1, UPF2, UPF3a)","upf2"
"Upf complex (UPF1, UPF2, UPF3b)","upf3b"
"Upf complex (UPF1, UPF2, UPF3b)","upf2"
"Postsplicing complex","upf3b"
"Postsplicing complex","upf2"
"Postsplicing complex","rbm8a"
"MRIP-MBS-RHOA complex","ppp1r12a"
"20S methylosome-SmD complex","snrpd1"
"20S methylosome-SmD complex","snrpd3"
"SNARE complex (STX6, SNAP23)","snap23"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","xrn1"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","upf3b"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","upf2"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","exosc4"
"TRPC1-STIM1-ORAI1 complex","XELAEV_18031373mg"
"PAR-6-VE-cadherin complex, endothelial","cdh5"
"PAR-6-PAR-3-VE-cadherin complex, endothelial","cdh5"
"PAR-6-PAR-3-VE-cadherin complex, endothelial","pard3"
"Anti-Sm protein complex","gemin4"
"Anti-Sm protein complex","ddx20"
"6S methyltransferase complex","snrpd1"
"6S methyltransferase complex","snrpd3"
"20S methylosome and RG-containing Sm protein complex","snrpd1"
"20S methylosome and RG-containing Sm protein complex","XELAEV_18039054mg"
"20S methylosome and RG-containing Sm protein complex","snrpd3"
"6S methyltransferase and RG-containing Sm proteins complex","snrpf"
"6S methyltransferase and RG-containing Sm proteins complex","snrpd1"
"6S methyltransferase and RG-containing Sm proteins complex","XELAEV_18039054mg"
"6S methyltransferase and RG-containing Sm proteins complex","snrpd3"
"p27-Cdk2-Fgf2 complex","fgf2"
"p27-Cdk2-Fgf2 complex","XELAEV_18019936mg"
"LIN9-BMYB complex","XELAEV_18046595mg"
"RICH1/AMOT polarity complex, Flag-Rich1 precipitated","mpp5"
"RICH1-PAR3-aPKC polarity complex","pard3"
"RICH1/AMOT polarity complex, Flag-Amot precipitated","XELAEV_18006804mg"
"RICH1/AMOT polarity complex, Flag-Amot precipitated","XELAEV_18030748mg"
"RICH1/AMOT polarity complex, Flag-Amot precipitated","mpp5"
"CRB3-PALS1-PATJ cell polarity complex","mpp5"
"TRAP-SMCC mediator complex","MED19"
"TRAP-SMCC mediator complex","med22"
"TRAP-SMCC mediator complex","med25"
"TRAP-SMCC mediator complex","MED8"
"TRAP-SMCC mediator complex","med17"
"TRAP-SMCC mediator complex","med29"
"TRAP-SMCC mediator complex","med11"
"aPKC-PAR-6-PAR-3 cell polarity complex","pard3"
"BRAF53-BRCA2 complex","brca2"
"SNARE complex (STX1A, SNAP29)","snap29"
"SNARE complex (VAMP3, VAMP4, VAMP8, STX6)","vamp8"
"PAR-6-aPKC-PAR-3-Cdc42-Rac1 complex","pard3"
"PAR-6-aPKC-PAR-3-Cdc42-Rac1 complex","cdc42"
"MTA1 complex","XELAEV_18012612mg"
"MTA1 complex","XELAEV_18040095mg"
"MTA2 complex","XELAEV_18012612mg"
"MTA1-HDAC core complex","XELAEV_18012612mg"
"MTA1-HDAC core complex","XELAEV_18040095mg"
"hMediator complex (MED23, CDK8, CCNC, MED7)","ccnc"
"hMediator complex (MED23, CDK8, CCNC, MED7)","XELAEV_18026970mg"
"hMediator complex (MED23, CDK8, CCNC)","ccnc"
"hMediator complex (MED23, CDK8, CCNC)","XELAEV_18026970mg"
"CDK8-CyclinC-Mediator complex","ccnc"
"Mediator complex 1","med6"
"Mediator complex 1","ccnc"
"Mediator complex 1","XELAEV_18026970mg"
"Mediator complex 2","med6"
"Mediator complex 2","XELAEV_18026970mg"
"RET-Rai complex","XELAEV_18034967mg"
"SHC3-GAB1 complex","gab1"
"KIF3A/B-PAR-3-aPKC-PAR-6 complex","pard3"
"PARD3-PARD6A-PRKCI complex","pard3"
"ARC92-Mediator complex","med6"
"ARC92-Mediator complex","med26"
"ARC92-Mediator complex","med25"
"ARC92-Mediator complex","med17"
"ARC92-Mediator complex","med13"
"ARC92-Mediator complex","XELAEV_18026970mg"
"ARC92-Mediator complex","med16"
"CRSP-Mediator 2 complex","med24"
"CRSP-Mediator 2 complex","med6"
"CRSP-Mediator 2 complex","med17"
"CRSP-Mediator 2 complex","XELAEV_18026970mg"
"CRSP-Mediator 2 complex","med16"
"FGFR1-KAL11 complex","fgfr1"
"FGFR1-KAL11 complex","anos1"
"PALS1-PATJ-CRB3-PAR3-PAR6-aPKC-14-3-3 zeta complex","mpp5"
"PALS1-PATJ-CRB3-PAR3-PAR6-aPKC-14-3-3 zeta complex","pard3"
"SNARE complex (SNAP23, STX1A)","snap23"
"MPP5-PARD3-PRKCI-YWHAZ complex","mpp5"
"MPP5-PARD3-PRKCI-YWHAZ complex","pard3"
"PAR3-PAR6-PALS1 complex","mpp5"
"PAR3-PAR6-PALS1 complex","pard3"
"PAR3-PATJ-PALS1 complex","mpp5"
"PAR3-PATJ-PALS1 complex","pard3"
"Remodeling and spacing factor (RSF) complex","rsf1"
"SNF2L-RSF1 complex","rsf1"
"Toposome","XELAEV_18014576mg"
"SNF2H-BAZ1A complex","baz1a"
"CENP-A NAC complex","XELAEV_18005899mg"
"CENP-A NAC complex","XELAEV_18005361mg"
"CENP-A NAC complex","XELAEV_18034802mg"
"CENP-A NAC complex","cenph"
"CENP-A NAC complex","XELAEV_18023549mg"
"CEN complex","hspa5"
"CEN complex","cenpa"
"CEN complex","XELAEV_18005899mg"
"CEN complex","wtap"
"CEN complex","zc3h13"
"CEN complex","XELAEV_18005361mg"
"CEN complex","XELAEV_18022464mg"
"CEN complex","dhx38"
"CEN complex","XELAEV_18038554mg"
"CEN complex","rsf1"
"CEN complex","XELAEV_18028269mg"
"CEN complex","XELAEV_18019533mg"
"CEN complex","wdr11"
"CEN complex","cenph"
"CEN complex","cbx8"
"CEN complex","XELAEV_18023549mg"
"SCRIB-APC complex","apc"
"FACT-NEK9 complex","XELAEV_18039458mg"
"FACT complex, UV-activated","csnk2b"
"Class C Vps complex (VPS11, VPS18, STX7)","XELAEV_18035429mg"
"Class C Vps complex (VPS11, VPS18, STX7)","XELAEV_18042658mg"
"Class C Vps complex (VPS11, VPS18, VPS16)","XELAEV_18035429mg"
"Class C Vps complex (VPS11, VPS18, VPS16)","XELAEV_18042658mg"
"Class C Vps complex (hVPS11, hVPS18, rVPS33a )","XELAEV_18035429mg"
"Class C Vps complex (hVPS11, hVPS18, rVPS33a )","XELAEV_18042658mg"
"Class C Vps complex (hVPS11, hVPS18, hVPS16, rVPS33a )","XELAEV_18035429mg"
"Class C Vps complex (hVPS11, hVPS18, hVPS16, rVPS33a )","XELAEV_18042658mg"
"CDC7-DBF7 complex","XELAEV_18023343mg"
"CDC7-DBF7 complex","dbf4"
"BRCA1-RAD50-MRE11-NBS1 complex","XELAEV_18032172mg"
"BRCA1-RAD50-MRE11-NBS1 complex","XELAEV_18043845mg"
"BRCA1-RAD50-MRE11-NBS1 complex","rad50"
"EED-EZH2 complex","XELAEV_18016352mg"
"EED-EZH2 complex","XELAEV_18012612mg"
"EED-EZH2 complex","suz12"
"GAA1-GPI8-PIGT-PIG-PIGS complex","gpaa1"
"GAA1-GPI8-PIGT-PIG-PIGS complex","XELAEV_18043979mg"
"GAA1-GPI8-PIGT-PIG-PIGS complex","XELAEV_18011700mg"
"p23 protein complex","pdcd6"
"RC complex (Replication competent complex)","XELAEV_18014510mg"
"RC complex (Replication competent complex)","rfc4"
"RC complex (Replication competent complex)","XELAEV_18012800mg"
"RC complex (Replication competent complex)","rfc1"
"RC complex (Replication competent complex)","rfc3"
"RC complex (Replication competent complex)","pola2"
"RC complex during S-phase of cell cycle","parp1"
"RC complex during S-phase of cell cycle","XELAEV_18014510mg"
"RC complex during S-phase of cell cycle","lig1"
"RC complex during S-phase of cell cycle","XELAEV_18036194mg"
"RC complex during S-phase of cell cycle","rpa3"
"RC complex during S-phase of cell cycle","XELAEV_18012800mg"
"RC complex during S-phase of cell cycle","rfc1"
"RC complex during G2/M-phase of cell cycle","parp1"
"RC complex during G2/M-phase of cell cycle","XELAEV_18014510mg"
"RC complex during G2/M-phase of cell cycle","XELAEV_18036194mg"
"RC complex during G2/M-phase of cell cycle","rpa3"
"RC complex during G2/M-phase of cell cycle","XELAEV_18012800mg"
"RC complex during G2/M-phase of cell cycle","rfc1"
"CAK core complex (Cdk-activating kinase core complex)","XELAEV_18008207mg"
"CAK core complex (Cdk-activating kinase core complex)","ccnh-A"
"CAK complex (Cdk-activating kinase complex)","XELAEV_18008207mg"
"CAK complex (Cdk-activating kinase complex)","ccnh-A"
"Calreticulin-Tnfr1-Tradd complex","tnfrsf1a"
"Calreticulin-Tnfr1-Tradd complex","tradd"
"TFIIH transcription factor complex","gtf2h5"
"CAK-ERCC2 complex","ercc2"
"CAK-ERCC2 complex","XELAEV_18008207mg"
"CAK-ERCC2 complex","ccnh-A"
"TFIIH transcription factor core complex","ercc3"
"TFIIH transcription factor core complex","gtf2h3"
"TFIIH transcription factor core complex","gtf2h4"
"Alpha-dystrobrevin-ZO-1-actin complex","actb"
"Alpha-dystrobrevin-ZO-1-actin complex","XELAEV_18031984mg"
"SRA-SRC-1 ribonucleoprotein complex","ncoa1"
"Snurportin-CRM1-RanGTP complex","xpo1"
"Snurportin-CRM1-RanGTP complex","ran"
"Ubiquitin E3 ligase (FBXW11, SKP1A, CUL1, RBX1)","skp1"
"ESR1-RELA-BCL3-NCOA3 complex","XELAEV_18043422mg"
"DIPA-MCRS1 complex","ccdc85b"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26B)","vps35"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26B)","vps29"
"BAR-BCL2-CASP8 complex","bfar"
"GRASP-GRP1 complex","grasp"
"IFP35-NMI complex","XELAEV_18043842mg"
"12S U11 snRNP","snrpf"
"12S U11 snRNP","snrpd1"
"12S U11 snRNP","XELAEV_18039054mg"
"12S U11 snRNP","snrpd3"
"12S U11 snRNP","snrnp35"
"12S U11 snRNP","srsf7"
"12S U11 snRNP","XELAEV_18031620mg"
"12S U11 snRNP","XELAEV_18018425mg"
"12S U11 snRNP","toe1"
"12S U11 snRNP","snrnp25"
"12S U11 snRNP","prkrip1"
"FIF-FGR2 complex","fgf2"
"SNX complex (SNX1, SNX1a, SNX2, SNX4)","snx4"
"PKD2-FPC complex","pkd2"
"KIF3A-PKD2-PKHD1 complex","pkd2"
"P-TEFb.1 complex","XELAEV_18041715mg"
"P-TEFb.2 complex","XELAEV_18041715mg"
"P-TEFb.4 complex","XELAEV_18041715mg"
"DNA repair complex NEIL2-PNK-Pol(beta)-LigIII(alpha)-XRCC1","pdxk"
"DNA repair complex NEIL2-PNK-Pol(beta)-LigIII(alpha)-XRCC1","polb"
"DNA repair complex NEIL2-PNK-Pol(beta)-LigIII(alpha)-XRCC1","XELAEV_18036235mg"
"DNA repair complex NEIL2-PNK-Pol(beta)-LigIII(alpha)-XRCC1","XELAEV_18043734mg"
"DNA repair complex NEIL2-PNK-Pol(beta)-LigIII(alpha)-XRCC1","XELAEV_18028229mg"
"DNA repair complex NEIL1-PNK-Pol(beta)-LigIII(alpha)-XRCC1","pdxk"
"DNA repair complex NEIL1-PNK-Pol(beta)-LigIII(alpha)-XRCC1","polb"
"DNA repair complex NEIL1-PNK-Pol(beta)-LigIII(alpha)-XRCC1","XELAEV_18036235mg"
"DNA repair complex NEIL1-PNK-Pol(beta)-LigIII(alpha)-XRCC1","XELAEV_18043734mg"
"DNA repair complex NEIL1-PNK-Pol(beta)-LigIII(alpha)-XRCC1","XELAEV_18018102mg"
"BIRC5-AURKB-INCENP-EVI5 complex","XELAEV_18046375mg"
"APLG1-Rababtin5 complex","rabep1"
"SNX complex (SNX1, SNX1a, SNX2, SNX4, LEPR)","snx4"
"PCNA-KU antigen complex","XELAEV_18023498mg"
"PCNA-KU antigen complex","XELAEV_18044412mg"
"SNX complex (SNX1, SNX1a, SNX2, SNX4, INSR)","snx4"
"Frataxin complex","XELAEV_18016934mg"
"Frataxin complex","lyrm4"
"SNX complex (SNX1, SNX1a, SNX2, SNX4, EGFR)","snx4"
"SNX complex (SNX1, SNX1a, SNX2, SNX4, PDGFRA)","snx4"
"SNX complex (SNX1, SNX1a, SNX2, SNX4, PDGFRA)","pdgfra"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","eif3d"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","eif3g"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","EIF3A"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","eif3m"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","EIF3K"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","eif3l"
"DNA polymerase alpha-primase complex","XELAEV_18014510mg"
"DNA polymerase alpha-primase complex","prim1"
"DNA polymerase alpha-primase complex","prim2"
"DNA polymerase alpha-primase complex","pola2"
"transcription factor IIIC multisubunit complex","XELAEV_18045103mg"
"transcription factor IIIC multisubunit complex","gtf3c2"
"transcription factor IIIC multisubunit complex","gtf3c4"
"transcription factor IIIC multisubunit complex","XELAEV_18041600mg"
"transcription factor IIIC multisubunit complex","XELAEV_18019987mg"
"TFIIIC containing-TOP1-SUB1 complex","XELAEV_18045103mg"
"TFIIIC containing-TOP1-SUB1 complex","gtf3c2"
"TFIIIC containing-TOP1-SUB1 complex","gtf3c4"
"TFIIIC containing-TOP1-SUB1 complex","XELAEV_18041600mg"
"TFIIIC containing-TOP1-SUB1 complex","XELAEV_18019987mg"
"DNA synthesome complex (17 subunits)","XELAEV_18014510mg"
"DNA synthesome complex (17 subunits)","XELAEV_18036194mg"
"DNA synthesome complex (17 subunits)","rfc1"
"DNA synthesome complex (17 subunits)","pold2"
"DNA synthesome complex (17 subunits)","prim1"
"DNA synthesome complex (17 subunits)","prim2"
"DNA synthesome complex (17 subunits)","XELAEV_18039628mg"
"DNA synthesome complex (17 subunits)","pola2"
"DNA synthesome complex (17 subunits)","XELAEV_18014108mg"
"DNA synthesome complex (17 subunits)","XELAEV_18017233mg"
"5S-DNA-TFIIIA-TFIIIC2 subcomplex","XELAEV_18045103mg"
"5S-DNA-TFIIIA-TFIIIC2 subcomplex","gtf3c2"
"5S-DNA-TFIIIA-TFIIIC2 subcomplex","gtf3c4"
"5S-DNA-TFIIIA-TFIIIC2 subcomplex","XELAEV_18041600mg"
"5S-DNA-TFIIIA-TFIIIC2 subcomplex","XELAEV_18019987mg"
"5S-DNA-TFIIIA-TFIIIC2-TFIIIB subcomplex","XELAEV_18045103mg"
"5S-DNA-TFIIIA-TFIIIC2-TFIIIB subcomplex","gtf3c2"
"5S-DNA-TFIIIA-TFIIIC2-TFIIIB subcomplex","brf1"
"5S-DNA-TFIIIA-TFIIIC2-TFIIIB subcomplex","gtf3c4"
"5S-DNA-TFIIIA-TFIIIC2-TFIIIB subcomplex","XELAEV_18041600mg"
"5S-DNA-TFIIIA-TFIIIC2-TFIIIB subcomplex","XELAEV_18019987mg"
"CRM1-Survivin-AuroraB mitotic complex","xpo1"
"CRM1-Survivin-AuroraB mitotic complex","XELAEV_18046375mg"
"CRM1-Survivin mitotic complex","xpo1"
"CRM1-Survivin mitotic complex","XELAEV_18046375mg"
"Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5, AURKB)","XELAEV_18046375mg"
"Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5, AURKB)","cdca8"
"Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5)","XELAEV_18046375mg"
"Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5)","cdca8"
"WNK1-OSR1 complex","XELAEV_18019880mg"
"WNK1-SPAK complex","XELAEV_18019880mg"
"WNK1-SPAK complex","XELAEV_18044646mg"
"RFC2-RIalpha complex","XELAEV_18012800mg"
"RFC2-RIalpha complex","rfc4"
"ATR-HDAC2 complex","XELAEV_18027725mg"
"ATR-HDAC2-CHD4 complex","XELAEV_18027725mg"
"SNARE complex (VAMP2, SNAP25, STX1a, CPLX1, CPLX3)","snap25"
"SNARE complex (VAMP2, SNAP25, STX1a, CPLX1, CPLX3)","lman1l"
"SNARE complex (VAMP2, SNAP25, STX1a, CPLX3, CPLX4)","snap25"
"SNARE complex (VAMP2, SNAP25, STX1a, CPLX3, CPLX4)","lman1l"
"SNARE complex (VAMP2, SNAP25, STX1a, STX3, CPLX1, CPLX3, CPLX4)","snap25"
"SNARE complex (VAMP2, SNAP25, STX1a, STX3, CPLX1, CPLX3, CPLX4)","XELAEV_18037237mg"
"SNARE complex (VAMP2, SNAP25, STX1a, STX3, CPLX1, CPLX3, CPLX4)","lman1l"
"Complexin complex (STX3, CPLX1, CPLX3)","XELAEV_18037237mg"
"Complexin complex (STX3, CPLX1, CPLX3)","lman1l"
"CF IIAm complex (Cleavage factor IIAm complex)","nudt21"
"CF IIAm complex (Cleavage factor IIAm complex)","pcf11"
"CF IIAm complex (Cleavage factor IIAm complex)","ercc3"
"CF IIAm complex (Cleavage factor IIAm complex)","sfpq"
"CF IIAm complex (Cleavage factor IIAm complex)","gtf2h4"
"CF IIAm complex (Cleavage factor IIAm complex)","CLP1"
"CF IIAm complex (Cleavage factor IIAm complex)","cpsf3"
"SMN complex","gemin4"
"SMN complex","snrpf"
"SMN complex","snrpd1"
"SMN complex","XELAEV_18039054mg"
"SMN complex","snrpd3"
"SMN complex","XELAEV_18016912mg"
"SMN complex","gemin7"
"SMN complex","ddx20"
"Cleavage and polyadenylation factor (CPSF)","XELAEV_18032562mg"
"Cleavage and polyadenylation factor (CPSF)","cpsf3"
"CPSF6-NUDT21 complex","nudt21"
"Cleavage stimulation factor","XELAEV_18021960mg"
"Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)","XELAEV_18032562mg"
"Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)","XELAEV_18021960mg"
"Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)","sympk"
"Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)","cpsf3"
"snRNP-free U1A (SF-A) complex","sfpq"
"snRNP-free U1A (SF-A) complex","nono"
"Histone H3.1 complex","hat1"
"Histone H3.1 complex","XELAEV_18012612mg"
"Histone H3.1 complex","chaf1b"
"Histone H3.1 complex","XELAEV_18007012mg"
"Histone H3.3 complex","hat1"
"Histone H3.3 complex","hira"
"Histone H3.3 complex","XELAEV_18012612mg"
"Histone H3.3 complex","XELAEV_18007012mg"
"FA complex (Fanconi anemia complex)","fancg"
"FA complex (Fanconi anemia complex)","fancc"
"FA complex (Fanconi anemia complex)","XELAEV_18039612mg"
"FA complex (Fanconi anemia complex)","XELAEV_18011610mg"
"FA complex (Fanconi anemia complex)","XELAEV_18012272mg"
"FA complex (Fanconi anemia complex)","fancf"
"FA complex (Fanconi anemia complex)","XELAEV_18026534mg"
"Integrator complex","ints3"
"Integrator complex","XELAEV_18033910mg"
"Integrator complex","ints1"
"Integrator complex","ints12"
"Integrator complex","ints2"
"Integrator complex","XELAEV_18030208mg"
"Integrator complex","XELAEV_18028699mg"
"Integrator complex","ints10"
"DSS1 complex","brca2"
"DSS1 complex","XELAEV_18033910mg"
"DSS1 complex","ints2"
"DSS1 complex","XELAEV_18030208mg"
"DSS1 complex","XELAEV_18028699mg"
"DSS1 complex","ints10"
"Integrator-RNAPII complex","polr2a"
"Integrator-RNAPII complex","ints3"
"Integrator-RNAPII complex","XELAEV_18033910mg"
"Integrator-RNAPII complex","ints1"
"Integrator-RNAPII complex","ints12"
"Integrator-RNAPII complex","ints2"
"Integrator-RNAPII complex","XELAEV_18030208mg"
"Integrator-RNAPII complex","XELAEV_18028699mg"
"Integrator-RNAPII complex","ints10"
"PS1-E-cadherin-catenin complex, epithelial","cdh1"
"p400-associated complex","actl6a"
"p400-associated complex","actb"
"p400-associated complex","ruvbl1"
"Paf complex","cdc73"
"Paf complex","paf1"
"SKI complex","XELAEV_18039175mg"
"SKI complex","XELAEV_18008065mg"
"SNARE complex (STX4, VAMP8, VAMP3, SNAP23)","snap23"
"SNARE complex (STX4, VAMP8, VAMP3, SNAP23)","vamp8"
"c-MYC-ATPase-helicase complex","actl6a"
"c-MYC-ATPase-helicase complex","ruvbl1"
"CBC complex (cap binding complex)","ncbp2"
"TIP49-TIP48-BAF53 complex","actl6a"
"TIP49-TIP48-BAF53 complex","ruvbl1"
"PHAX-CBC complex (cap binding complex)","ncbp2"
"TRRAP-BAF53-HAT complex","actl6a"
"CRM1-RAN-PHAX-CBC complex (cap binding complex)","xpo1"
"CRM1-RAN-PHAX-CBC complex (cap binding complex)","ncbp2"
"CRM1-RAN-PHAX-CBC complex (cap binding complex)","ran"
"Polycomb repressive complex 4","XELAEV_18016352mg"
