"complex","target"
"BARD1-BRCA1-CSTF complex","SELMODRAFT_141637"
"BARD1-BRCA1-CSTF complex","SELMODRAFT_414577"
"BRCA1-BARD1-POLR2A complex","SELMODRAFT_414577"
"MSH2/6-BLM-p53-RAD51 complex","SELMODRAFT_268576"
"MSH2/6-BLM-p53-RAD51 complex","SELMODRAFT_408953"
"MutS-alpha-PK-zeta complex","SELMODRAFT_268576"
"PCNA complex","SELMODRAFT_4831"
"ASF1-histone containing complex","SELMODRAFT_9052"
"Dynactin complex (DCTN1, DCTN2, DCTN3, DCTN4, DCTN6, CAPZA1, CAPZB, ACTR1A)","SELMODRAFT_102808"
"Multiprotein complex (monoubiquitination)","SELMODRAFT_162680"
"PKC-alpha-PLD1-PLC-gamma-2 signaling complex, lacritin stimulated","SELMODRAFT_124879"
"RNA polymerase II (RNAPII)","SELMODRAFT_115080"
"RNA polymerase II (RNAPII)","SELMODRAFT_181697"
"RNA polymerase II (RNAPII)","SELMODRAFT_127452"
"RNA polymerase II (RNAPII)","SELMODRAFT_409136"
"BRCA1-core RNA polymerase II complex","SELMODRAFT_115080"
"BRCA1-core RNA polymerase II complex","SELMODRAFT_181697"
"BRCA1-core RNA polymerase II complex","SELMODRAFT_127452"
"MAD2-CDC20 complex","SELMODRAFT_121776"
"HCF-1 complex","SELMODRAFT_412712"
"BLM complex II","SELMODRAFT_4831"
"FA complex (Fanconi anemia complex)","SELMODRAFT_4831"
"17S U2 snRNP","SELMODRAFT_129843"
"17S U2 snRNP","SELMODRAFT_124755"
"17S U2 snRNP","SELMODRAFT_176675"
"17S U2 snRNP","SELMODRAFT_228181"
"17S U2 snRNP","SELMODRAFT_129703"
"17S U2 snRNP","SELMODRAFT_156788"
"17S U2 snRNP","SELMODRAFT_229580"
"17S U2 snRNP","SELMODRAFT_439636"
"17S U2 snRNP","SELMODRAFT_229573"
"SMN complex, U7 snRNA specific","SELMODRAFT_176675"
"SMN complex, U7 snRNA specific","SELMODRAFT_228181"
"BARD1-BRCA1-CSTF64 complex","SELMODRAFT_414577"
"BRCA1 A complex","SELMODRAFT_414577"
"BRCA1 C complex","SELMODRAFT_414577"
"BRCA1 B complex","SELMODRAFT_414577"
"MCM4-MCM6-MCM7 complex","MCM7"
"MCM2-MCM4-MCM6-MCM7 complex","MCM7"
"PCNA-CHL12-RFC2-5 complex","SELMODRAFT_123078"
"PCNA-CHL12-RFC2-5 complex","SELMODRAFT_90486"
"PCNA-CHL12-RFC2-5 complex","SELMODRAFT_235493"
"CTF18-cohesion-RFC complex","SELMODRAFT_123078"
"CTF18-cohesion-RFC complex","SELMODRAFT_90486"
"CTF18-cohesion-RFC complex","SELMODRAFT_235493"
"RPAP1-RPB2-RPB3 complex","SELMODRAFT_409136"
"BRCA1-BARD1-BACH1-DNA damage complex II","SELMODRAFT_414577"
"BRCA1-BARD1-BACH1-DNA damage complex I","SELMODRAFT_414577"
"BRCA1-BARD1-BRCA2-DNA damage complex III","SELMODRAFT_414577"
"E3 ubiquitin ligase (BRCA1, BARD1) - UbcH5c complex","SELMODRAFT_414577"
"BRCA1-BARD1-UbcH7c complex","SELMODRAFT_414577"
"BRCA1-RAD51 complex","SELMODRAFT_408953"
"BRCA1-RNA polymerase II complex","SELMODRAFT_115080"
"BRCA1-RNA polymerase II complex","SELMODRAFT_181697"
"BRCA1-RNA polymerase II complex","SELMODRAFT_127452"
"BRCA1-RNA polymerase II complex","SELMODRAFT_111729"
"BRCA1-RNA polymerase II complex","SELMODRAFT_438480"
"BRCA1-RNA polymerase II complex","SELMODRAFT_121159"
"SRm160-SRm300 complex","SELMODRAFT_100233"
"NuA4/Tip60 HAT complex","SELMODRAFT_231785"
"Respiratory chain complex I (early intermediate NDUFAF1 assembly), mitochondrial","SELMODRAFT_156186"
"Respiratory chain complex I (incomplete intermediate ND1, ND2, ND3, CIA30 assembly), mitochondrial","ndhC"
"Respiratory chain complex I (intermediate V/380kD and VI/480kD), mitochondrial","SELMODRAFT_89750"
"Respiratory chain complex I (intermediate VII/650kD), mitochondrial","SELMODRAFT_89750"
"Respiratory chain complex I (intermediate VII/650kD), mitochondrial","SELMODRAFT_156186"
"Respiratory chain complex I (intermediate), mitochondrial","SELMODRAFT_89750"
"Respiratory chain complex I (intermediate), mitochondrial","SELMODRAFT_156186"
"Respiratory chain complex I (intermediate II/230kD), mitochondrial","SELMODRAFT_156186"
"Respiratory chain complex I (beta subunit) mitochondrial","SELMODRAFT_39227"
"Respiratory chain complex I (beta subunit) mitochondrial","SELMODRAFT_49683"
"Respiratory chain complex I (gamma subunit) mitochondrial","ndhC"
"Respiratory chain complex I (gamma subunit) mitochondrial","SELMODRAFT_124541"
"Respiratory chain complex I (lambda subunit) mitochondrial","SELMODRAFT_422906"
"Respiratory chain complex I (lambda subunit) mitochondrial","SELMODRAFT_89750"
"Respiratory chain complex I (lambda subunit) mitochondrial","SELMODRAFT_156186"
"Respiratory chain complex I (lambda subunit) mitochondrial","SELMODRAFT_59776"
"Respiratory chain complex I (incomplete gamma subunit) mitochondrial","ndhC"
"Respiratory chain complex I (incomplete intermediate), mitochondrial","SELMODRAFT_156186"
"Respiratory chain complex I (incomplete intermediate), mitochondrial","SELMODRAFT_59776"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","SELMODRAFT_59776"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","SELMODRAFT_156186"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","SELMODRAFT_422906"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","SELMODRAFT_124541"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","SELMODRAFT_49683"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","SELMODRAFT_89750"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","SELMODRAFT_39227"
"Parvulin-associated pre-rRNP complex","SELMODRAFT_230302"
"Parvulin-associated pre-rRNP complex","SELMODRAFT_133082"
"Nop56p-associated pre-rRNA complex","SELMODRAFT_228129"
"Nop56p-associated pre-rRNA complex","SELMODRAFT_158459"
"Nop56p-associated pre-rRNA complex","SELMODRAFT_170832"
"Nop56p-associated pre-rRNA complex","SELMODRAFT_164298"
"Nop56p-associated pre-rRNA complex","SELMODRAFT_228166"
"Nop56p-associated pre-rRNA complex","SELMODRAFT_171836"
"Nop56p-associated pre-rRNA complex","SELMODRAFT_160008"
"Nop56p-associated pre-rRNA complex","SELMODRAFT_166700"
"Nop56p-associated pre-rRNA complex","SELMODRAFT_148446"
"Nop56p-associated pre-rRNA complex","SELMODRAFT_432268"
"Nop56p-associated pre-rRNA complex","SELMODRAFT_183051"
"Nop56p-associated pre-rRNA complex","SELMODRAFT_145246"
"Nop56p-associated pre-rRNA complex","SELMODRAFT_152664"
"Nop56p-associated pre-rRNA complex","SELMODRAFT_171673"
"Nop56p-associated pre-rRNA complex","SELMODRAFT_268639"
"Nop56p-associated pre-rRNA complex","SELMODRAFT_271663"
"Nop56p-associated pre-rRNA complex","SELMODRAFT_172795"
"Nop56p-associated pre-rRNA complex","SELMODRAFT_172403"
"Nop56p-associated pre-rRNA complex","SELMODRAFT_138327"
"Nop56p-associated pre-rRNA complex","SELMODRAFT_230302"
"Nop56p-associated pre-rRNA complex","SELMODRAFT_271568"
"Nop56p-associated pre-rRNA complex","SELMODRAFT_154469"
"Nop56p-associated pre-rRNA complex","SELMODRAFT_150540"
"Nop56p-associated pre-rRNA complex","SELMODRAFT_227198"
"RNA polymerase II complex (RPB1, RAP74, CDK8, CYCC, SRB7, BAF190, BAF47), chromatin structure modifying","SELMODRAFT_173060"
"RNA polymerase II complex (RPB1, RAP74, CDK8, CYCC, SRB7, BAF190, BAF47), chromatin structure modifying","SELMODRAFT_111729"
"RNA polymerase II complex, chromatin structure modifying","SELMODRAFT_173060"
"RNA polymerase II complex, chromatin structure modifying","SELMODRAFT_111729"
"RNA polymerase II complex, chromatin structure modifying","SELMODRAFT_438480"
"RNA polymerase II complex, (CDK8 complex), chromatin structure modifying","SELMODRAFT_173060"
"RNA polymerase II complex, (CDK8 complex), chromatin structure modifying","SELMODRAFT_111729"
"CTF18-cohesion-RFC-POLH complex","SELMODRAFT_123078"
"CTF18-cohesion-RFC-POLH complex","SELMODRAFT_90486"
"CTF18-cohesion-RFC-POLH complex","SELMODRAFT_235493"
"CCT-Prefoldin complex, testis specific","SELMODRAFT_168086"
"CCT-Prefoldin complex, testis specific","SELMODRAFT_236211"
"CCT-Prefoldin complex, testis specific","SELMODRAFT_129971"
"SMN1-SIP1-SNRP complex","SELMODRAFT_176675"
"Gamma-secretase complex (APH1B, PSEN1, PSENEN, NCSTN)","SELMODRAFT_117951"
"MASH1 promoter-coactivator complex","SELMODRAFT_100128"
"CAMK2-delta-MASH1 promoter-coactivator complex","SELMODRAFT_100128"
"Gamma-secretase-Delta1 complex","SELMODRAFT_117951"
"CCT-Pdcl complex","SELMODRAFT_168086"
"NR3C2-UBC9-SRC-1 complex","SCE1a"
"EIF3 core complex (EIF3A, EIF3B, EIF3G, EIF3I)","TRIP1-1"
"EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3C)","TRIP1-1"
"EIF3 complex (EIF3B, EIF3G, EIF3I)","TRIP1-1"
"EIF3 complex (EIF3B, EIF3J, EIF3I)","TRIP1-1"
"EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3J)","TRIP1-1"
"Nsf-Stx1a-NAPG complex","SELMODRAFT_118760"
"NCOA6-DNA-PK-Ku-PARP1 complex","SELMODRAFT_100128"
"Ezh2 methyltransferase complex, cytosolic","SELMODRAFT_95415"
"Ubiquilin-proteasome complex","SELMODRAFT_158876"
"Ubiquilin-proteasome complex","SELMODRAFT_177615"
"Ubiquilin-proteasome complex","SELMODRAFT_272088"
"RPA complex","SELMODRAFT_4831"
"53BP1-containing complex","SELMODRAFT_4831"
"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)","SELMODRAFT_171673"
"TNF-alpha/NF-kappa B signaling complex 5","SELMODRAFT_127452"
"TNF-alpha/NF-kappa B signaling complex 5","SELMODRAFT_18694"
"WRN-Ku70-Ku80-PARP1 complex","SELMODRAFT_100128"
"CAP(C)-CAP(E) complex","SELMODRAFT_137981"
"MNK1-eIF4F complex","SELMODRAFT_164382"
"TNF-alpha/NF-kappa B signaling complex 6","SELMODRAFT_171673"
"TNF-alpha/NF-kappa B signaling complex 6","SELMODRAFT_268639"
"TNF-alpha/NF-kappa B signaling complex 6","SELMODRAFT_154469"
"VHL-TBP1-HIF1A complex","SELMODRAFT_180681"
"P53-BARD1-KU70 complex","SELMODRAFT_414577"
"Cell division cycle complex (CDC27, CDC16, ANAPC7)","SELMODRAFT_272183"
"TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)","EIF6"
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)","SELMODRAFT_170832"
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)","SELMODRAFT_164298"
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)","SELMODRAFT_113433"
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)","SELMODRAFT_171836"
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)","EIF6"
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)","SELMODRAFT_166700"
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)","SELMODRAFT_230302"
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)","SELMODRAFT_271568"
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)","SELMODRAFT_227198"
"MLL1-WDR5 complex","SELMODRAFT_420081"
"MLL1-WDR5 complex","SELMODRAFT_231785"
"BRCC complex","SELMODRAFT_408953"
"Splicing-associated factors complex","SELMODRAFT_424875"
"Splicing-associated factors complex","SELMODRAFT_100233"
"Splicing-associated factors complex","SELMODRAFT_100512"
"Emerin complex 25","LSM8"
"Emerin complex 25","SELMODRAFT_175720"
"Emerin complex 52","LSM8"
"hRAD51C-hXRCC3 complex","SELMODRAFT_408953"
"SUMO1-SUA1-UBA2 complex","SELMODRAFT_113369"
"SUA1-UBA2 complex","SELMODRAFT_113369"
"PPP2R1A-PPP2R1B-PPP2CA-PPME1-EIF4A1 complex","SELMODRAFT_164382"
"KPNB1-RAN complex","RAN-1"
"Exocyst complex","SELMODRAFT_267231"
"Intraflagellar transport complex B","SELMODRAFT_448486"
"Intraflagellar transport complex B","SELMODRAFT_88993"
"Intraflagellar transport complex B","IFT57"
"Intraflagellar transport complex B core complex","SELMODRAFT_88993"
"Intraflagellar transport complex B peripheral subcomplex","SELMODRAFT_448486"
"Intraflagellar transport complex B peripheral subcomplex","IFT57"
"prohibitin 2 complex, mitochondrial","SELMODRAFT_144735"
"CORVET complex","SELMODRAFT_441252"
"4E-T-DDX6-CNOT1 complex","SELMODRAFT_158648"
"Cytochrome c oxidase, mitochondrial","SELMODRAFT_82262"
"TIMM8A-TIMM13 complex","SELMODRAFT_228905"
"MLL2 complex","SELMODRAFT_412712"
"MLL1 complex","SELMODRAFT_412712"
"TRAPP complex","SELMODRAFT_119017"
"TRAPP complex","SELMODRAFT_110731"
"Set1A complex","SELMODRAFT_412712"
"Set1B complex","SELMODRAFT_412712"
"CUL4B-DDB1-DTL-CSN complex","FUS12-1"
"CAPZalpha-CAPZbeta complex","SELMODRAFT_102808"
"WASH-CAPZalpa/beta complex","SELMODRAFT_102808"
"CEP164-TTBK2 complex","SELMODRAFT_136445"
"CCDC92-CEP164 complex","SELMODRAFT_136445"
"CEP164-DZIP1 complex","SELMODRAFT_136445"
"Intraflagellar transport complex A","IFT140"
"Intraflagellar transport complex A","FAP2-2"
"MGAT1-NGT complex","GntI"
"MGAT2-SLC35A3 complex","GntII"
"WDR20-USP46-UAF1 complex","SELMODRAFT_128261"
"USP46-UAF1 complex","SELMODRAFT_128261"
"SAGA complex, GCN5-linked","SELMODRAFT_6778"
"ATAC complex, GCN5-linked","SELMODRAFT_119671"
"ATAC complex, GCN5-linked","SELMODRAFT_227538"
"STAGA complex, SPT3-linked","SELMODRAFT_6778"
"ATAC complex, YEATS2-linked","SELMODRAFT_119671"
"ATAC complex, YEATS2-linked","SELMODRAFT_227538"
"PI4K2A-WASH complex","SELMODRAFT_102808"
"IL13RA1-TRAF3IP1 complex","SELMODRAFT_448486"
"GLIS2-TRIM32 complex","SELMODRAFT_9032"
"DTNBP1-TRIM32 complex","SELMODRAFT_9032"
"TBCE-TBCB-tubulin(alpha) complex","SELMODRAFT_99831"
"TBCD-ARL2-tubulin(beta)-TBCE complex","SELMODRAFT_99831"
"SMG1-UPF2-Y14-MAGOH-UPF3B-EIF4A3 complex","SELMODRAFT_100512"
"ITGB1BP1-KRIT1-RAP1A complex","SELMODRAFT_402886"
"IGF2BP1 complex","SELMODRAFT_172795"
"MMXD complex","SELMODRAFT_412197"
"MMS19 complex","SELMODRAFT_412197"
"CIA2B-CIA1-MMS19 complex","SELMODRAFT_412197"
"BARD1\u2013BRCA1\u2013RAD51 complex","SELMODRAFT_408953"
"BARD1\u2013BRCA1\u2013RAD51 complex","SELMODRAFT_414577"
"GATB-GATC-QRSL1 complex","GATB"
"GATB-GATC-QRSL1 complex","GATA"
"ProTalpha C5 complex","SELMODRAFT_158876"
"ProTalpha C5 complex","SELMODRAFT_118858"
"CAPZA3-CAPZB complex","SELMODRAFT_102808"
"PIAS1-SUMO1-UBC9 complex","SCE1a"
"KRIT1-HEG1-RAP1B complex","SELMODRAFT_402886"
"TIMM8A-TIMM13-TIMM23 complex","SELMODRAFT_228905"
"DHHC6-SELK complex","SELMODRAFT_56331"
"NSL complex","SELMODRAFT_412712"
"NSL complex","SELMODRAFT_420081"
"MMS19-XPD complex","SELMODRAFT_412197"
"MMS19-FAM96B complex","SELMODRAFT_412197"
"ERCC1-RPA1-XPA complex","SELMODRAFT_4831"
"ACTB-ANP32A-C1QBP-PSMA1-PTMA-PSMA1 complex","SELMODRAFT_158876"
"ACTB-ANP32A-C1QBP-PSMA1-PTMA-PSMA1 complex","SELMODRAFT_118858"
"ANP32A-ANP32B-PSMA3-PTMA-SLC25A5 complex","SELMODRAFT_270930"
"HIC1-PCL3L-PCR2 complex","SELMODRAFT_95415"
"DAD1-DDOST-RPN1-RPN2 complex","SELMODRAFT_146333"
"PARP1-LIG3 complex","SELMODRAFT_100128"
"ASXL1-HCFC1-OGT complex","SELMODRAFT_412712"
"BRD7-SWI\u2013SNF-SUZ12 complex","SELMODRAFT_95415"
"BRD7-EZH2-SUZ12 complex","SELMODRAFT_95415"
"Prohibitin-HIRA complex","SELMODRAFT_144735"
"OGT-HIRA complex","SELMODRAFT_412712"
"KMT2E-OGT-USP7 complex","SELMODRAFT_412712"
"KNL1-MIS12-NDC80-SPC24-ZWINT complex","SELMODRAFT_429498"
"KEOPS complex","GCP2"
"PRAME complex","GCP2"
"ESR1-TRAP/Mediator coactivator-complex","MED6"
"ESR1-TRAP/Mediator coactivator-complex","SELMODRAFT_173060"
"ESR1-TRAP/Mediator coactivator-complex","SELMODRAFT_111729"
"ESR1-TRAP/Mediator coactivator-complex","MED10"
"ESR2-TRAP/Mediator coactivator complex","MED6"
"ESR2-TRAP/Mediator coactivator complex","SELMODRAFT_173060"
"ESR2-TRAP/Mediator coactivator complex","SELMODRAFT_111729"
"ESR2-TRAP/Mediator coactivator complex","MED10"
"CDK8 subcomplex (CCNC, CDK8, MED12, MED13)","SELMODRAFT_173060"
"CDK8 subcomplex (CCNC, CDK8, MED12)","SELMODRAFT_173060"
"CDK8 subcomplex (CCNC, CDK8, MED13)","SELMODRAFT_173060"
