"complex","target"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","NUO7"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","NUO9"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","NUOB13"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","NUO6"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","NUOA9"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","NUO10"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","NUO8"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","NUOA8"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","NUOB14"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","NUOB18"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","NUOB8"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","NUOB16"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","NUO13"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","NUO5"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","NUOS1"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","NUO7"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","NUO9"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","NUOB13"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","NUO6"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","NUO10"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","NUO8"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","NUOB18"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","NUOB8"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","NUOB16"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","NUOB18"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","NUOB22"
"Cytochrome bc1-complex (EC 1.10.2.2), mitochondrial","cyc1"
"Cytochrome bc1-complex (EC 1.10.2.2), mitochondrial","QCR7"
"Farnesyltransferase","CHLRE_01g016950v5"
"EXO1-MLH1-PMS2 complex","MLH1"
"EXO1-MLH1-PMS2 complex","CHLRE_07g353950v5"
"EXO1-MLH1-PCNA complex","PCN1"
"EXO1-MLH1-PCNA complex","MLH1"
"EXO1-MLH1-PCNA complex","CHLRE_07g353950v5"
"MSH4-MSH5-GPS2 complex","CHLRE_16g692550v5"
"Phosphatidylinositol 3-kinase complex (PIK3C3, PIK3R4)","CHLRE_01g035500v5"
"Phosphatidylinositol 3-kinase complex (PIK3C3, PIK3R4)","CHLRE_06g290500v5"
"18S U11/U12 snRNP","CHLRE_12g494100v5"
"18S U11/U12 snRNP","SMP3"
"18S U11/U12 snRNP","SMPF"
"18S U11/U12 snRNP","SMP4"
"18S U11/U12 snRNP","SMP1"
"18S U11/U12 snRNP","CHLRE_12g514450v5"
"18S U11/U12 snRNP","CHLRE_08g372800v5"
"18S U11/U12 snRNP","CHLRE_06g254800v5"
"18S U11/U12 snRNP","CHLRE_01g016050v5"
"18S U11/U12 snRNP","CHLRE_14g627900v5"
"18S U11/U12 snRNP","CHLRE_03g158950v5"
"N-NOS-CHIP-HSP70-1 complex","CHLRE_11g479650v5"
"BASC complex (BRCA1-associated genome surveillance complex)","RFC4"
"BASC complex (BRCA1-associated genome surveillance complex)","RFC2"
"BASC complex (BRCA1-associated genome surveillance complex)","CHLRE_12g521200v5"
"BASC complex (BRCA1-associated genome surveillance complex)","MLH1"
"BASC complex (BRCA1-associated genome surveillance complex)","CHLRE_01g003463v5"
"BASC complex (BRCA1-associated genome surveillance complex)","CHLRE_13g564350v5"
"BASC complex (BRCA1-associated genome surveillance complex)","CHLRE_03g192550v5"
"GCN5-TRRAP histone acetyltransferase complex","CHLRE_01g003463v5"
"GCN5-TRRAP histone acetyltransferase complex","CHLRE_16g657000v5"
"GCN5-TRRAP histone acetyltransferase complex","CHLRE_02g088750v5"
"TFTC-type histone acetyl transferase complex","CHLRE_02g088750v5"
"BP-SMAD complex","RPT5"
"BP-SMAD complex","CHLRE_06g297016v5"
"Signal peptidase complex","SPC22"
"Signal peptidase complex","CHLRE_12g524200v5"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","CHLRE_16g657000v5"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","CHLRE_08g372800v5"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","CHLRE_12g530700v5"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","CHLRE_01g048900v5"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","CHLRE_13g583500v5"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","CHLRE_02g088750v5"
"Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN)","CHLRE_06g294400v5"
"Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN)","PEN2"
"Gamma-secretase complex (APH1B, PSEN2, PSENEN, NCSTN)","CHLRE_06g294400v5"
"Gamma-secretase complex (APH1B, PSEN2, PSENEN, NCSTN)","PEN2"
"Gamma-secretase complex (APH1A, PSEN2, PSENEN, NCSTN)","CHLRE_06g294400v5"
"Gamma-secretase complex (APH1A, PSEN2, PSENEN, NCSTN)","PEN2"
"TFIID-beta complex","CHLRE_16g657000v5"
"TFIID-beta complex","CHLRE_04g222100v5"
"TFIID-beta complex","CHLRE_12g530700v5"
"TFIID-beta complex","CHLRE_01g048900v5"
"TFIID-beta complex","CHLRE_13g583500v5"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","CHLRE_04g222100v5"
"PCAF complex","CHLRE_02g089150v5"
"PCAF complex","CHLRE_16g657000v5"
"PCAF complex","CHLRE_12g530700v5"
"PCAF complex","CHLRE_02g088750v5"
"STAGA complex","CHLRE_16g657000v5"
"STAGA complex","CHLRE_08g372800v5"
"STAGA complex","CHLRE_12g530700v5"
"STAGA complex","CHLRE_02g088750v5"
"TFIID complex","CHLRE_16g657000v5"
"TFIID complex","CHLRE_04g222100v5"
"TFIID complex","CHLRE_12g530700v5"
"TFIID complex, B-cell specific","CHLRE_16g657000v5"
"TFIID complex, B-cell specific","CHLRE_04g222100v5"
"TFIID complex, B-cell specific","CHLRE_12g530700v5"
"TFIIA complex","CHLRE_10g424150v5"
"DA complex","CHLRE_10g424150v5"
"DA complex","CHLRE_16g657000v5"
"DA complex","CHLRE_04g222100v5"
"DA complex","CHLRE_12g530700v5"
"DA complex","CHLRE_01g048900v5"
"DA complex","CHLRE_13g583500v5"
"DAB complex","CHLRE_10g424150v5"
"DAB complex","CHLRE_06g310450v5"
"DAB complex","CHLRE_16g657000v5"
"DAB complex","CHLRE_04g222100v5"
"DAB complex","CHLRE_12g530700v5"
"DAB complex","CHLRE_01g048900v5"
"DAB complex","CHLRE_13g583500v5"
"TIP60 histone acetylase complex","CHLRE_09g414050v5"
"TIP60 histone acetylase complex","CHLRE_02g088750v5"
"NuA4/Tip60-HAT complex","CHLRE_07g328450v5"
"NuA4/Tip60-HAT complex","CHLRE_03g144907v5"
"NuA4/Tip60-HAT complex","CHLRE_09g414050v5"
"NuA4/Tip60-HAT complex","CHLRE_02g088750v5"
"NuA4/Tip60-HAT complex","CHLRE_17g728200v5"
"Cytochrome c oxidase, mitochondrial","cox3"
"IMP3-IMP4-MPP10 complex","CHLRE_08g370601v5"
"IMP3-IMP4-MPP10 complex","CHLRE_10g454100v5"
"IMP3-IMP4-MPP10 complex","RNP3"
"TRAP complex","CHLRE_03g174476v5"
"TRAP complex","CHLRE_12g520850v5"
"TRPC3-TRPC6-Ca2+-signaling complex","CHLRE_16g665450v5"
"core-histone (H2A/H2B/H3/H4)-TDIF2-TDT complex","CHLRE_03g194150v5"
"RHOA-IP3R-TRPC1 complex","CHLRE_16g665450v5"
"Decapping complex","DEH1"
"Decapping complex","CHLRE_12g553100v5"
"Decapping complex","CHLRE_07g344850v5"
"LSm1-7 complex","LSM1"
"LSm1-7 complex","SMP8"
"LSm1-7 complex","SMP6A"
"LSm1-7 complex","LSM7"
"LSm1-7 complex","LSM2"
"LSm1-7 complex","SMP6B"
"LSm2-8 complex","SMP11"
"LSm2-8 complex","SMP8"
"LSm2-8 complex","SMP6A"
"LSm2-8 complex","LSM7"
"LSm2-8 complex","LSM2"
"LSm2-8 complex","SMP6B"
"Nuclear pore complex","SEC13L"
"NuRD.1 complex","CHLRE_13g581750v5"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","NUO13"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","cyc1"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","QCR7"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","cox3"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","NUO3"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","NUO11"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","NUO5"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","NUOS1"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","NUO7"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","NUO9"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","NUOB13"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","NUO6"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","NUOA9"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","NUO10"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","NUO8"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","NUOA8"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","NUOB14"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","NUOB18"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","NUOB22"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","NUOB8"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","NUOB16"
"SAP complex (Sin3-associated protein complex)","CHLRE_13g581750v5"
"SIN3-HDAC-SAP30-ARID4 complex","CHLRE_13g581750v5"
"TIM (TIM17A, TIM17B, TIM23, TIM44) complex, mitochondrial","CHLRE_16g660800v5"
"CTF18-CTF8-DCC1-RFC3 complex","RFC3"
"CTF18-CTF8-DCC1-RFC3 complex","CHLRE_16g686950v5"
"CTF18-CTF8-DCC1-RFC3 complex","CHLRE_16g684155v5"
"NRD complex (Nucleosome remodeling and deacetylation complex)","CHLRE_13g581750v5"
"TIM (TIM9, TIM10) complex, mitochondrial","TIM10"
"MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex)","CHLRE_03g192550v5"
"MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex)","CHLRE_02g088750v5"
"Tacc1-chTOG-AuroraA  complex","CHLRE_03g149800v5"
"Anti-HDAC2 complex","CHLRE_13g581750v5"
"cGMP kinase signaling complex (IP3RI, IRAG, cGKI-beta)","CHLRE_13g606600v5"
"cGMP kinase signaling complex (IP3RI, IRAG, cGKI-beta)","CHLRE_16g665450v5"
"RANBPM-Muskelin-TWA1-HSMpp8 complex","CHLRE_01g029050v5"
"HDAC1-associated protein complex","CHLRE_13g581750v5"
"HDAC1-associated core complex cII","CHLRE_13g581750v5"
"HDAC2-asscociated core complex","CHLRE_13g581750v5"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)","CHLRE_01g029650v5"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)","VPS29"
"GINS complex","CHLRE_09g393600v5"
"GINS complex","97782p"
"GINS complex","CHLRE_01g029100v5"
"SIN3-SAP25 complex","CHLRE_09g404400v5"
"SIN3-SAP25 complex","CHLRE_13g581750v5"
"BRMS1-SIN3-HDAC complex","CHLRE_13g581750v5"
"SNARE complex (RINT1, ZW10, p31, Stx18)","CHLRE_17g708300v5"
"SNARE complex (RINT1, ZW10, p31)","CHLRE_17g708300v5"
"cGMP kinase signaling complex (IP3RI, IRAG, cGKI-beta, alpha-actin, calponin H1, PLN, RhoA)","CHLRE_13g606600v5"
"cGMP kinase signaling complex (IP3RI, IRAG, cGKI-beta, alpha-actin, calponin H1, PLN, RhoA)","CHLRE_16g665450v5"
"BRG1-SIN3A complex","CHLRE_03g176550v5"
"BRG1-SIN3A complex","CHLRE_13g581750v5"
"BRM-SIN3A complex","CHLRE_03g176550v5"
"BRM-SIN3A complex","CHLRE_13g581750v5"
"DDB2 complex","CHLRE_01g030800v5"
"DDB2 complex","CHLRE_05g234300v5"
"DDB2 complex","CHLRE_02g092284v5"
"DDB2 complex","CHLRE_11g478240v5"
"DDB2 complex","CHLRE_16g671100v5"
"CSA complex","CHLRE_01g030800v5"
"CSA complex","CHLRE_05g234300v5"
"CSA complex","CHLRE_02g092284v5"
"CSA complex","CHLRE_11g478240v5"
"CSA complex","CHLRE_16g671100v5"
"CSA-POLIIa complex","CHLRE_01g030800v5"
"CSA-POLIIa complex","CHLRE_05g234300v5"
"CSA-POLIIa complex","CHLRE_02g092284v5"
"CSA-POLIIa complex","CHLRE_11g478240v5"
"CSA-POLIIa complex","CHLRE_16g671100v5"
"Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)","SKP1"
"SIN3-ING1b complex I","CHLRE_09g404400v5"
"SIN3-ING1b complex I","CHLRE_13g581750v5"
"SIN3-ING1b complex II","CHLRE_09g404400v5"
"SIN3-ING1b complex II","CHLRE_13g581750v5"
"Exon junction complex (EIF4A3, MLN51, MAGOH, Y14)","RBM8A"
"Exon junction complex (EIF4A3, MLN51, UPF3B, MAGOH, Y14, PYM)","PYM1"
"Exon junction complex (EIF4A3, MLN51, UPF3B, MAGOH, Y14, PYM)","RBM8A"
"Apoptosis- and splicing-associated protein complex (ASAP-L), SAP18, RNPS1, Acinus-L","CHLRE_09g404400v5"
"Apoptosis- and splicing-associated protein complex (ASAP-L), SAP18, RNPS1, Acinus-L","CHLRE_03g164950v5"
"Apoptosis- and splicing-associated protein complex (ASAP-L), SAP18, RNPS1, Acinus-L","CHLRE_03g204950v5"
"Y14-Magoh complex","RBM8A"
"TREX complex","CHLRE_17g705550v5"
"TREX complex","CHLRE_03g182350v5"
"TREX complex","CHLRE_03g180200v5"
"TREX complex","CHLRE_12g507700v5"
"TREX complex","CHLRE_12g559850v5"
"THO complex","CHLRE_17g705550v5"
"THO complex","CHLRE_03g182350v5"
"THO complex","CHLRE_03g180200v5"
"THO complex","CHLRE_12g507700v5"
"Exon junction complex","CHLRE_03g164950v5"
"Exon junction complex","CHLRE_16g678050v5"
"Exon junction complex","CHLRE_17g729250v5"
"Exon junction complex","RBM8A"
"LARC complex (LCR-associated remodeling complex)","CHLRE_13g581750v5"
"URI complex (Unconventional prefoldin RPB5 Interactor)","CHLRE_13g576350v5"
"URI complex (Unconventional prefoldin RPB5 Interactor)","CHLRE_09g403219v5"
"URI complex (Unconventional prefoldin RPB5 Interactor)","SKP1"
"URI complex (Unconventional prefoldin RPB5 Interactor)","CHLRE_07g342250v5"
"URI complex (Unconventional prefoldin RPB5 Interactor)","CHLRE_09g414050v5"
"SMG-1-UPF-ERF1-ERF3 complex (SURF)","ERF1"
"NuA4/Tip60-HAT complex B","CHLRE_03g144907v5"
"NuA4/Tip60-HAT complex B","CHLRE_09g414050v5"
"NuA4/Tip60-HAT complex B","CHLRE_02g088750v5"
"Exosome","CHLRE_03g175000v5"
"Exosome","CHLRE_12g496450v5"
"Exosome","CHLRE_03g188200v5"
"Exosome","CHLRE_10g440900v5"
"Exosome","CHLRE_14g624500v5"
"Exosome","RRP40"
"Exosome","CHLRE_07g312750v5"
"DDB complex","CHLRE_02g092284v5"
"NuA4/Tip60-HAT complex A","CHLRE_07g328450v5"
"NuA4/Tip60-HAT complex A","CHLRE_03g144907v5"
"NuA4/Tip60-HAT complex A","CHLRE_09g414050v5"
"NuA4/Tip60-HAT complex A","CHLRE_02g088750v5"
"DMAP1-associated complex","CHLRE_17g728200v5"
"DMAP1-associated complex","CHLRE_03g144907v5"
"DMAP1-associated complex","CHLRE_09g414050v5"
"DMAP1-associated complex","CHLRE_02g088750v5"
"BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I","CHLRE_03g176550v5"
"BRM-SIN3A-HDAC complex","CHLRE_03g176550v5"
"eRF1-eRF3-GTP-Mg(2+) complex","ERF1"
"FCP1-associated protein complex","CHLRE_03g176550v5"
"FCP1-associated protein complex","CHLRE_02g075150v5"
"Upf complex (UPF1, UPF2, UPF3a)","CHLRE_17g729250v5"
"Upf complex (UPF1, UPF2, UPF3b)","CHLRE_17g729250v5"
"Postsplicing complex","CHLRE_03g164950v5"
"Postsplicing complex","CHLRE_17g729250v5"
"Postsplicing complex","RBM8A"
"20S methylosome-SmD complex","CHLRE_03g176550v5"
"20S methylosome-SmD complex","CHLRE_12g538150v5"
"20S methylosome-SmD complex","SMP1"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","CHLRE_02g090276v5"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","CHLRE_12g496450v5"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","CHLRE_07g344850v5"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","CHLRE_06g280050v5"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","CHLRE_17g729250v5"
"JBP1-pICln complex","CHLRE_03g176550v5"
"JBP1-pICln complex","CHLRE_12g538150v5"
"Anti-Sm protein complex","CHLRE_03g176550v5"
"Anti-Sm protein complex","CHLRE_09g405650v5"
"Anti-Sm protein complex","CHLRE_12g538150v5"
"Anti-Sm protein complex","CHLRE_02g090500v5"
"6S methyltransferase complex","CHLRE_12g538150v5"
"6S methyltransferase complex","SMP1"
"20S methylosome and RG-containing Sm protein complex","CHLRE_03g176550v5"
"20S methylosome and RG-containing Sm protein complex","CHLRE_12g538150v5"
"20S methylosome and RG-containing Sm protein complex","SMP4"
"20S methylosome and RG-containing Sm protein complex","SMP1"
"6S methyltransferase and RG-containing Sm proteins complex","CHLRE_12g538150v5"
"6S methyltransferase and RG-containing Sm proteins complex","SMP3"
"6S methyltransferase and RG-containing Sm proteins complex","SMPF"
"6S methyltransferase and RG-containing Sm proteins complex","SMP4"
"6S methyltransferase and RG-containing Sm proteins complex","SMP1"
"20S methyltransferase core complex","CHLRE_03g176550v5"
"20S methyltransferase core complex","CHLRE_12g538150v5"
"LIN9-BMYB complex","CHLRE_13g570150v5"
"DNMT1-EHMT2-PCNA complex","PCN1"
"BRAF53-BRCA2 complex","CHLRE_13g566900v5"
"MTA1 complex","CHLRE_13g581750v5"
"MTA2 complex","CHLRE_13g581750v5"
"MTA1-HDAC core complex","CHLRE_13g581750v5"
"hMediator complex (MED23, CDK8, CCNC, MED7)","CHLRE_03g174476v5"
"hMediator complex (MED23, CDK8, CCNC)","CHLRE_03g174476v5"
"CDK8-CyclinC-Mediator complex","CHLRE_03g174476v5"
"Mediator complex 1","CHLRE_03g174476v5"
"Toposome","CHLRE_01g029450v5"
"Toposome","CHLRE_01g016050v5"
"CEN complex","CHLRE_01g029450v5"
"CEN complex","CHLRE_02g092284v5"
"CEN complex","CHLRE_17g717800v5"
"CEN complex","CHLRE_13g575900v5"
"CEN complex","CHLRE_10g449950v5"
"CEN complex","CHLRE_12g540076v5"
"FACT-NEK9 complex","CHLRE_01g029450v5"
"FACT-NEK9 complex","CHLRE_12g540076v5"
"FACT complex","CHLRE_01g029450v5"
"FACT complex","CHLRE_12g540076v5"
"FACT complex, UV-activated","CHLRE_01g016556v5"
"FACT complex, UV-activated","CHLRE_01g029450v5"
"FACT complex, UV-activated","CHLRE_12g540076v5"
"Class C Vps complex (VPS11, VPS18, STX7)","CHLRE_02g095074v5"
"Class C Vps complex (VPS11, VPS18, STX7)","CHLRE_07g328550v5"
"Class C Vps complex (VPS11, VPS18, VPS16)","CHLRE_03g199311v5"
"Class C Vps complex (VPS11, VPS18, VPS16)","CHLRE_02g095074v5"
"Class C Vps complex (VPS11, VPS18, VPS16)","CHLRE_07g328550v5"
"Class C Vps complex (hVPS11, hVPS18, rVPS33a )","CHLRE_02g095074v5"
"Class C Vps complex (hVPS11, hVPS18, rVPS33a )","CHLRE_07g328550v5"
"Class C Vps complex (hVPS11, hVPS18, hVPS16, rVPS33a )","CHLRE_03g199311v5"
"Class C Vps complex (hVPS11, hVPS18, hVPS16, rVPS33a )","CHLRE_02g095074v5"
"Class C Vps complex (hVPS11, hVPS18, hVPS16, rVPS33a )","CHLRE_07g328550v5"
"BRCA1-RAD50-MRE11-NBS1 complex","CHLRE_03g192550v5"
"EED-EZH2 complex","CHLRE_13g581750v5"
"GAA1-GPI8-PIGT-PIG-PIGS complex","CHLRE_03g153800v5"
"GAA1-GPI8-PIGT-PIG-PIGS complex","CHLRE_10g441100v5"
"GAA1-GPI8-PIGT-PIG-PIGS complex","CHLRE_01g013400v5"
"GAA1-GPI8-PIGT-PIG-PIGS complex","LRG5"
"KIN17-PCNA-RPA70 complex","CHLRE_16g654350v5"
"KIN17-PCNA-RPA70 complex","PCN1"
"RC complex (Replication competent complex)","CHLRE_04g214350v5"
"RC complex (Replication competent complex)","RFC4"
"RC complex (Replication competent complex)","RFC2"
"RC complex (Replication competent complex)","CHLRE_12g521200v5"
"RC complex (Replication competent complex)","RFC5"
"RC complex (Replication competent complex)","RFC3"
"RC complex (Replication competent complex)","CHLRE_01g017450v5"
"RC complex during S-phase of cell cycle","CHLRE_04g214350v5"
"RC complex during S-phase of cell cycle","RFC2"
"RC complex during S-phase of cell cycle","CHLRE_12g521200v5"
"RC complex during S-phase of cell cycle","CHLRE_03g179961v5"
"RC complex during G2/M-phase of cell cycle","CHLRE_04g214350v5"
"RC complex during G2/M-phase of cell cycle","RFC2"
"RC complex during G2/M-phase of cell cycle","CHLRE_12g521200v5"
"RC complex during G2/M-phase of cell cycle","CHLRE_03g179961v5"
"CAK core complex (Cdk-activating kinase core complex)","CHLRE_14g632783v5"
"CAK complex (Cdk-activating kinase complex)","CHLRE_14g632783v5"
"CAK complex (Cdk-activating kinase complex)","CHLRE_16g672753v5"
"HNF4A-SUB1 complex","CHLRE_07g325722v5"
"CAK-ERCC2 complex","CHLRE_17g706300v5"
"CAK-ERCC2 complex","CHLRE_14g632783v5"
"CAK-ERCC2 complex","CHLRE_16g672753v5"
"TFIIH transcription factor core complex","CHLRE_06g297016v5"
"TFIIH transcription factor core complex","CHLRE_10g466550v5"
"TFIIH transcription factor core complex","CHLRE_03g172050v5"
"TFIIH transcription factor core complex","CHLRE_09g403300v5"
"PCNA-PAF complex","PCN1"
"Snurportin-CRM1-RanGTP complex","XPO1"
"Snurportin-CRM1-RanGTP complex","CHLRE_16g666000v5"
"Snurportin-CRM1-RanGTP complex","RAN1"
"Ubiquitin E3 ligase (FBXW11, SKP1A, CUL1, RBX1)","SKP1"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26B)","CHLRE_01g029650v5"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26B)","VPS29"
"12S U11 snRNP","SMP3"
"12S U11 snRNP","SMPF"
"12S U11 snRNP","SMP4"
"12S U11 snRNP","SMP1"
"12S U11 snRNP","CHLRE_03g193150v5"
"DNA repair complex NEIL2-PNK-Pol(beta)-LigIII(alpha)-XRCC1","CHLRE_03g173800v5"
"DNA repair complex NEIL1-PNK-Pol(beta)-LigIII(alpha)-XRCC1","CHLRE_03g173800v5"
"PCNA-KU antigen complex","PCN1"
"PCNA-KU antigen complex","CHLRE_13g607500v5"
"PCNA-KU antigen complex","CHLRE_10g423800v5"
"Frataxin complex","SDH1"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","CHLRE_16g654500v5"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","CHLRE_05g242300v5"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","EIF3H"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","CHLRE_06g269450v5"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","CHLRE_06g308850v5"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","EIF3B"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","EIF3E"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","EIF3I"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","CHLRE_13g564250v5"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","CHLRE_09g417200v5"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","EIF3K"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","CHLRE_17g697450v5"
"DNA polymerase alpha-primase complex","CHLRE_04g214350v5"
"DNA polymerase alpha-primase complex","CHLRE_07g312350v5"
"DNA polymerase alpha-primase complex","CHLRE_06g293000v5"
"DNA polymerase alpha-primase complex","CHLRE_01g017450v5"
"transcription factor IIIC multisubunit complex","CHLRE_13g576250v5"
"transcription factor IIIC multisubunit complex","CHLRE_10g464950v5"
"TFIIIC containing-TOP1-SUB1 complex","CHLRE_07g325722v5"
"TFIIIC containing-TOP1-SUB1 complex","CHLRE_13g576250v5"
"TFIIIC containing-TOP1-SUB1 complex","CHLRE_10g464950v5"
"DNA synthesome complex (17 subunits)","CHLRE_04g214350v5"
"DNA synthesome complex (17 subunits)","PCN1"
"DNA synthesome complex (17 subunits)","CHLRE_12g521200v5"
"DNA synthesome complex (17 subunits)","CHLRE_08g374050v5"
"DNA synthesome complex (17 subunits)","CHLRE_07g312350v5"
"DNA synthesome complex (17 subunits)","CHLRE_06g293000v5"
