"complex","target"
"snRNP-free U1A (SF-A) complex","TH1"
"Histone H3.1 complex","HAG2"
"Histone H3.1 complex","AP22.13"
"Histone H3.1 complex","FAS2"
"Histone H3.1 complex","At4g27640"
"Histone H3.3 complex","HAG2"
"Histone H3.3 complex","AP22.13"
"Histone H3.3 complex","HIRA"
"Histone H3.3 complex","At4g27640"
"FA complex (Fanconi anemia complex)","MPA24.9"
"Integrator complex","dl3335w"
"Integrator complex","SIEL"
"Integrator complex","At3g07530"
"Integrator complex","EMB1895"
"DSS1 complex","SIEL"
"DSS1 complex","SAC3A"
"DSS1 complex","At3g07530"
"DSS1 complex","EMB1895"
"Integrator-RNAPII complex","NRPB2"
"Integrator-RNAPII complex","dl3335w"
"Integrator-RNAPII complex","SIEL"
"Integrator-RNAPII complex","At3g07530"
"Integrator-RNAPII complex","EMB1895"
"p400-associated complex","RIN1"
"Paf complex","CDC73"
"Paf complex","VIP6"
"Paf complex","VIP2"
"Paf complex","SYD"
"Paf complex","VIP4"
"c-MYC-ATPase-helicase complex","RIN1"
"CBC complex (cap binding complex)","ABH1"
"TIP49-TIP48-BAF53 complex","RIN1"
"PHAX-CBC complex (cap binding complex)","ABH1"
"PHAX-CBC complex (cap binding complex)","At3g20430"
"CRM1-RAN-PHAX-CBC complex (cap binding complex)","RAN4"
"CRM1-RAN-PHAX-CBC complex (cap binding complex)","ABH1"
"CRM1-RAN-PHAX-CBC complex (cap binding complex)","At3g20430"
"Polycomb repressive complex 4","FIE"
"BCOR complex","SKP1A"
"C complex spliceosome","DOT2"
"C complex spliceosome","EMB2765"
"C complex spliceosome","At1g10580"
"C complex spliceosome","MSJ1.11"
"C complex spliceosome","STA1"
"C complex spliceosome","At2g16860"
"C complex spliceosome","At1g09760"
"C complex spliceosome","TH1"
"C complex spliceosome","ATO"
"C complex spliceosome","SKIP"
"C complex spliceosome","At2g32600"
"C complex spliceosome","CYP57"
"C complex spliceosome","At2g29210"
"C complex spliceosome","At2g43770"
"C complex spliceosome","CDC5"
"C complex spliceosome","TGH"
"C complex spliceosome","MVP7.5"
"C complex spliceosome","At1g15200"
"C complex spliceosome","T32B20.g"
"C complex spliceosome","EMB2769"
"C complex spliceosome","At3g18790"
"C complex spliceosome","At3g49601"
"C complex spliceosome","LSM2"
"C complex spliceosome","CYP18-2"
"C complex spliceosome","Y14"
"CDC5L core complex","MOS4"
"CDC5L core complex","CDC5"
"CDC5L complex","MSJ1.11"
"CDC5L complex","MOS4"
"CDC5L complex","At1g09760"
"CDC5L complex","At2g29210"
"CDC5L complex","CDC5"
"CDC5L complex","EMB2769"
"ESCRT-II complex","VPS36"
"ESCRT-II complex","VPS25"
"DNA double-strand break end-joining complex","NBS1"
"DNA double-strand break end-joining complex","KU70"
"DNA double-strand break end-joining complex","KU80"
"DNA double-strand break end-joining complex","RAD50"
"NCBP-NIP1 complex","ABH1"
"RNA pol II containing coactivator complex Tat-SF","EARLY"
"Rap1 complex","KU70"
"Rap1 complex","KU80"
"Rap1 complex","RAD50"
"Exon junction complex (mRNA splicing-dependent)","At2g29210"
"Oligosaccharyltransferase complex (Stt3A variant)","OST48"
"Oligosaccharyltransferase complex (Stt3B variant)","OST48"
"Oligosaccharyltransferase OSTC-I","OST48"
"Oligosaccharyltransferase OSTC-II","OST48"
"Oligosaccharyltransferase OSTC-III","OST48"
"Sec61-Sec62-Sec63 complex","At3g20920"
"Ubiquitin E3 ligase (AHR, ARNT, DDB1, TBL3, CUL4B, RBX1)","TORMOZEMBRYO"
"Ubiquitin E3 ligase (DET1, DDB1, CUL4A, RBX1, COP1)","DET1"
"Ubiquitin E3 ligase (FBXW7, CUL1, SKP1A, RBX1)","SKP1A"
"TRF2-Ku complex","KU70"
"TRF2-Ku complex","KU80"
"TFIIA-TRF2 complex","TFIIA-S"
"H2AX complex, isolated from cells without IR exposure","MED37B"
"H2AX complex, isolated from cells without IR exposure","At1g51060"
"H2AX complex, isolated from cells without IR exposure","SSRP1"
"H2AX complex, isolated from cells without IR exposure","At5g25754"
"Ubiquitin E3 ligase (BMI1, SPOP, CUL3)","CUL3A"
"Ubiquitin E3 ligase (BMI1, SPOP, CUL3)","CUL3B"
"Ubiquitin E3 ligase (H2AFY, SPOP, CUL3)","CUL3A"
"Ubiquitin E3 ligase (H2AFY, SPOP, CUL3)","CUL3B"
"H2AX complex I","MED37B"
"H2AX complex I","At1g51060"
"H2AX complex II","MED37B"
"H2AX complex II","At1g51060"
"WINAC complex","GYRA"
"WINAC complex","BSH"
"FIB-associated protein complex","PMRT15"
"EBAFb complex","BSH"
"Ubiquitin E3 ligase (SPOP, DAXX, CUL3)","CUL3A"
"Ubiquitin E3 ligase (SPOP, DAXX, CUL3)","CUL3B"
"Protein phosphatase 4 complex","At5g17070"
"EBAFa complex","BSH"
"Menin-associated histone methyltransferase complex","NRPB2"
"Menin-associated histone methyltransferase complex","TRO"
"Ubiquitin E3 ligase (SIAH1, SIP, SKP1A, TBL1X)","SKP1A"
"Ubiquitin E3 ligase (SIAH1, SIP, SKP1A, TBL1X)","At1g30070"
"MLL-HCF complex","TRO"
"ALL-1 supercomplex","RAN4"
"ALL-1 supercomplex","BSH"
"ALL-1 supercomplex","CPSF100"
"Ubiquitin E3 ligase (GLMN, FBXW8, SKP1A, RBX1)","SKP1A"
"Chromatin assembly complex (CAF-1 complex)","FAS2"
"Neddylin ligase (FBXO11, SKP1, CUL1, RBX1)","SKP1A"
"SRm160/300 complex","At1g09760"
"SRm160/300 complex","At2g29210"
"SRm160/300 complex","At3g49601"
"Large Drosha complex","TH1"
"Large Drosha complex","TAF15"
"Large Drosha complex","AP22.66"
"ING4 complex (ING4, JADE1, KAT7, MEAF6)","At4g14385"
"Pyruvate dehydrogenase complex","LPD1"
"Elongator holo complex","ELP2"
"Elongator holo complex","ELP4"
"Elongator holo complex","HAG3"
"ASCOM complex","TRO"
"NCOR1 complex","BSH"
"Vigilin-DNA-PK-Ku antigen complex","KU70"
"Vigilin-DNA-PK-Ku antigen complex","KU80"
"FA core complex (Fanconi anemia core complex)","MPA24.9"
"TLE1 corepressor complex (MASH1 promoter-corepressor complex)","GYRA"
"TLE1 corepressor complex (MASH1 promoter-corepressor complex)","RAD50"
"SF3A1-SF3A2-SF3A3 complex","ATO"
"SF3A1-SF3A2-SF3A3 complex","At2g32600"
"SF3b complex","MSJ1.11"
"PPP4C-PPP4R2-Gemin3-Gemin4 complex","At5g17070"
"CPSF6-EWSR1-ITCH-NUDT21-POLR2A-UBAP2L complex","TAF15"
"SMAD3-HEF1-APC10-CDH1 complex","APC10"
"BUB1-BUB3 complex","BUB1"
"APPBP1-UBA3 complex","AXL1"
"APPBP1-UBA3 complex","ECR1"
"COP9 signalosome complex","CSN2"
"COP9 signalosome complex","CSN8"
"COP9 signalosome complex","CSN4"
"Ubiquitin E3 ligase (CDC34, NEDD8, BTRC, CUL1, SKP1A, RBX1)","SKP1A"
"Ubiquitin E3 ligase (SMAD3, BTRC, CUL1, SKP1A, RBX1)","SKP1A"
"Ubiquitin E3 ligase (FBXO18, SKP1A, CUL1, RBX1)","SKP1A"
"Ubiquitin E3 ligase (NIPA, SKP1A, CUL1, RBX1)","SKP1A"
"CHTF18-RFC2-5 complex","RFC2"
"CHTF18-RFC2-5 complex","RFC5"
"CHTF18-RFC2-5 complex","RFC3"
"RFC2-5 subcomplex","RFC2"
"RFC2-5 subcomplex","RFC5"
"RFC2-5 subcomplex","RFC3"
"BRD4-RFC complex","RFC2"
"BRD4-RFC complex","RFC1"
"BRD4-RFC complex","RFC5"
"BRD4-RFC complex","RFC3"
"MCM8-ORC2-CDC6 complex","ORC2"
"BRCA1-IRIS-pre-replication complex","BARD1"
"BARD1-BRCA1-CSTF complex","BARD1"
"BARD1-BRCA1-CSTF complex","CSTF50"
"BARD1-BRCA1-CSTF complex","CSTF77"
"BARD1-BRCA1-CSTF complex","BRCA1"
"BRCA1-BARD1-POLR2A complex","BARD1"
"BRCA1-BARD1-POLR2A complex","BRCA1"
"LMO4-BRCA1-CTIP-LDB1 complex","BARD1"
"BRCA1-LMO4-CTIP complex","BARD1"
"MDC1-MRN-ATM-FANCD2 complex","NBS1"
"MDC1-MRN-ATM-FANCD2 complex","ATM"
"MDC1-MRN-ATM-FANCD2 complex","RAD50"
"MDC1-MRN-ATM-FANCD2 complex","At4g14970"
"MDC1-MRE11-RAD50-NBS1 complex","NBS1"
"MDC1-MRE11-RAD50-NBS1 complex","RAD50"
"MSH2/6-BLM-p53-RAD51 complex","MSH2"
"MSH2/6-BLM-p53-RAD51 complex","RAD51"
"MutS-alpha-PK-zeta complex","MSH2"
"ASF1-interacting protein complex","HIRA"
"ASF1-interacting protein complex","FAS2"
"ASF1-histone containing complex","AP22.13"
"ASF1-histone containing complex","FAS2"
"Dynactin complex (DCTN1, DCTN2, DCTN3, DCTN4, DCTN6, CAPZA1, CAPZB, ACTR1A)","At1g71790"
"ERBB2-MEMO-SHC complex","At2g25280"
"Class C VPS/HOPS complex","VCL1"
"Class C VPS/HOPS complex","VPS11"
"Class C VPS/HOPS complex","VPS18"
"POLR2A-CCNT1-CDK9-NCL-LEM6-CPSF2 complex","CPSF100"
"BRD4 complex","MED14"
"ESR1-CDK7-CCNH-MNAT1-MTA1-HDAC2 complex","At4g30820"
"RNA polymerase II (RNAPII)","NRPB4"
"RNA polymerase II (RNAPII)","NRPB2"
"RNA polymerase II (RNAPII)","NRPB7"
"BRCA1-core RNA polymerase II complex","NRPB4"
"BRCA1-core RNA polymerase II complex","NRPB2"
"BRCA1-core RNA polymerase II complex","BARD1"
"BRCA1-core RNA polymerase II complex","NRPB7"
"Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)","SKP1A"
"Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)","CUL3A"
"Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)","CUL3B"
"Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)","CSN8"
"MAD2-CDC20 complex","MAD2"
"HCF-1 complex","MED37B"
"HCF-1 complex","TRO"
"ATM-NBN complex","NBS1"
"ATM-NBN complex","ATM"
"Ubiquitin E3 ligase (NFKBIA, BTRC, CUL1, SKP1A)","SKP1A"
"Ubiquitin E3 ligase (NFKBIA, FBXW11, CUL1, SKP1A)","SKP1A"
"Set1B complex","TRO"
"Set1A complex","TRO"
"Translocon-associated protein (TRAP) complex","MUA22.2"
"17S U2 snRNP","MSJ1.11"
"17S U2 snRNP","At5g22080"
"17S U2 snRNP","At2g02570"
"17S U2 snRNP","At1g09760"
"17S U2 snRNP","ATO"
"17S U2 snRNP","At2g32600"
"17S U2 snRNP","At4g31200"
"17S U2 snRNP","DRT111"
"TERF2-RAP1 complex","KU70"
"TERF2-RAP1 complex","KU80"
"TERF2-RAP1 complex","RAD50"
"Ubiquitin E3 ligase (CRY1, SKP1A, CUL1, FBXL3)","SKP1A"
"Ubiquitin E3 ligase (CRY2, SKP1A, CUL1, FBXL3)","SKP1A"
"MDC1-H2AFX-TP53BP1 complex","At1g51060"
"RAD50-BRCA1 complex","BARD1"
"RAD50-BRCA1 complex","RAD50"
"BARD1-BRCA1-CSTF64 complex","BARD1"
"BARD1-BRCA1-CSTF64 complex","BRCA1"
"BRCA1 A complex","BARD1"
"BRCA1 A complex","BRCA1"
"BRCA1 C complex","BARD1"
"BRCA1 C complex","BRCA1"
"BRCA1 B complex","BARD1"
"BRCA1 B complex","BRCA1"
"MCM4-MCM6-MCM7 complex","MCM4"
"MCM4-MCM6-MCM7 complex","MCM7"
"MCM2-MCM4-MCM6-MCM7 complex","MCM4"
"MCM2-MCM4-MCM6-MCM7 complex","MCM7"
"PCNA-CHL12-RFC2-5 complex","RFC2"
"PCNA-CHL12-RFC2-5 complex","RFC5"
"PCNA-CHL12-RFC2-5 complex","RFC3"
"CTF18-cohesion-RFC complex","RFC2"
"CTF18-cohesion-RFC complex","RFC5"
"CTF18-cohesion-RFC complex","RFC3"
"CTF18-cohesion-RFC complex","At2g44580"
"CTF18-CTF8-DCC1 complex","At2g44580"
"BRCA1-cABL complex","BARD1"
"RPAP1-RPB2-RPB3 complex","NRPB2"
"BRCA1-SMAD3 complex","BARD1"
"BRCA1-HDAC1-HDAC2 complex","BARD1"
"BRCA1-BARD1-BACH1-DNA damage complex II","NBS1"
"BRCA1-BARD1-BACH1-DNA damage complex II","BARD1"
"BRCA1-BARD1-BACH1-DNA damage complex II","RAD50"
"BRCA1-BARD1-BACH1-DNA damage complex II","BRCA1"
"BRCA1-BARD1-BACH1-DNA damage complex I","BARD1"
"BRCA1-BARD1-BACH1-DNA damage complex I","MLH1"
"BRCA1-BARD1-BACH1-DNA damage complex I","BRCA1"
"BRCA1-BARD1-BRCA2-DNA damage complex III","BARD1"
"BRCA1-BARD1-BRCA2-DNA damage complex III","BRCA1"
"BRCA1-CtIP-CtBP complex","BARD1"
"BRCA1-VCP complex","BARD1"
"E3 ubiquitin ligase (BRCA1, BARD1) - UbcH5c complex","BARD1"
"E3 ubiquitin ligase (BRCA1, BARD1) - UbcH5c complex","BRCA1"
"BRCA1-BARD1-UbcH7c complex","BARD1"
"BRCA1-BARD1-UbcH7c complex","BRCA1"
"BRCA1-RAD51 complex","BARD1"
"BRCA1-RAD51 complex","RAD51"
"BRCA1-RNA polymerase II complex","NRPB4"
"BRCA1-RNA polymerase II complex","XPD"
"BRCA1-RNA polymerase II complex","NRPB2"
"BRCA1-RNA polymerase II complex","BARD1"
"BRCA1-RNA polymerase II complex","NRPB7"
"BRCA1-RNA polymerase II complex","MED21"
"BRCA1-RNA polymerase II complex","TFB4"
"SRm160-SRm300 complex","At2g29210"
"SRm160-SRm300 complex","At3g49601"
"MEP50-PRMT5-ICLN complex","PMRT15"
"MEP50-PRMT5-ICLN complex","At5g62290"
"ING4 complex (ING4, JADE2, KAT7, MEAF6)","At4g14385"
"ING4 complex (ING4, JADE3, KAT7, MEAF6)","At4g14385"
"Brg1-based SWI/SNF complex","BSH"
"NuA4/Tip60 HAT complex","SWC4"
"NuA4/Tip60 HAT complex","RIN1"
"NuA4/Tip60 HAT complex","At4g14385"
"ING5 complex (ING5, JADE1, KAT7, MEAF6)","At4g14385"
"ING5 (BRPF1, MOZ, MORF) complex","At4g14385"
"Ubiquitin E3 ligase (FBXW11, SKP1, CUL1)","SKP1A"
"Ubiquitin E3 ligase (BTRC, CUL1, RBX1, SKP1)","SKP1A"
"Respiratory chain complex I (early intermediate NDUFAF1 assembly), mitochondrial","At2g20360"
"Respiratory chain complex I (intermediate I/200kD and III/250kD), mitochondrial","At2g20360"
"Respiratory chain complex I (intermediate IV/310kD), mitochondrial","At2g20360"
"Respiratory chain complex I (intermediate V/380kD and VI/480kD), mitochondrial","At5g47890"
"Respiratory chain complex I (intermediate V/380kD and VI/480kD), mitochondrial","At2g20360"
"Respiratory chain complex I (intermediate VII/650kD), mitochondrial","FRO1"
"Respiratory chain complex I (intermediate VII/650kD), mitochondrial","At5g47890"
"Respiratory chain complex I (intermediate VII/650kD), mitochondrial","At2g20360"
"Respiratory chain complex I (intermediate), mitochondrial","FRO1"
"Respiratory chain complex I (intermediate), mitochondrial","At5g47890"
"Respiratory chain complex I (intermediate), mitochondrial","At2g20360"
"Respiratory chain complex I (intermediate II/230kD), mitochondrial","FRO1"
"SMRT-SKIP-CBF1 complex","SKIP"
"Respiratory chain complex I (beta subunit) mitochondrial","At2g02050"
"Respiratory chain complex I (beta subunit) mitochondrial","CIB22"
"Ku antigen-YY1-alphaMyHC promoter complex","KU70"
"Ku antigen-YY1-alphaMyHC promoter complex","KU80"
"Respiratory chain complex I (gamma subunit) mitochondrial","At2g20360"
"Respiratory chain complex I (lambda subunit) mitochondrial","FRO1"
"Respiratory chain complex I (lambda subunit) mitochondrial","At5g47890"
"Respiratory chain complex I (lambda subunit) mitochondrial","At3g03070"
"Respiratory chain complex I (lambda subunit) mitochondrial","EMB1467"
"Respiratory chain complex I (lambda subunit) mitochondrial","At5g08530"
"Respiratory chain complex I (lambda subunit) mitochondrial","At3g03100"
"Respiratory chain complex I (incomplete intermediate), mitochondrial","FRO1"
"Respiratory chain complex I (incomplete intermediate), mitochondrial","At3g03070"
"Respiratory chain complex I (incomplete intermediate), mitochondrial","EMB1467"
"Respiratory chain complex I (incomplete intermediate), mitochondrial","At5g08530"
"Respiratory chain complex I (incomplete intermediate), mitochondrial","At2g20360"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","At3g03100"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","EMB1467"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","At3g03070"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","At5g08530"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","At2g20360"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","At2g02050"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","CIB22"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","At5g47890"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","FRO1"
"SMAD1-OAZ-HsN3 complex","PBG1"
"p27-cyclinE-Cdk2 - Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1) complex","SKP1A"
"PAC3-PAC4 complex","At5g14710"
"PAC1-PAC2 complex","At3g18940"
"Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1)","SKP1A"
"Multisynthetase complex","At5g26710"
"Multisynthetase complex","At1g09620"
"Parvulin-associated pre-rRNP complex","At2g21440"
"Parvulin-associated pre-rRNP complex","At1g26550"
"Nop56p-associated pre-rRNA complex","TUFA"
"Nop56p-associated pre-rRNA complex","RPS29A"
"Nop56p-associated pre-rRNA complex","MUL3.6"
"Nop56p-associated pre-rRNA complex","EBP2"
"Nop56p-associated pre-rRNA complex","At2g21440"
"Nop56p-associated pre-rRNA complex","At2g19385"
"RNA polymerase II complex (RPB1, RAP74, CDK8, CYCC, SRB7, BAF190, BAF47), chromatin structure modifying","BSH"
"RNA polymerase II complex (RPB1, RAP74, CDK8, CYCC, SRB7, BAF190, BAF47), chromatin structure modifying","MED21"
"RNA polymerase II complex, (CBP, RPBI, PCAF, BAF47), chromatin structure modifying","BSH"
"RNA polymerase II complex, chromatin structure modifying","BSH"
"RNA polymerase II complex, chromatin structure modifying","MED21"
"RNA polymerase II complex, chromatin structure modifying","TFB4"
"RNA polymerase II complex, (CDK8 complex), chromatin structure modifying","BSH"
"RNA polymerase II complex, (CDK8 complex), chromatin structure modifying","MED21"
"CTF18-cohesion-RFC-POLH complex","RFC2"
"CTF18-cohesion-RFC-POLH complex","RFC5"
"CTF18-cohesion-RFC-POLH complex","RFC3"
"CTF18-cohesion-RFC-POLH complex","At2g44580"
"CTLH complex","At1g51350"
"CCT-Prefoldin complex, testis specific","PFD1"
"CCT-Prefoldin complex, testis specific","At5g49510"
"CCT-Prefoldin complex, testis specific","CCT7"
"CCT-Prefoldin complex, testis specific","CCT4"
"CCT-Prefoldin complex, testis specific","CCT3"
"CCT-Prefoldin complex, testis specific","CCT2"
"CCT-Prefoldin complex, testis specific","At5g23290"
"CCT-Prefoldin complex, testis specific","AIP3"
"CCT-Prefoldin complex, testis specific","At3g22480"
"UTX-MLL2/3 complex","At4g03130"
"UTX-MLL2/3 complex","TRO"
"DGCR8 multiprotein complex","MED37B"
"DGCR8 multiprotein complex","TH1"
"TIM50-SMN1 complex","TIM50"
"TIM50-COIL complex","TIM50"
"DHX9-ADAR-vigilin-DNA-PK-Ku antigen complex","KU70"
"DHX9-ADAR-vigilin-DNA-PK-Ku antigen complex","KU80"
"Gamma-secretase complex (APH1B, PSEN1, PSENEN, NCSTN)","At5g09310"
"Sulphiredoxin-peroxiredoxin complex","SRX"
"USP1-UAF1 complex","LRS1"
"Gamma-secretase-Delta1 complex","At5g09310"
"CCT-Pdcl complex","CCT7"
"CCT-Pdcl complex","CCT4"
"CCT-Pdcl complex","CCT3"
"CCT-Pdcl complex","CCT2"
"Tetrameric COG subcomplex","EYE"
"Tetrameric COG subcomplex","At5g11980"
"Tetrameric COG subcomplex","At1g67930"
"Tetrameric COG subcomplex","At1g31780"
"Binary COG subcomplex","EYE"
"Binary COG subcomplex","At1g67930"
"COG1-COG8 subcomplex","MQK4.2"
"COG1-COG8 subcomplex","At5g11980"
"COG2-COG3-COG4 subcomplex","At4g24840"
"COG2-COG3-COG4 subcomplex","At1g73430"
"COG5-COG6-COG7 subcomplex","EYE"
"COG5-COG6-COG7 subcomplex","At1g67930"
"COG5-COG6-COG7 subcomplex","At1g31780"
"COG1-COG8-COG2-COG3-COG4 subcomplex","At4g24840"
"COG1-COG8-COG2-COG3-COG4 subcomplex","MQK4.2"
"COG1-COG8-COG2-COG3-COG4 subcomplex","At1g73430"
"COG1-COG8-COG2-COG3-COG4 subcomplex","At5g11980"
"COG1-COG8-COG5-COG6-COG7 subcomplex","EYE"
"COG1-COG8-COG5-COG6-COG7 subcomplex","MQK4.2"
"COG1-COG8-COG5-COG6-COG7 subcomplex","At5g11980"
"COG1-COG8-COG5-COG6-COG7 subcomplex","At1g67930"
"COG1-COG8-COG5-COG6-COG7 subcomplex","At1g31780"
"GammaH2AFX-NDHII-Ku70-DNA complex","KU70"
"GammaH2AFX-NDHII-Ku70-DNA complex","At1g51060"
"NR3C2-UBC9-SRC-1 complex","SCE1"
"Pericentrin-GCP complex","GCP2"
"Ubiquitin E3 ligase (CUL1, RBX1, SKP1)","SKP1A"
"XRCC6-XRCC5-WRN complex","KU70"
"XRCC6-XRCC5-WRN complex","KU80"
"EIF3 core complex (EIF3A, EIF3B, EIF3G, EIF3I)","TIF3A1"
"EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3C)","TIF3A1"
"EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3J)","TIF3A1"
"Nsf-Stx1a-NAPG complex","GSNAP"
"MGC1-DNA-PKcs-Ku complex","KU70"
"MGC1-DNA-PKcs-Ku complex","KU80"
"NCOA6-DNA-PK-Ku-PARP1 complex","KU70"
"NCOA6-DNA-PK-Ku-PARP1 complex","KU80"
"DNA-PK-Ku-eIF2-NF90-NF45 complex","KU70"
"DNA-PK-Ku-eIF2-NF90-NF45 complex","KU80"
"YWHAQ-CALM1-CABIN1 complex","CABIN1"
"Ezh2 methyltransferase complex, cytosolic","FIE"
"PTIP-HMT complex","At4g03130"
"PTIP-HMT complex","TRO"
"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)","SKP1A"
"PTIP-DNA damage response complex","NBS1"
"PTIP-DNA damage response complex","At4g03130"
"PTIP-DNA damage response complex","RAD50"
"Kinase maturation complex 1","At3g22480"
"Pex26-Pex6-Pex1 complex","PEX1"
"Pex26-Pex6-Pex1 complex","PEX6"
"53BP1-containing complex","KU70"
"53BP1-containing complex","KU80"
"TNF-alpha/NF-kappa B signaling complex 5","NRPA1"
"TNF-alpha/NF-kappa B signaling complex 5","SKP1A"
"TNF-alpha/NF-kappa B signaling complex 5","At3g13940"
"TNF-alpha/NF-kappa B signaling complex 5","NRPA2"
"WRN-Ku70-Ku80-PARP1 complex","KU70"
"WRN-Ku70-Ku80-PARP1 complex","KU80"
"XRCC1-LIG3-PNK-TDP1 complex","XRCC1"
"XRCC1-LIG3-PNK-TDP1 complex","ZDP"
"XRCC1-LIG3-PNK-TDP1 complex","TDP1"
"Dolichol-phosphate mannose (DPM) synthase","DPMS1"
"Dolichol-phosphate mannose (DPM) synthase","DPMS2"
"Ku-ORC complex","ORC4"
"Ku-ORC complex","KU70"
"Ku-ORC complex","KU80"
"Ku-ORC complex","ORC2"
"Ku-ORC complex","ORC3"
"Ku-ORC complex","ORC6"
"MNK1-eIF4F complex","EIF4A3"
"TNF-alpha/NF-kappa B signaling complex 10","ATG16"
"P53-BARD1-KU70 complex","KU70"
"P53-BARD1-KU70 complex","BRCA1"
"ETS2-SMARCA4-INI1 complex","BSH"
"Cell division cycle complex (CDC27, CDC16, ANAPC7)","APC6"
"Cell division cycle complex (CDC27, CDC16, ANAPC7)","APC7"
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)","At2g44860"
"GAIT complex","At5g26710"
"MLL1-WDR5 complex","At4g38495"
"MLL1-WDR5 complex","At4g04680"
"MLL1-WDR5 complex","TRO"
"MLL1-WDR5 complex","RIN1"
"MLL1-WDR5 complex","MXC9.18"
"BRCC complex","BARD1"
"BRCC complex","RAD51"
"Splicing-associated factors complex","At2g29210"
"Splicing-associated factors complex","Y14"
"EED-EZH-YY1 polycomb complex","FIE"
"EED-EZH polycomb complex","FIE"
"Emerin complex 24","MCM4"
"Emerin complex 25","LSM8"
"Emerin complex 25","LSM2"
"Emerin complex 32","BSH"
"Emerin complex 52","LSM8"
"hRAD51C-hXRCC3 complex","RAD51"
"SUMO1-SUA1-UBA2 complex","SAE2"
"SUA1-UBA2 complex","SAE2"
"PPP2R1A-PPP2R1B-PPP2CA-PPME1-EIF4A1 complex","EIF4A3"
"CHIP-HSC70-TAU-UBCH5B complex","CHIP"
"Hook1-Vps16 complex","VCL1"
"Hook1-Vps18 complex","VPS18"
"Hook1-Vps41 complex","VPS41"
"Hook2-Vps16 complex","VCL1"
"Hook2-Vps41 complex","VPS41"
"Hook3-Vps41 complex","VPS41"
"FTS-Vps16 complex","VCL1"
"FTS-Vps18 complex","VPS18"
"FTS-Vps41 complex","VPS41"
"DAXX-MDM2-USP7 complex","UBP13"
"SELK multiprotein complex","OST48"
"KPNB1-RAN complex","RAN4"
"Codanin-1-Asf1\u2013histone H3.1-histone H4\u2013importin-4 complex,  cytosolic","At4g27640"
"hTREX84 complex","THO6"
"hTREX84 complex","THO2"
"hTREX84 complex","THO1"
"hTREX84 complex","THO3"
"Exocyst complex","SEC8"
"Exocyst complex","EXO70A1"
"Exocyst EXOC5-EXOC6-EXOC7 subcomplex","EXO70A1"
"B-WICH complex","MSJ1.11"
"Ubiquitin E3 ligase (CUL3, KLHL3)","CUL3A"
"Ubiquitin E3 ligase (CUL3, KLHL3)","CUL3B"
"Ubiquitin E3 ligase (CUL3, KLHL3, WNK1)","CUL3A"
"Ubiquitin E3 ligase (CUL3, KLHL3, WNK1)","CUL3B"
"BBS-chaperonin complex","CCT3"
"BBS-chaperonin complex","CCT4"
"BBS-chaperonin complex","CCT2"
"MIB complex","ATJ13"
"Ubiquitin E3 ligase (CUL3, KLHL3, WNK4)","CUL3A"
"Ubiquitin E3 ligase (CUL3, KLHL3, WNK4)","CUL3B"
"DDX11-Ctf18-RFC complex","At3g42660"
"DDX11-Ctf18-RFC complex","At2g44580"
"DDX27-PeBoW complex","PES"
"DDX27-PeBoW complex","RH28"
"DEAF1- complex","KU70"
"DEAF1- complex","KU80"
"CORVET complex","SETH5"
"CORVET complex","VCL1"
"CORVET complex","VPS11"
"CORVET complex","VPS18"
"HOPS complex","VPS41"
"HOPS complex","VCL1"
"HOPS complex","VPS11"
"HOPS complex","VPS18"
"CNOT1-CNOT2-CNOT3 complex","At1g02080"
"CNOT1-CNOT2-CNOT3 complex","MRG7.19"
"4E-T-DDX6-CNOT1 complex","At1g02080"
"HAUS augmin-like complex","AUG3"
"Cytochrome c oxidase, mitochondrial","COX15"
"Cytochrome c oxidase, mitochondrial","At5g16060"
"TIM50-TIM23 complex, mitochondrial","TIM50"
"TIM23-TOM22-TIM50-HSD3B2 complex","TIM50"
