"complex","target"
"55S ribosome, mitochondrial","mrpl-11"
"55S ribosome, mitochondrial","mrps-16"
"55S ribosome, mitochondrial","mrps-18.c"
"55S ribosome, mitochondrial","mrps-23"
"55S ribosome, mitochondrial","mrps-18b"
"DNA-PK-Ku complex","cku-70"
"DNA-PK-Ku complex","cku-80"
"39S ribosomal subunit, mitochondrial","mrps-18C"
"39S ribosomal subunit, mitochondrial","mrpl-19"
"39S ribosomal subunit, mitochondrial","mrpl-12"
"39S ribosomal subunit, mitochondrial","lact-9"
"39S ribosomal subunit, mitochondrial","mrpl-28"
"39S ribosomal subunit, mitochondrial","mrpl-49"
"39S ribosomal subunit, mitochondrial","mrpl-23"
"39S ribosomal subunit, mitochondrial","mrpl-51"
"39S ribosomal subunit, mitochondrial","mrpl-2"
"39S ribosomal subunit, mitochondrial","mrpl-54"
"39S ribosomal subunit, mitochondrial","mrpl-14"
"39S ribosomal subunit, mitochondrial","mrpl-21"
"39S ribosomal subunit, mitochondrial","mrpl-55"
"39S ribosomal subunit, mitochondrial","mrpl-10"
"39S ribosomal subunit, mitochondrial","mrpl-41"
"39S ribosomal subunit, mitochondrial","mrpl-50"
"39S ribosomal subunit, mitochondrial","mrpl-34"
"39S ribosomal subunit, mitochondrial","mrpl-30"
"39S ribosomal subunit, mitochondrial","mrpl-24"
"39S ribosomal subunit, mitochondrial","mrpl-38"
"39S ribosomal subunit, mitochondrial","mrpl-48"
"39S ribosomal subunit, mitochondrial","mrpl-45"
"39S ribosomal subunit, mitochondrial","mrpl-20"
"39S ribosomal subunit, mitochondrial","mrpl-13"
"39S ribosomal subunit, mitochondrial","mrpl-9"
"39S ribosomal subunit, mitochondrial","mrpl-4"
"39S ribosomal subunit, mitochondrial","mrpl-1"
"39S ribosomal subunit, mitochondrial","mrpl-37"
"39S ribosomal subunit, mitochondrial","mrpl-18"
"39S ribosomal subunit, mitochondrial","mrpl-46"
"39S ribosomal subunit, mitochondrial","mrpl-44"
"39S ribosomal subunit, mitochondrial","mrpl-47"
"39S ribosomal subunit, mitochondrial","mrpl-40"
"39S ribosomal subunit, mitochondrial","mrpl-17"
"39S ribosomal subunit, mitochondrial","mrpl-22"
"39S ribosomal subunit, mitochondrial","mrpl-16"
"39S ribosomal subunit, mitochondrial","mrpl-39"
"39S ribosomal subunit, mitochondrial","mrpl-35"
"39S ribosomal subunit, mitochondrial","mrpl-15"
"39S ribosomal subunit, mitochondrial","mrpl-11"
"Ku antigen complex","cku-70"
"Ku antigen complex","cku-80"
"DNA ligase IV-XRCC4-AHNK complex","lig-4"
"40S ribosomal subunit, cytoplasmic","rps-17"
"40S ribosomal subunit, cytoplasmic","rps-0"
"40S ribosomal subunit, cytoplasmic","rps-2"
"40S ribosomal subunit, cytoplasmic","rps-3"
"40S ribosomal subunit, cytoplasmic","rps-12"
"40S ribosomal subunit, cytoplasmic","rps-19"
"40S ribosomal subunit, cytoplasmic","rps-9"
"40S ribosomal subunit, cytoplasmic","rps-5"
"40S ribosomal subunit, cytoplasmic","rps-20"
"40S ribosomal subunit, cytoplasmic","rps-1"
"40S ribosomal subunit, cytoplasmic","rps-7"
"40S ribosomal subunit, cytoplasmic","rps-8"
"40S ribosomal subunit, cytoplasmic","rps-22"
"40S ribosomal subunit, cytoplasmic","rps-16"
"40S ribosomal subunit, cytoplasmic","rps-14"
"40S ribosomal subunit, cytoplasmic","rps-23"
"40S ribosomal subunit, cytoplasmic","rps-18"
"40S ribosomal subunit, cytoplasmic","rps-29"
"40S ribosomal subunit, cytoplasmic","rps-13"
"40S ribosomal subunit, cytoplasmic","rps-11"
"40S ribosomal subunit, cytoplasmic","rps-4"
"40S ribosomal subunit, cytoplasmic","rps-6"
"40S ribosomal subunit, cytoplasmic","rps-15"
"40S ribosomal subunit, cytoplasmic","rps-24"
"40S ribosomal subunit, cytoplasmic","rps-25"
"40S ribosomal subunit, cytoplasmic","rps-28"
"40S ribosomal subunit, cytoplasmic","rps-30"
"40S ribosomal subunit, cytoplasmic","rps-21"
"Smooth muscle dystroglycan complex","sgcb-1"
"Smooth muscle dystroglycan complex","dgn-1"
"Dystrophin-glycoprotein complex DGC, skeletal muscle","sgcb-1"
"Dystrophin-glycoprotein complex DGC, skeletal muscle","dgn-1"
"Skeletal muscle sarcoglycan-sarcospan complex SG-SPN","sgcb-1"
"DNA ligase IV-XRCC4 complex","lig-4"
"DNA ligase IV-XRCC4-PNK complex","lig-4"
"DNA ligase IV-XRCC4-PNK complex","F21D5.5"
"Spliceosome","C07H6.4"
"Spliceosome","CELE_F19F10.9"
"Spliceosome","cyn-11"
"Spliceosome","plrg-1"
"Spliceosome","znf-207"
"Spliceosome","cus-2"
"Spliceosome","cfim-1"
"Spliceosome","emb-4"
"Spliceosome","prp-17"
"Spliceosome","sftb-1"
"Spliceosome","dnj-30"
"Spliceosome","smr-1"
"Spliceosome","prp-6"
"Spliceosome","K07C5.6"
"Spliceosome","teg-1"
"Spliceosome","syf-2"
"Spliceosome","rnp-7"
"Spliceosome","F08B4.7"
"Spliceosome","mog-2"
"Spliceosome","uaf-1"
"Spliceosome","bud-31"
"Spliceosome","mtr-4"
"Spliceosome","rbm-25"
"Spliceosome","ncbp-2"
"Spliceosome","mfap-1"
"Spliceosome","M28.5"
"Spliceosome","snr-6"
"Spliceosome","snr-5"
"Spliceosome","lsm-3"
"Spliceosome","lsm-6"
"Spliceosome","snr-3"
"Spliceosome","snr-4"
"Spliceosome","snr-1"
"Spliceosome","rsp-8"
"Spliceosome","rsp-6"
"Spliceosome","rsp-4"
"Spliceosome","ncbp-1"
"Spliceosome","CELE_T13H5.4"
"Spliceosome","rsp-1"
"Spliceosome","cyn-4"
"Spliceosome","sftb-2"
"Spliceosome","prpf-4"
"Spliceosome","T27F2.1"
"Spliceosome","thoc-5"
"Spliceosome","eftu-2"
"Spliceosome","rnp-5"
"Spliceosome","teg-4"
"Spliceosome","sap-49"
"Spliceosome","repo-1"
"Spliceosome","prp-21"
"Spliceosome","sfa-1"
"Spliceosome","cfim-2"
"Spliceosome","smu-1"
"Spliceosome","usp-39"
"Spliceosome","thoc-7"
"Spliceosome","prp-8"
"Spliceosome","CELE_F53H1.1"
"Spliceosome","aly-2"
"Spliceosome","rsr-1"
"Spliceosome","thoc-2"
"Spliceosome","cacn-1"
"Spliceosome","snrp-27"
"Spliceosome","prp-31"
"Spliceosome","CELE_M01E11.2"
"Spliceosome","cyn-15"
"Spliceosome","thoc-1"
"Spliceosome","rbm-17"
"Spliceosome","thoc-3"
"Spliceosome","cdc-5l"
"Spliceosome","CELE_F32B6.3"
"Spliceosome","R08D7.1"
"Spliceosome","E01A2.2"
"Spliceosome","CELE_M03F8.3"
"Spliceosome","cyn-10"
"Spliceosome","let-858"
"Spliceosome","syf-1"
"Spliceosome","rbm-22"
"Spliceosome","cwc-15"
"Spliceosome","stip-1"
"Spliceosome","rnp-6"
"Spliceosome","sacy-1"
"Spliceosome","lsm-7"
"Spliceosome","isy-1"
"Spliceosome","prp-19"
"Spliceosome","cyn-13"
"Spliceosome","rsr-2"
"Spliceosome","F33H1.3"
"Spliceosome","gut-2"
"Spliceosome","C50D2.5"
"Spliceosome","cyn-12"
"Spliceosome","lsm-4"
"Spliceosome","CELE_F43G9.12"
"Spliceosome","rnp-4"
"Spliceosome","C54C6.6"
"DNA ligase IV-condensin complex","mix-1"
"DNA ligase IV-condensin complex","lig-4"
"DNA ligase IV-XRCC4-XLF complex","lig-4"
"DNA ligase III-XRCC1-PNK-DNA-pol III multiprotein complex","CELE_K07C5.3"
"DNA ligase III-XRCC1-PNK-DNA-pol III multiprotein complex","F21D5.5"
"DNA ligase III-XRCC1 complex","CELE_K07C5.3"
"ERCC1-ERCC4-MSH2 complex","ercc-1"
"ERCC1-ERCC4-MSH2 complex","msh-2"
"ERCC1-ERCC4-MSH2 complex","xpf-1"
"MSH2-MSH6-PMS2-MLH1 complex","mlh-1"
"MSH2-MSH6-PMS2-MLH1 complex","msh-2"
"MSH2-MSH6-PMS2-MLH1 complex","msh-6"
"MSH2-MSH6-PMS1-MLH1 complex","mlh-1"
"MSH2-MSH6-PMS1-MLH1 complex","msh-2"
"MSH2-MSH6-PMS1-MLH1 complex","msh-6"
"Structure-specific endonulease complex","ercc-1"
"Structure-specific endonulease complex","xpf-1"
"Vacuolar ATPase","vha-13"
"Vacuolar ATPase","vha-14"
"Vacuolar ATPase","vha-10"
"Vacuolar ATPase","vha-20"
"Vacuolar ATPase","vha-9"
"MSH2-MSH6 complex","msh-2"
"MSH2-MSH6 complex","msh-6"
"MSH2-MSH3 complex","msh-2"
"PCNA-MutS-alpha-MutL-alpha-DNA complex","pcn-1"
"PCNA-MutS-alpha-MutL-alpha-DNA complex","mlh-1"
"PCNA-MutS-alpha-MutL-alpha-DNA complex","msh-2"
"PCNA-MutS-alpha-MutL-alpha-DNA complex","msh-6"
"MutL-alpha complex","mlh-1"
"MutL-beta complex","mlh-1"
"Ubiquitin E3 ligase (UBADC1, RNF123)","hrpu-1"
"MCM complex","mcm-3"
"MCM complex","mcm-4"
"MCM complex","mcm-5"
"MCM complex","mcm-7"
"MCM complex","mcm-2"
"MCM complex","mcm-6"
"ORC complex (origin recognition complex)","orc-5"
"ORC complex (origin recognition complex)","orc-1"
"ORC complex (origin recognition complex)","orc-2"
"Ubiquitin E3 ligase (DDB1, CUL4A, RBX1)","rbx-1"
"Ubiquitin E3 ligase (DDB1, CUL4A, RBX1)","ddb-1"
"Succinyl-CoA synthetase, GDP-forming","sucg-1"
"Succinyl-CoA synthetase, ADP-forming","suca-1"
"Respiratory chain complex I, mitochondrial","Y94H6A.8"
"Respiratory chain complex I, mitochondrial","nduo-1"
"Respiratory chain complex I, mitochondrial","nduo-3"
"Respiratory chain complex I, mitochondrial","nduo-4"
"Respiratory chain complex I, mitochondrial","nduo-5"
"Respiratory chain complex I, mitochondrial","F53F4.10"
"Respiratory chain complex I, mitochondrial","nuo-5"
"Respiratory chain complex I, mitochondrial","nuo-2"
"Respiratory chain complex I, mitochondrial","nduf-6"
"Respiratory chain complex I, mitochondrial","C33A12.1"
"Respiratory chain complex I, mitochondrial","nuo-1"
"Respiratory chain complex I, mitochondrial","nuo-4"
"Respiratory chain complex I, mitochondrial","CELE_Y53G8AL.2"
"Respiratory chain complex I, mitochondrial","nduf-7"
"Respiratory chain complex I, mitochondrial","T20H4.5"
"Respiratory chain complex I, mitochondrial","CELE_Y54F10AM.5"
"Respiratory chain complex I, mitochondrial","CELE_Y56A3A.19"
"Respiratory chain complex I, mitochondrial","C18E9.4"
"Respiratory chain complex I, mitochondrial","nuo-3"
"Respiratory chain complex I, mitochondrial","CELE_ZK809.3"
"Respiratory chain complex I, mitochondrial","D2030.4"
"Respiratory chain complex I, mitochondrial","C16A3.5"
"Respiratory chain complex I, mitochondrial","CELE_Y63D3A.7"
"Respiratory chain complex I, mitochondrial","CELE_Y51H1A.3"
"Respiratory chain complex I, mitochondrial","CELE_F59C6.5"
"Respiratory chain complex I, mitochondrial","lpd-5"
"Respiratory chain complex I, mitochondrial","nduf-5"
"Respiratory chain complex I, mitochondrial","C25H3.9"
"Respiratory chain complex I, mitochondrial","CELE_F45H10.3"
"Respiratory chain complex I, mitochondrial","CELE_F42G8.10"
"Respiratory chain complex I, mitochondrial","C34B2.8"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","Y94H6A.8"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","F53F4.10"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","nuo-5"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","nuo-2"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","nduf-6"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","C33A12.1"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","nuo-1"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","nuo-4"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","CELE_Y53G8AL.2"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","nduf-7"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","T20H4.5"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","CELE_Y54F10AM.5"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","CELE_Y56A3A.19"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","nuo-3"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","D2030.4"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","CELE_Y63D3A.7"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","CELE_F45H10.3"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","C34B2.8"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","Y94H6A.8"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","F53F4.10"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","nuo-5"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","nuo-2"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","nduf-6"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","C33A12.1"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","nuo-1"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","nduf-7"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","T20H4.5"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","D2030.4"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","CELE_Y63D3A.7"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","CELE_F45H10.3"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","C34B2.8"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","nduo-4"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","nduo-5"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","CELE_Y56A3A.19"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","C18E9.4"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","CELE_ZK809.3"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","D2030.4"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","C16A3.5"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","CELE_Y51H1A.3"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","CELE_F59C6.5"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","C25H3.9"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","CELE_F42G8.10"
"Cytochrome bc1-complex (EC 1.10.2.2), mitochondrial","cyc-1"
"Cytochrome bc1-complex (EC 1.10.2.2), mitochondrial","CELE_T02H6.11"
"Cytochrome bc1-complex (EC 1.10.2.2), mitochondrial","ctb-1"
"Farnesyltransferase","fnta-1"
"Beta-dystroglycan-caveolin-3 complex","dgn-1"
"EXO1-MLH1-PMS2 complex","mlh-1"
"EXO1-MLH1-PMS2 complex","exo-1"
"EXO1-MLH1-PCNA complex","pcn-1"
"EXO1-MLH1-PCNA complex","mlh-1"
"EXO1-MLH1-PCNA complex","exo-1"
"MSH4-MSH5-GPS2 complex","him-14"
"Phosphatidylinositol 3-kinase complex (PIK3C3, PIK3R4)","vps-34"
"Phosphatidylinositol 3-kinase complex (PIK3C3, PIK3R4)","vps-15"
"18S U11/U12 snRNP","sftb-1"
"18S U11/U12 snRNP","snr-6"
"18S U11/U12 snRNP","snr-5"
"18S U11/U12 snRNP","snr-3"
"18S U11/U12 snRNP","snr-4"
"18S U11/U12 snRNP","snr-1"
"18S U11/U12 snRNP","cey-1"
"18S U11/U12 snRNP","sftb-2"
"18S U11/U12 snRNP","teg-4"
"18S U11/U12 snRNP","sap-49"
"18S U11/U12 snRNP","prp-8"
"18S U11/U12 snRNP","moa-2"
"18S U11/U12 snRNP","C50D2.5"
"N-NOS-CHIP-HSP70-1 complex","chn-1"
"BASC complex (BRCA1-associated genome surveillance complex)","rfc-4"
"BASC complex (BRCA1-associated genome surveillance complex)","rfc-2"
"BASC complex (BRCA1-associated genome surveillance complex)","mlh-1"
"BASC complex (BRCA1-associated genome surveillance complex)","msh-2"
"BASC complex (BRCA1-associated genome surveillance complex)","msh-6"
"BASC complex (BRCA1-associated genome surveillance complex)","atm-1"
"BASC complex (BRCA1-associated genome surveillance complex)","rad-50"
"GCN5-TRRAP histone acetyltransferase complex","msh-2"
"GCN5-TRRAP histone acetyltransferase complex","msh-6"
"GCN5-TRRAP histone acetyltransferase complex","taf-10"
"GCN5-TRRAP histone acetyltransferase complex","trr-1"
"TFTC-type histone acetyl transferase complex","rgr-1"
"TFTC-type histone acetyl transferase complex","mdt-17"
"TFTC-type histone acetyl transferase complex","sur-2"
"TFTC-type histone acetyl transferase complex","trr-1"
"BP-SMAD complex","rpt-5"
"BP-SMAD complex","xpb-1"
"Signal peptidase complex","K12H4.4"
"Signal peptidase complex","C34B2.10"
"Signal peptidase complex","hpo-21"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","taf-10"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","teg-4"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","taf-5"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","taf-12"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","taf-2"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","trr-1"
"Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN)","aph-2"
"Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN)","pen-2"
"Gamma-secretase complex (APH1B, PSEN2, PSENEN, NCSTN)","sel-12"
"Gamma-secretase complex (APH1B, PSEN2, PSENEN, NCSTN)","aph-2"
"Gamma-secretase complex (APH1B, PSEN2, PSENEN, NCSTN)","pen-2"
"Gamma-secretase complex (APH1A, PSEN2, PSENEN, NCSTN)","sel-12"
"Gamma-secretase complex (APH1A, PSEN2, PSENEN, NCSTN)","aph-2"
"Gamma-secretase complex (APH1A, PSEN2, PSENEN, NCSTN)","pen-2"
"TFIID-beta complex","taf-10"
"TFIID-beta complex","taf-5"
"TFIID-beta complex","taf-13"
"TFIID-beta complex","taf-12"
"TFIID-beta complex","taf-2"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","taf-13"
"PCAF complex","ada-2"
"PCAF complex","taf-10"
"PCAF complex","taf-12"
"PCAF complex","trr-1"
"STAGA complex","taf-10"
"STAGA complex","teg-4"
"STAGA complex","taf-12"
"STAGA complex","trr-1"
"TFIID complex","taf-10"
"TFIID complex","taf-5"
"TFIID complex","taf-13"
"TFIID complex","taf-12"
"TFIID complex, B-cell specific","taf-10"
"TFIID complex, B-cell specific","taf-5"
"TFIID complex, B-cell specific","taf-13"
"TFIID complex, B-cell specific","taf-12"
"DA complex","taf-10"
"DA complex","taf-5"
"DA complex","taf-13"
"DA complex","taf-12"
"DA complex","taf-3"
"DA complex","taf-2"
"DAB complex","ttb-1"
"DAB complex","taf-10"
"DAB complex","taf-5"
"DAB complex","taf-13"
"DAB complex","taf-12"
"DAB complex","taf-3"
"DAB complex","taf-2"
"AMY-1-S-AKAP84-RII-beta complex","akap-1"
"KCNQ1 macromolecular complex","gsp-2"
"TIP60 histone acetylase complex","ruvb-2"
"TIP60 histone acetylase complex","ruvb-1"
"TIP60 histone acetylase complex","trr-1"
"NuA4/Tip60-HAT complex","gfl-1"
"NuA4/Tip60-HAT complex","B0025.4"
"NuA4/Tip60-HAT complex","ekl-4"
"NuA4/Tip60-HAT complex","CELE_ZK1127.3"
"NuA4/Tip60-HAT complex","ruvb-2"
"NuA4/Tip60-HAT complex","ruvb-1"
"NuA4/Tip60-HAT complex","trr-1"
"NuA4/Tip60-HAT complex","C17E4.6"
"Cytochrome c oxidase, mitochondrial","ctc-1"
"Cytochrome c oxidase, mitochondrial","ctc-3"
"Cytochrome c oxidase, mitochondrial","cox-4"
"Cytochrome c oxidase, mitochondrial","cox-5A"
"Cytochrome c oxidase, mitochondrial","cox-5b"
"Cytochrome c oxidase, mitochondrial","cox-6b"
"Cytochrome c oxidase, mitochondrial","cox-7c"
"Cytochrome c oxidase, mitochondrial","ctc-2"
"XPA-ERCC1-ERCC4 complex","ercc-1"
"XPA-ERCC1-ERCC4 complex","xpa-1"
"XPA-ERCC1-ERCC4 complex","xpf-1"
"IMP3-IMP4-MPP10 complex","CELE_Y75B8A.7"
"IMP3-IMP4-MPP10 complex","ZK795.3"
"IMP3-IMP4-MPP10 complex","C48B6.2"
"TRAP complex","mdt-6"
"TRAP complex","cic-1"
"TRAP complex","mdt-21"
"TRAP complex","mdt-10"
"TRAP complex","mdt-4"
"TRAP complex","mdt-31"
"Cytochrome c oxidase, mitochondrial","cox-6A"
"SMCC complex","mdt-4"
"DRIP complex","let-49"
"DRIP complex","rgr-1"
"DRIP complex","mdt-6"
"DRIP complex","daf-12"
"DRIP complex","mdt-4"
"DRIP complex","mdt-17"
"DRIP complex","sur-2"
"NOS3-CAV1-NOSTRIN complex","cav-1"
"NOS3-CAV1-NOSTRIN complex","C36E8.4"
"core-histone (H2A/H2B/H3/H4)-TDIF2-TDT complex","his-2"
"core-histone (H2A/H2B/H3/H4)-TDIF2-TDT complex","CELE_Y49F6B.2"
"TRP1-G alpha-11-IP3R3-CAV1 signaling complex","cav-1"
"Decapping complex","cgh-1"
"Decapping complex","edc-4"
"Decapping complex","dcap-2"
"LSm1-7 complex","lsm-1"
"LSm1-7 complex","lsm-3"
"LSm1-7 complex","lsm-6"
"LSm1-7 complex","lsm-7"
"LSm1-7 complex","gut-2"
"LSm1-7 complex","lsm-5"
"LSm1-7 complex","lsm-4"
"LSm2-8 complex","lsm-8"
"LSm2-8 complex","lsm-3"
"LSm2-8 complex","lsm-6"
"LSm2-8 complex","lsm-7"
"LSm2-8 complex","gut-2"
"LSm2-8 complex","lsm-5"
"LSm2-8 complex","lsm-4"
"F1F0-ATP synthase, mitochondrial","atp-6"
"Nuclear pore complex","npp-18"
"p300-CBP-p270-SWI/SNF complex","snfc-5"
"FHL2-p53-HIPK2 complex","lim-9"
"NuRD.1 complex","rba-1"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","Y94H6A.8"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","cyc-1"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","CELE_T02H6.11"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ctb-1"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ctc-1"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ctc-3"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","cox-4"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","cox-5A"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","cox-5b"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","cox-6b"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","cox-7c"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","nduo-1"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","nduo-3"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","nduo-4"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","nduo-5"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","F53F4.10"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","cox-6A"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","nuo-5"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","nuo-2"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","nduf-6"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","C33A12.1"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","nuo-1"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","nuo-4"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","CELE_Y53G8AL.2"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","nduf-7"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","T20H4.5"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","CELE_Y54F10AM.5"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","CELE_Y56A3A.19"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ctc-2"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","C18E9.4"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","nuo-3"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","CELE_ZK809.3"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","D2030.4"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","C16A3.5"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","CELE_Y63D3A.7"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","CELE_Y51H1A.3"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","CELE_F59C6.5"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","lpd-5"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","nduf-5"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","C25H3.9"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","CELE_F45H10.3"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","CELE_F42G8.10"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","C34B2.8"
"SAP complex (Sin3-associated protein complex)","rba-1"
"SIN3-HDAC-SAP30-ARID4 complex","rba-1"
"TIM (TIM17A, TIM17B, TIM23, TIM44) complex, mitochondrial","tin-44"
"CTF18-CTF8-DCC1-RFC3 complex","ctf-8"
"CTF18-CTF8-DCC1-RFC3 complex","rfc-3"
"CTF18-CTF8-DCC1-RFC3 complex","ctf-18"
"CTF18-CTF8-DCC1-RFC3 complex","dscc-1"
"NRD complex (Nucleosome remodeling and deacetylation complex)","rba-1"
"CoREST-HDAC complex","C27A12.2"
"Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2)","vhl-1"
"Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2)","cul-2"
"TIM (TIM9, TIM10) complex, mitochondrial","tin-10"
"TIM (TIM9, TIM10) complex, mitochondrial","tin-9.1"
"LSD1 complex","C27A12.2"
"LSD1 complex","hmg-20"
"MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex)","rad-50"
"MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex)","trr-1"
"BLM-TRF2 complex","tlf-1"
"Tacc1-chTOG-AuroraA  complex","zyg-9"
"Anti-HDAC2 complex","rba-1"
"anti-BHC110 complex","C27A12.2"
"AGPS-GNPAT complex","ads-1"
"AGPS-GNPAT complex","acl-7"
"RANBPM-Muskelin-TWA1-HSMpp8 complex","tag-304"
"CtBP complex","zag-1"
"CtBP complex","C27A12.2"
"CtBP complex","mbr-1"
"ASPP1-SAM68 complex","CELE_E02D9.1"
"HDAC1-associated protein complex","rba-1"
"HDAC1-associated core complex cII","rba-1"
"HDAC1-associated core complex cII","dcp-66"
"HDAC2-asscociated core complex","rba-1"
"HDAC2-asscociated core complex","dcp-66"
"AP3-BLOC1 complex","apd-3"
"BLOC1-BLOC2 complex","CELE_W09G3.6"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)","snx-1"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)","vps-35"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)","vps-29"
"GINS complex","sld-5"
