"complex","target"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","ndufv2"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","nad11"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","nad7"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","nad9"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","DDB0189366"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","ndufa5"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","ndufv1"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","ndufs7"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","DDB0169117"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","ndufb7"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","DDB_G0272476"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","nad4"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","nad5"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","ndufab1"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","ndufb7"
"Cytochrome bc1-complex (EC 1.10.2.2), mitochondrial","cyc1"
"Farnesyltransferase","fntA"
"EXO1-MLH1-PMS2 complex","mlh1"
"EXO1-MLH1-PMS2 complex","exo1"
"EXO1-MLH1-PCNA complex","pcna"
"EXO1-MLH1-PCNA complex","mlh1"
"EXO1-MLH1-PCNA complex","exo1"
"MSH4-MSH5-GPS2 complex","msh4"
"Phosphatidylinositol 3-kinase complex (PIK3C3, PIK3R4)","pikE"
"Phosphatidylinositol 3-kinase complex (PIK3C3, PIK3R4)","vps15"
"18S U11/U12 snRNP","DDB0169544"
"18S U11/U12 snRNP","snrpE"
"18S U11/U12 snRNP","snrpf"
"18S U11/U12 snRNP","snrpd2"
"18S U11/U12 snRNP","snrpD3"
"18S U11/U12 snRNP","sf3b2"
"18S U11/U12 snRNP","sf3b4"
"18S U11/U12 snRNP","prpf8"
"18S U11/U12 snRNP","DDB0201959"
"18S U11/U12 snRNP","sf3b5"
"18S U11/U12 snRNP","DDB0186914"
"BASC complex (BRCA1-associated genome surveillance complex)","rfc4"
"BASC complex (BRCA1-associated genome surveillance complex)","rfc2"
"BASC complex (BRCA1-associated genome surveillance complex)","DDB0191863"
"BASC complex (BRCA1-associated genome surveillance complex)","mlh1"
"BASC complex (BRCA1-associated genome surveillance complex)","msh2"
"BASC complex (BRCA1-associated genome surveillance complex)","rad50"
"GCN5-TRRAP histone acetyltransferase complex","DDB0191863"
"GCN5-TRRAP histone acetyltransferase complex","msh2"
"GCN5-TRRAP histone acetyltransferase complex","tra1"
"TFTC-type histone acetyl transferase complex","med14"
"TFTC-type histone acetyl transferase complex","med23"
"TFTC-type histone acetyl transferase complex","tra1"
"BP-SMAD complex","psmC3"
"BP-SMAD complex","repB"
"Signal peptidase complex","spcs3"
"Signal peptidase complex","spcs2"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","TAF12"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","taf2"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","tra1"
"Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN)","ncstn"
"Gamma-secretase complex (APH1B, PSEN2, PSENEN, NCSTN)","ncstn"
"Gamma-secretase complex (APH1A, PSEN2, PSENEN, NCSTN)","ncstn"
"TFIID-beta complex","taf13"
"TFIID-beta complex","TAF12"
"TFIID-beta complex","taf2"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","taf13"
"PCAF complex","DDB0216344"
"PCAF complex","TAF12"
"PCAF complex","tra1"
"STAGA complex","TAF12"
"STAGA complex","tra1"
"TFIID complex","taf13"
"TFIID complex","TAF12"
"TFIID complex, B-cell specific","taf13"
"TFIID complex, B-cell specific","TAF12"
"TFIIA complex","gtf2a2"
"DA complex","gtf2a2"
"DA complex","taf13"
"DA complex","TAF12"
"DA complex","taf2"
"DAB complex","gtf2a2"
"DAB complex","gtf2b"
"DAB complex","taf13"
"DAB complex","TAF12"
"DAB complex","taf2"
"TIP60 histone acetylase complex","rvb2"
"TIP60 histone acetylase complex","DDB0191832"
"TIP60 histone acetylase complex","tra1"
"NuA4/Tip60-HAT complex","DDB0220686"
"NuA4/Tip60-HAT complex","DDB0186424"
"NuA4/Tip60-HAT complex","DDB0188089"
"NuA4/Tip60-HAT complex","rvb2"
"NuA4/Tip60-HAT complex","DDB0191832"
"NuA4/Tip60-HAT complex","tra1"
"NuA4/Tip60-HAT complex","DDB0191982"
"Cytochrome c oxidase, mitochondrial","cox1/2"
"Cytochrome c oxidase, mitochondrial","cox3"
"IMP3-IMP4-MPP10 complex","DDB0205674"
"IMP3-IMP4-MPP10 complex","imp4"
"IMP3-IMP4-MPP10 complex","DDB0215280"
"TRAP complex","med6"
"TRAP complex","cycC"
"TRAP complex","med10"
"TRAP complex","med31"
"TRPC3-TRPC6-Ca2+-signaling complex","iplA"
"DRIP complex","med7"
"DRIP complex","med14"
"DRIP complex","med6"
"DRIP complex","med23"
"core-histone (H2A/H2B/H3/H4)-TDIF2-TDT complex","DDB_G0294617"
"RHOA-IP3R-TRPC1 complex","iplA"
"LSm1-7 complex","lsm1"
"LSm1-7 complex","lsm3"
"LSm1-7 complex","lsm6"
"LSm1-7 complex","lsm7"
"LSm1-7 complex","lsm2"
"LSm1-7 complex","lsm5"
"LSm1-7 complex","lsm4"
"LSm2-8 complex","lsm8"
"LSm2-8 complex","lsm3"
"LSm2-8 complex","lsm6"
"LSm2-8 complex","lsm7"
"LSm2-8 complex","lsm2"
"LSm2-8 complex","lsm5"
"LSm2-8 complex","lsm4"
"F1F0-ATP synthase, mitochondrial","atp6"
"Nuclear pore complex","DDB0169145"
"p300-CBP-p270-SWI/SNF complex","DDB_G0279373"
"FHL2-p53-HIPK2 complex","DDB0217814"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ndufa12"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","cyc1"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","cox1/2"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","cox3"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","nad1"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","nad2"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","nad3"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","nad4L"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","nad4"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","nad5"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ndufv2"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","nad11"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","nad7"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","nad9"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","DDB0189366"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ndufa5"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ndufv1"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","dgk"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ndufa9"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ndufs7"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","DDB0169117"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ndufab1"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ndufa6"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ndufb7"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","DDB_G0272476"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ndufs4"
"CTF18-CTF8-DCC1-RFC3 complex","rfc3"
"CTF18-CTF8-DCC1-RFC3 complex","DDB_G0272758"
"CTF18-CTF8-DCC1-RFC3 complex","DDB_G0271400"
"MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex)","rad50"
"MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex)","tra1"
"AGPS-GNPAT complex","eapA"
"AGPS-GNPAT complex","DDB0188248"
"cGMP kinase signaling complex (IP3RI, IRAG, cGKI-beta)","iplA"
"RANBPM-Muskelin-TWA1-HSMpp8 complex","DDB_G0279265"
"CtBP complex","psmD10"
"CtBP core complex","psmD10"
"AP3-BLOC1 complex","ap3d1"
"AP3-BLOC1 complex","bloc1s2"
"BLOC1-BLOC2 complex","bloc1s2"
"BLOC1-BLOC2 complex","DDB0217708"
"BLOC1-BLOC2 complex","DDB0168011"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)","vps35"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)","vps29"
"GINS complex","gins4"
"GINS complex","gins3"
"GINS complex","gins2"
"SIN3-SAP25 complex","DDB0218654"
"SNARE complex (RINT1, ZW10, p31, Stx18)","psmD8-1"
"SNARE complex (RINT1, ZW10, p31, Stx18)","DDB0190759"
"SNARE complex (RINT1, ZW10, p31)","psmD8-1"
"SNARE complex (RINT1, ZW10, p31)","DDB0190759"
"cGMP kinase signaling complex (IP3RI, IRAG, cGKI-beta, alpha-actin, calponin H1, PLN, RhoA)","iplA"
"BRG1-SIN3A complex","prmt5"
"BRG1-SIN3A complex","DDB_G0279373"
"BRM-SIN3A complex","prmt5"
"BRM-SIN3A complex","DDB_G0279373"
"P2X7 receptor signalling complex","DDB_G0294557"
"P2X7 receptor signalling complex","vilA"
"DDB2 complex","csn2"
"DDB2 complex","csn1"
"DDB2 complex","csn6"
"DDB2 complex","csn8"
"DDB2 complex","csn4"
"DDB2 complex","csn3"
"CSA complex","csn2"
"CSA complex","csn1"
"CSA complex","DDB0203830"
"CSA complex","csn6"
"CSA complex","csn8"
"CSA complex","csn4"
"CSA complex","csn3"
"CSA-POLIIa complex","csn2"
"CSA-POLIIa complex","csn1"
"CSA-POLIIa complex","DDB0203830"
"CSA-POLIIa complex","csn6"
"CSA-POLIIa complex","csn8"
"CSA-POLIIa complex","csn4"
"CSA-POLIIa complex","csn3"
"SIN3-ING1b complex I","DDB0218654"
"SIN3-ING1b complex II","DDB0218654"
"SIN3-ING1b complex II","DDB_G0279373"
"Exon junction complex (EIF4A3, MLN51, MAGOH, Y14)","DDB0218780"
"Exon junction complex (EIF4A3, MLN51, UPF3B, MAGOH, Y14, PYM)","DDB0218780"
"Apoptosis- and splicing-associated protein complex (ASAP-L), SAP18, RNPS1, Acinus-L","DDB0218654"
"Apoptosis- and splicing-associated protein complex (ASAP-L), SAP18, RNPS1, Acinus-L","DDB_G0289053"
"Apoptosis- and splicing-associated protein complex (ASAP-L), SAP18, RNPS1, Acinus-L","DDB0220666"
"Y14-Magoh complex","DDB0218780"
"TREX complex","thoc7"
"TREX complex","DDB0219246"
"TREX complex","thoc2"
"TREX complex","thoc1"
"TREX complex","AAC3"
"THO complex","thoc7"
"THO complex","DDB0219246"
"THO complex","thoc2"
"THO complex","thoc1"
"Exon junction complex","DDB_G0289053"
"Exon junction complex","srrm1"
"Exon junction complex","DDB0204566"
"Exon junction complex","DDB0218780"
"LARC complex (LCR-associated remodeling complex)","DDB_G0279373"
"URI complex (Unconventional prefoldin RPB5 Interactor)","rmp"
"URI complex (Unconventional prefoldin RPB5 Interactor)","polr2e"
"URI complex (Unconventional prefoldin RPB5 Interactor)","pfdn2"
"URI complex (Unconventional prefoldin RPB5 Interactor)","rvb2"
"URI complex (Unconventional prefoldin RPB5 Interactor)","DDB0191832"
"SMG-1-UPF-ERF1-ERF3 complex (SURF)","erf1"
"NuA4/Tip60-HAT complex B","DDB0188089"
"NuA4/Tip60-HAT complex B","rvb2"
"NuA4/Tip60-HAT complex B","DDB0191832"
"NuA4/Tip60-HAT complex B","tra1"
"Exosome","exosc10"
"Exosome","DDB0202891"
"Exosome","DDB0183814"
"Exosome","exosc7"
"Exosome","DDB0184528"
"Exosome","DDB_G0284053"
"Exosome","exosc3"
"Exosome","DDB_G0285377"
"NuA4/Tip60-HAT complex A","DDB0220686"
"NuA4/Tip60-HAT complex A","DDB0186424"
"NuA4/Tip60-HAT complex A","DDB0188089"
"NuA4/Tip60-HAT complex A","rvb2"
"NuA4/Tip60-HAT complex A","DDB0191832"
"NuA4/Tip60-HAT complex A","tra1"
"DMAP1-associated complex","DDB0191982"
"DMAP1-associated complex","DDB0220686"
"DMAP1-associated complex","DDB0188089"
"DMAP1-associated complex","rvb2"
"DMAP1-associated complex","DDB0191832"
"DMAP1-associated complex","tra1"
"BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I","prmt5"
"BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I","DDB_G0279373"
"BRM-SIN3A-HDAC complex","prmt5"
"BRM-SIN3A-HDAC complex","DDB_G0279373"
"eRF1-eRF3-GTP-Mg(2+) complex","erf1"
"FCP1-associated protein complex","prmt5"
"FCP1-associated protein complex","polr2b"
"FCP1-associated protein complex","gtf2f1"
"FCP1-associated protein complex","erh"
"Upf complex (UPF1, UPF2, UPF3a)","DDB0204566"
"Upf complex (UPF1, UPF2, UPF3b)","DDB0204566"
"Postsplicing complex","DDB_G0289053"
"Postsplicing complex","DDB0204566"
"Postsplicing complex","DDB0218780"
"20S methylosome-SmD complex","prmt5"
"20S methylosome-SmD complex","DDB_G0284021"
"20S methylosome-SmD complex","snrpD3"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","exosc10"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","DDB0183814"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","DDB0169529"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","DDB0204566"
"JBP1-pICln complex","prmt5"
"JBP1-pICln complex","DDB_G0284021"
"Anti-Sm protein complex","prmt5"
"Anti-Sm protein complex","gemin2"
"Anti-Sm protein complex","DDB_G0284021"
"Anti-Sm protein complex","ddx20"
"6S methyltransferase complex","DDB_G0284021"
"6S methyltransferase complex","snrpD3"
"20S methylosome and RG-containing Sm protein complex","prmt5"
"20S methylosome and RG-containing Sm protein complex","DDB_G0284021"
"20S methylosome and RG-containing Sm protein complex","snrpd2"
"20S methylosome and RG-containing Sm protein complex","snrpD3"
"6S methyltransferase and RG-containing Sm proteins complex","DDB_G0284021"
"6S methyltransferase and RG-containing Sm proteins complex","snrpE"
"6S methyltransferase and RG-containing Sm proteins complex","snrpf"
"6S methyltransferase and RG-containing Sm proteins complex","snrpd2"
"6S methyltransferase and RG-containing Sm proteins complex","snrpD3"
"20S methyltransferase core complex","prmt5"
"20S methyltransferase core complex","DDB_G0284021"
"LIN9-BMYB complex","DDB0187082"
"RICH1/AMOT polarity complex, Flag-Rich1 precipitated","acpA"
"DNMT1-EHMT2-PCNA complex","pcna"
"TRAP-SMCC mediator complex","med22"
"BRAF53-BRCA2 complex","DDB0219853"
"hMediator complex (MED23, CDK8, CCNC, MED7)","med7"
"hMediator complex (MED23, CDK8, CCNC, MED7)","cycC"
"hMediator complex (MED23, CDK8, CCNC, MED7)","med23"
"hMediator complex (MED23, CDK8, CCNC)","cycC"
"hMediator complex (MED23, CDK8, CCNC)","med23"
"CDK8-CyclinC-Mediator complex","cycC"
"Mediator complex 1","med14"
"Mediator complex 1","med6"
"Mediator complex 1","cycC"
"Mediator complex 1","med23"
"Mediator complex 2","med14"
"Mediator complex 2","med6"
"Mediator complex 2","med23"
"ARC92-Mediator complex","med7"
"ARC92-Mediator complex","med14"
"ARC92-Mediator complex","med6"
"ARC92-Mediator complex","med23"
"CRSP-Mediator 2 complex","med7"
"CRSP-Mediator 2 complex","med14"
"CRSP-Mediator 2 complex","med6"
"CRSP-Mediator 2 complex","med23"
"Toposome","ssrp1"
"Toposome","prpf8"
"CEN complex","bip2"
"CEN complex","ssrp1"
"CEN complex","DDB0189316"
"CEN complex","DDB0183794"
"CEN complex","DDB0217966"
"CEN complex","DDB0188268"
"FACT-NEK9 complex","ssrp1"
"FACT complex","ssrp1"
"FACT complex, UV-activated","csnk2b"
"FACT complex, UV-activated","ssrp1"
"Class C Vps complex (VPS11, VPS18, STX7)","syn7B"
"Class C Vps complex (VPS11, VPS18, STX7)","vps11"
"Class C Vps complex (VPS11, VPS18, STX7)","DDB0190675"
"Class C Vps complex (VPS11, VPS18, VPS16)","vps16"
"Class C Vps complex (VPS11, VPS18, VPS16)","vps11"
"Class C Vps complex (VPS11, VPS18, VPS16)","DDB0190675"
"Class C Vps complex (hVPS11, hVPS18, rVPS33a )","vps11"
"Class C Vps complex (hVPS11, hVPS18, rVPS33a )","DDB0190675"
"Class C Vps complex (hVPS11, hVPS18, hVPS16, rVPS33a )","vps16"
"Class C Vps complex (hVPS11, hVPS18, hVPS16, rVPS33a )","vps11"
"Class C Vps complex (hVPS11, hVPS18, hVPS16, rVPS33a )","DDB0190675"
"CDC7-DBF7 complex","cdc7"
"BRCA1-RAD50-MRE11-NBS1 complex","DDB0191863"
"BRCA1-RAD50-MRE11-NBS1 complex","rad50"
"GAA1-GPI8-PIGT-PIG-PIGS complex","DDB0186511"
"GAA1-GPI8-PIGT-PIG-PIGS complex","pigT"
"GAA1-GPI8-PIGT-PIG-PIGS complex","DDB0188464"
"GAA1-GPI8-PIGT-PIG-PIGS complex","DDB_G0282011"
"KIN17-PCNA-RPA70 complex","DDB_G0269816"
"KIN17-PCNA-RPA70 complex","pcna"
"KIN17-PCNA-RPA70 complex","DDB0188462"
"RC complex (Replication competent complex)","pola1"
"RC complex (Replication competent complex)","rfc4"
"RC complex (Replication competent complex)","rfc2"
"RC complex (Replication competent complex)","rfc5"
"RC complex (Replication competent complex)","rfc3"
"RC complex (Replication competent complex)","polA2"
"RC complex during S-phase of cell cycle","adprt1A"
"RC complex during S-phase of cell cycle","pola1"
"RC complex during S-phase of cell cycle","lig1"
"RC complex during S-phase of cell cycle","DDB0188462"
"RC complex during S-phase of cell cycle","pold1"
"RC complex during S-phase of cell cycle","rfc2"
"RC complex during S-phase of cell cycle","pole"
"RC complex during G2/M-phase of cell cycle","adprt1A"
"RC complex during G2/M-phase of cell cycle","pola1"
"RC complex during G2/M-phase of cell cycle","DDB0188462"
"RC complex during G2/M-phase of cell cycle","pold1"
"RC complex during G2/M-phase of cell cycle","rfc2"
"RC complex during G2/M-phase of cell cycle","pole"
"CAK core complex (Cdk-activating kinase core complex)","cycH"
"CAK complex (Cdk-activating kinase complex)","cycH"
"CAK complex (Cdk-activating kinase complex)","mnat1"
"CAK-ERCC2 complex","repD"
"CAK-ERCC2 complex","cycH"
"CAK-ERCC2 complex","mnat1"
"TFIIH transcription factor core complex","repB"
"TFIIH transcription factor core complex","gtf2h1"
"TFIIH transcription factor core complex","gtf2h3"
"TFIIH transcription factor core complex","gtf2h4"
"PCNA-PAF complex","pcna"
"Snurportin-CRM1-RanGTP complex","xpo1"
"Snurportin-CRM1-RanGTP complex","DDB0204754"
"DIPA-MCRS1 complex","DDB0206390"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26B)","vps35"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26B)","vps29"
"12S U11 snRNP","snrpE"
"12S U11 snRNP","snrpf"
"12S U11 snRNP","snrpd2"
"12S U11 snRNP","snrpD3"
"12S U11 snRNP","DDB0167429"
"12S U11 snRNP","DDB0168506"
"FIF-FGR2 complex","api5"
"DNA repair complex NEIL2-PNK-Pol(beta)-LigIII(alpha)-XRCC1","pykA"
"DNA repair complex NEIL2-PNK-Pol(beta)-LigIII(alpha)-XRCC1","polB"
"DNA repair complex NEIL2-PNK-Pol(beta)-LigIII(alpha)-XRCC1","DDB0167233"
"DNA repair complex NEIL1-PNK-Pol(beta)-LigIII(alpha)-XRCC1","pykA"
"DNA repair complex NEIL1-PNK-Pol(beta)-LigIII(alpha)-XRCC1","polB"
"DNA repair complex NEIL1-PNK-Pol(beta)-LigIII(alpha)-XRCC1","DDB0167233"
"PCNA-KU antigen complex","pcna"
"PCNA-KU antigen complex","ku70"
"PCNA-KU antigen complex","ku80"
"Frataxin complex","hspA"
"Frataxin complex","sdhA"
"Frataxin complex","mhsp70"
"Frataxin complex","lyrm4"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","eif3f"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","eif3d"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","eif3H"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","eif3G"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","eif3J"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","eif3B"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","eif3E"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","eif3I"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","eif3A"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","eif3m"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","eif3K"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","eif3L"
"DNA polymerase alpha-primase complex","pola1"
"DNA polymerase alpha-primase complex","DDB0186711"
"DNA polymerase alpha-primase complex","prim2"
"DNA polymerase alpha-primase complex","polA2"
"transcription factor IIIC multisubunit complex","DDB0205852"
"transcription factor IIIC multisubunit complex","gtf3c5"
"transcription factor IIIC multisubunit complex","TFIIIC3"
"TFIIIC containing-TOP1-SUB1 complex","DDB0205852"
"TFIIIC containing-TOP1-SUB1 complex","gtf3c5"
"TFIIIC containing-TOP1-SUB1 complex","TFIIIC3"
"DNA synthesome complex (17 subunits)","pola1"
"DNA synthesome complex (17 subunits)","pcna"
"DNA synthesome complex (17 subunits)","DDB0188462"
"DNA synthesome complex (17 subunits)","pold1"
"DNA synthesome complex (17 subunits)","DDB0204579"
"DNA synthesome complex (17 subunits)","DDB0186711"
"DNA synthesome complex (17 subunits)","prim2"
"DNA synthesome complex (17 subunits)","pole2"
"DNA synthesome complex (17 subunits)","pole"
"DNA synthesome complex (17 subunits)","polA2"
"DNA synthesome complex (17 subunits)","DDB_G0294609"
"DNA synthesome complex (17 subunits)","DDB0216394"
"DNA synthesome complex (17 subunits)","pole3"
"5S-DNA-TFIIIA-TFIIIC2 subcomplex","DDB0205852"
"5S-DNA-TFIIIA-TFIIIC2 subcomplex","TFIIIA"
"5S-DNA-TFIIIA-TFIIIC2 subcomplex","gtf3c5"
"5S-DNA-TFIIIA-TFIIIC2 subcomplex","TFIIIC3"
"5S-DNA-TFIIIA-TFIIIC2-TFIIIB subcomplex","DDB0205852"
"5S-DNA-TFIIIA-TFIIIC2-TFIIIB subcomplex","TFIIIA"
"5S-DNA-TFIIIA-TFIIIC2-TFIIIB subcomplex","gtf3c5"
"5S-DNA-TFIIIA-TFIIIC2-TFIIIB subcomplex","TFIIIC3"
"CRM1-Survivin-AuroraB mitotic complex","xpo1"
"CRM1-Survivin mitotic complex","xpo1"
"RFC2-RIalpha complex","rfc2"
"RFC2-RIalpha complex","rfc4"
"ATR-HDAC2 complex","atr1"
"ATR-HDAC2-CHD4 complex","atr1"
"CF IIAm complex (Cleavage factor IIAm complex)","nudt21"
"CF IIAm complex (Cleavage factor IIAm complex)","pcf11"
"CF IIAm complex (Cleavage factor IIAm complex)","repB"
"CF IIAm complex (Cleavage factor IIAm complex)","DDB0186947"
"CF IIAm complex (Cleavage factor IIAm complex)","gtf2h4"
"CF IIAm complex (Cleavage factor IIAm complex)","clp1"
"SMN complex","gemin2"
"SMN complex","snrpE"
"SMN complex","snrpf"
"SMN complex","snrpd2"
"SMN complex","snrpD3"
"SMN complex","gemin5"
"SMN complex","ddx20"
"SMN complex","strap"
"Cleavage and polyadenylation factor (CPSF)","DDB0204541"
"Cleavage and polyadenylation factor (CPSF)","DDB0188114"
"Cleavage and polyadenylation factor (CPSF)","cpsf2"
"CPSF6-NUDT21 complex","nudt21"
"Cleavage stimulation factor","DDB0206179"
"Cleavage stimulation factor","DDB0187069"
"Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)","DDB0206179"
"Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)","DDB0204541"
"Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)","DDB0187069"
"Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)","DDB0218593"
"Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)","cpsf2"
"Histone H3.1 complex","DDB0190573"
"Histone H3.1 complex","DDB0190979"
"Histone H3.3 complex","DDB0190979"
"FA complex (Fanconi anemia complex)","DDB0217507"
"FA complex (Fanconi anemia complex)","DDB0184539"
"Integrator complex","ints3"
"Integrator complex","ints1"
"Integrator complex","ints4"
"Integrator complex","ints2"
"Integrator complex","ints9"
"Integrator complex","ints7"
"DSS1 complex","DDB0219853"
"DSS1 complex","ints4"
"DSS1 complex","ints2"
"DSS1 complex","ints9"
"DSS1 complex","ints7"
"Integrator-RNAPII complex","polr2b"
"Integrator-RNAPII complex","ints3"
"Integrator-RNAPII complex","ints1"
"Integrator-RNAPII complex","ints4"
"Integrator-RNAPII complex","ints2"
"Integrator-RNAPII complex","ints9"
"Integrator-RNAPII complex","ints7"
"ING1-p300-PCNA complex","pcna"
"p400-associated complex","rvb2"
"p400-associated complex","DDB0191832"
"p400-associated complex","tra1"
"Paf complex","cdc73"
"Paf complex","DG1071"
"Paf complex","DDB0190242"
"Paf complex","leo1"
