"complex","target"
"55S ribosome, mitochondrial","mRpL55"
"55S ribosome, mitochondrial","mRpL10"
"55S ribosome, mitochondrial","mRpL52"
"55S ribosome, mitochondrial","mRpL41"
"55S ribosome, mitochondrial","mRpL50"
"55S ribosome, mitochondrial","mRpL43"
"55S ribosome, mitochondrial","mRpL30"
"55S ribosome, mitochondrial","GM14313"
"55S ribosome, mitochondrial","mRpS31"
"55S ribosome, mitochondrial","mRpL24"
"55S ribosome, mitochondrial","mRpL38"
"55S ribosome, mitochondrial","mRpS24"
"55S ribosome, mitochondrial","mRpL48"
"55S ribosome, mitochondrial","mRpL45"
"55S ribosome, mitochondrial","mRpL32"
"55S ribosome, mitochondrial","mRpL20"
"55S ribosome, mitochondrial","mRpL13"
"55S ribosome, mitochondrial","mRpL9"
"55S ribosome, mitochondrial","mRpL4"
"55S ribosome, mitochondrial","mRpL1"
"55S ribosome, mitochondrial","mRpS26"
"55S ribosome, mitochondrial","mRpL37"
"55S ribosome, mitochondrial","mRpL18"
"55S ribosome, mitochondrial","mRpL46"
"55S ribosome, mitochondrial","mRpL44"
"55S ribosome, mitochondrial","mRpL47"
"55S ribosome, mitochondrial","mRpS30"
"55S ribosome, mitochondrial","mRpL40"
"55S ribosome, mitochondrial","mRpL17"
"55S ribosome, mitochondrial","mRpS18A"
"55S ribosome, mitochondrial","mRpL22"
"55S ribosome, mitochondrial","mRpL16"
"55S ribosome, mitochondrial","mRpL39"
"55S ribosome, mitochondrial","mRpL35"
"55S ribosome, mitochondrial","mRpL15"
"55S ribosome, mitochondrial","mRpL36"
"55S ribosome, mitochondrial","mRpL27"
"55S ribosome, mitochondrial","mRpS33"
"55S ribosome, mitochondrial","mRpS28"
"55S ribosome, mitochondrial","mRpS7"
"55S ribosome, mitochondrial","mRpS2"
"55S ribosome, mitochondrial","mRpL11"
"55S ribosome, mitochondrial","mRpS16"
"55S ribosome, mitochondrial","mRpS18C"
"55S ribosome, mitochondrial","mRpS23"
"55S ribosome, mitochondrial","mRpS18B"
"55S ribosome, mitochondrial","mRpL42"
"DNA-PK-Ku complex","Irbp"
"DNA-PK-Ku complex","Ku80"
"39S ribosomal subunit, mitochondrial","mRpL3"
"39S ribosomal subunit, mitochondrial","mRpL19"
"39S ribosomal subunit, mitochondrial","mRpL12"
"39S ribosomal subunit, mitochondrial","mRpL28"
"39S ribosomal subunit, mitochondrial","mRpL49"
"39S ribosomal subunit, mitochondrial","mRpL23"
"39S ribosomal subunit, mitochondrial","mRpL51"
"39S ribosomal subunit, mitochondrial","mRpL2"
"39S ribosomal subunit, mitochondrial","mRpL54"
"39S ribosomal subunit, mitochondrial","mRpL14"
"39S ribosomal subunit, mitochondrial","mRpL21"
"39S ribosomal subunit, mitochondrial","mRpL55"
"39S ribosomal subunit, mitochondrial","mRpL10"
"39S ribosomal subunit, mitochondrial","mRpL52"
"39S ribosomal subunit, mitochondrial","mRpL41"
"39S ribosomal subunit, mitochondrial","mRpL50"
"39S ribosomal subunit, mitochondrial","mRpL43"
"39S ribosomal subunit, mitochondrial","mRpL30"
"39S ribosomal subunit, mitochondrial","mRpL24"
"39S ribosomal subunit, mitochondrial","mRpL38"
"39S ribosomal subunit, mitochondrial","mRpL48"
"39S ribosomal subunit, mitochondrial","mRpL45"
"39S ribosomal subunit, mitochondrial","mRpL32"
"39S ribosomal subunit, mitochondrial","mRpL20"
"39S ribosomal subunit, mitochondrial","mRpL13"
"39S ribosomal subunit, mitochondrial","mRpL9"
"39S ribosomal subunit, mitochondrial","mRpL4"
"39S ribosomal subunit, mitochondrial","mRpL1"
"39S ribosomal subunit, mitochondrial","mRpL37"
"39S ribosomal subunit, mitochondrial","mRpL18"
"39S ribosomal subunit, mitochondrial","mRpL46"
"39S ribosomal subunit, mitochondrial","mRpL44"
"39S ribosomal subunit, mitochondrial","mRpL47"
"39S ribosomal subunit, mitochondrial","mRpL40"
"39S ribosomal subunit, mitochondrial","mRpL17"
"39S ribosomal subunit, mitochondrial","mRpL22"
"39S ribosomal subunit, mitochondrial","mRpL16"
"39S ribosomal subunit, mitochondrial","mRpL39"
"39S ribosomal subunit, mitochondrial","mRpL35"
"39S ribosomal subunit, mitochondrial","mRpL15"
"39S ribosomal subunit, mitochondrial","mRpL36"
"39S ribosomal subunit, mitochondrial","mRpL27"
"39S ribosomal subunit, mitochondrial","mRpL11"
"39S ribosomal subunit, mitochondrial","mRpL42"
"Ku antigen complex","Irbp"
"Ku antigen complex","Ku80"
"DNA ligase IV-XRCC4-AHNK complex","DNAlig4"
"40S ribosomal subunit, cytoplasmic","RpS17"
"40S ribosomal subunit, cytoplasmic","sta"
"40S ribosomal subunit, cytoplasmic","RpS2"
"40S ribosomal subunit, cytoplasmic","RpS3"
"40S ribosomal subunit, cytoplasmic","RpS12"
"40S ribosomal subunit, cytoplasmic","RpS19a"
"40S ribosomal subunit, cytoplasmic","RpS9"
"40S ribosomal subunit, cytoplasmic","RpS20"
"40S ribosomal subunit, cytoplasmic","RpS3A"
"40S ribosomal subunit, cytoplasmic","RpS7"
"40S ribosomal subunit, cytoplasmic","RpS8"
"40S ribosomal subunit, cytoplasmic","RpS16"
"40S ribosomal subunit, cytoplasmic","RpS23"
"40S ribosomal subunit, cytoplasmic","RpS18"
"40S ribosomal subunit, cytoplasmic","RpS29"
"40S ribosomal subunit, cytoplasmic","RpS13"
"40S ribosomal subunit, cytoplasmic","RpS11"
"40S ribosomal subunit, cytoplasmic","RpS4"
"40S ribosomal subunit, cytoplasmic","RpS6"
"40S ribosomal subunit, cytoplasmic","RpS15"
"40S ribosomal subunit, cytoplasmic","RpS24"
"40S ribosomal subunit, cytoplasmic","RpS25"
"40S ribosomal subunit, cytoplasmic","RpS30"
"40S ribosomal subunit, cytoplasmic","RpS27A"
"40S ribosomal subunit, cytoplasmic","RpS21"
"Smooth muscle dystroglycan complex","Scgalpha"
"Smooth muscle dystroglycan complex","Scgbeta"
"Smooth muscle dystroglycan complex","Dg"
"Dystrophin-glycoprotein complex DGC, skeletal muscle","Scgbeta"
"Dystrophin-glycoprotein complex DGC, skeletal muscle","Dg"
"Skeletal muscle sarcoglycan-sarcospan complex SG-SPN","Scgbeta"
"DNA ligase IV-XRCC4 complex","DNAlig4"
"DNA ligase IV-XRCC4-PNK complex","DNAlig4"
"DNA ligase IV-XRCC4-PNK complex","28573184"
"Spliceosome","Dmel\CG9346"
"Spliceosome","wds"
"Spliceosome","Dmel\CG6686"
"Spliceosome","Prp3"
"Spliceosome","Dmel\CG17266"
"Spliceosome","Tango4"
"Spliceosome","BuGZ"
"Spliceosome","barc"
"Spliceosome","Cpsf5"
"Spliceosome","CG14730"
"Spliceosome","Dmel\CG6015"
"Spliceosome","Sf3b1"
"Spliceosome","BCAS2"
"Spliceosome","Dmel\CG10375"
"Spliceosome","Dmel\CG6841"
"Spliceosome","Dmel\CG3198"
"Spliceosome","Slu7"
"Spliceosome","holn1"
"Spliceosome","Syf2"
"Spliceosome","snRNP-U1-70K"
"Spliceosome","snRNP-U1-C"
"Spliceosome","U2A"
"Spliceosome","Rox8"
"Spliceosome","U2af50"
"Spliceosome","l(1)10Bb"
"Spliceosome","Mtr4"
"Spliceosome","Dmel\CG4119"
"Spliceosome","Cbp20"
"Spliceosome","Mfap1"
"Spliceosome","hoip"
"Spliceosome","SmE"
"Spliceosome","SmF"
"Spliceosome","LSm3"
"Spliceosome","BcDNA:RE43665"
"Spliceosome","SmD1"
"Spliceosome","SmD2"
"Spliceosome","SmD3"
"Spliceosome","tra2"
"Spliceosome","Dim1"
"Spliceosome","Rbp1"
"Spliceosome","SC35"
"Spliceosome","mle"
"Spliceosome","Cbp80"
"Spliceosome","noi"
"Spliceosome","CYC4"
"Spliceosome","Sf3b2"
"Spliceosome","Bx42"
"Spliceosome","thoc5"
"Spliceosome","fl(2)d"
"Spliceosome","Snu114"
"Spliceosome","CG9561"
"Spliceosome","Sf3b3"
"Spliceosome","Spx"
"Spliceosome","Sf3a2"
"Spliceosome","Sf3a1"
"Spliceosome","SF1"
"Spliceosome","x16"
"Spliceosome","Smu1"
"Spliceosome","Usp39"
"Spliceosome","thoc7"
"Spliceosome","Prp8"
"Spliceosome","Prp5"
"Spliceosome","thoc6"
"Spliceosome","SRm160"
"Spliceosome","tho2"
"Spliceosome","cactin"
"Spliceosome","ytr"
"Spliceosome","Prp31"
"Spliceosome","Dmel\CG11964"
"Spliceosome","Dmel\CG3511"
"Spliceosome","Dmel\CG3436"
"Spliceosome","Hpr1"
"Spliceosome","Spf45"
"Spliceosome","tex"
"Spliceosome","Cdc5"
"Spliceosome","Prp18"
"Spliceosome","anon-WO0118547.376"
"Spliceosome","Ars2"
"Spliceosome","crn"
"Spliceosome","cg11777"
"Spliceosome","ncm"
"Spliceosome","fand"
"Spliceosome","cg14641"
"Spliceosome","c12.1"
"Spliceosome","sip1"
"Spliceosome","hfp"
"Spliceosome","abs"
"Spliceosome","LSm7"
"Spliceosome","Acn"
"Spliceosome","Prp19"
"Spliceosome","cyp33"
"Spliceosome","anon-EST:fe1A7"
"Spliceosome","Dmel\CG2685"
"Spliceosome","BcDNA:GM14851"
"Spliceosome","Sf3b6"
"Spliceosome","Cypl"
"Spliceosome","CG31990"
"Spliceosome","Dmel\CG1965"
"Spliceosome","tsu"
"Spliceosome","Bug22"
"DNA ligase IV-condensin complex","SMC2"
"DNA ligase IV-condensin complex","DNAlig4"
"DNA ligase IV-condensin complex","glu"
"DNA ligase IV-XRCC4-XLF complex","DNAlig4"
"DNA ligase III-XRCC1-PNK-DNA-pol III multiprotein complex","XRCC1"
"DNA ligase III-XRCC1-PNK-DNA-pol III multiprotein complex","DNAlig3"
"DNA ligase III-XRCC1-PNK-DNA-pol III multiprotein complex","28573184"
"DNA ligase III-XRCC1 complex","XRCC1"
"DNA ligase III-XRCC1 complex","DNAlig3"
"ERCC1-ERCC4-MSH2 complex","Ercc1"
"ERCC1-ERCC4-MSH2 complex","spel1"
"ERCC1-ERCC4-MSH2 complex","mei-9"
"MSH2-MSH6-PMS2-MLH1 complex","Mlh1"
"MSH2-MSH6-PMS2-MLH1 complex","spel1"
"MSH2-MSH6-PMS2-MLH1 complex","Msh6"
"MSH2-MSH6-PMS1-MLH1 complex","Mlh1"
"MSH2-MSH6-PMS1-MLH1 complex","spel1"
"MSH2-MSH6-PMS1-MLH1 complex","Msh6"
"Structure-specific endonulease complex","Ercc1"
"Structure-specific endonulease complex","mei-9"
"Vacuolar ATPase","VhaAC45"
"Vacuolar ATPase","Vha13"
"Vacuolar ATPase","ATP6AP2"
"Vacuolar ATPase","Vha14-1"
"MSH2-MSH6 complex","spel1"
"MSH2-MSH6 complex","Msh6"
"MSH2-MSH3 complex","spel1"
"PCNA-MutS-alpha-MutL-alpha-DNA complex","Mlh1"
"PCNA-MutS-alpha-MutL-alpha-DNA complex","spel1"
"PCNA-MutS-alpha-MutL-alpha-DNA complex","Msh6"
"MutL-alpha complex","Mlh1"
"MutL-beta complex","Mlh1"
"Ubiquitin E3 ligase (UBADC1, RNF123)","Dmel\CG6752"
"Ubiquitin E3 ligase (UBADC1, RNF123)","isopeptidase-T-3"
"MCM complex","Mcm3"
"MCM complex","dpa"
"MCM complex","Mcm5"
"MCM complex","Mcm7"
"MCM complex","Mcm2"
"MCM complex","Mcm6"
"ORC complex (origin recognition complex)","Orc5"
"ORC complex (origin recognition complex)","Orc4"
"ORC complex (origin recognition complex)","Orc1"
"ORC complex (origin recognition complex)","Orc2"
"ORC complex (origin recognition complex)","Orc3"
"ORC complex (origin recognition complex)","Orc6"
"Ubiquitin E3 ligase (SKP1A, FBXW2, CUL1)","Cul1"
"Ubiquitin E3 ligase (DDB1, CUL4A, RBX1)","Roc1a"
"Ubiquitin E3 ligase (DDB1, CUL4A, RBX1)","pic"
"Succinyl-CoA synthetase, GDP-forming","ScsbetaG"
"Succinyl-CoA synthetase, ADP-forming","ScsbetaA"
"Respiratory chain complex I, mitochondrial","ND-B17.2"
"Respiratory chain complex I, mitochondrial","mt:ND1"
"Respiratory chain complex I, mitochondrial","mt:ND2"
"Respiratory chain complex I, mitochondrial","mt:ND3"
"Respiratory chain complex I, mitochondrial","mt:ND4L"
"Respiratory chain complex I, mitochondrial","mt:ND4"
"Respiratory chain complex I, mitochondrial","mt:ND5"
"Respiratory chain complex I, mitochondrial","ND-24"
"Respiratory chain complex I, mitochondrial","ND-75"
"Respiratory chain complex I, mitochondrial","ND-49"
"Respiratory chain complex I, mitochondrial","ND-30"
"Respiratory chain complex I, mitochondrial","ND-13A"
"Respiratory chain complex I, mitochondrial","ND-13B"
"Respiratory chain complex I, mitochondrial","ND-51"
"Respiratory chain complex I, mitochondrial","ND-42"
"Respiratory chain complex I, mitochondrial","ND-39"
"Respiratory chain complex I, mitochondrial","ND-23"
"Respiratory chain complex I, mitochondrial","ND-19"
"Respiratory chain complex I, mitochondrial","ND-ACP"
"Respiratory chain complex I, mitochondrial","ND-B12"
"Respiratory chain complex I, mitochondrial","ND-B14"
"Respiratory chain complex I, mitochondrial","ND-B17"
"Respiratory chain complex I, mitochondrial","ND-B18"
"Respiratory chain complex I, mitochondrial","ND-B22"
"Respiratory chain complex I, mitochondrial","ND-B8"
"Respiratory chain complex I, mitochondrial","ND-ASHI"
"Respiratory chain complex I, mitochondrial","ND-PDSW"
"Respiratory chain complex I, mitochondrial","ND-AGGG"
"Respiratory chain complex I, mitochondrial","ND-18"
"Respiratory chain complex I, mitochondrial","ND-15"
"Respiratory chain complex I, mitochondrial","ND-SGDH"
"Respiratory chain complex I, mitochondrial","ND-B14.5A"
"Respiratory chain complex I, mitochondrial","NP15.6"
"Respiratory chain complex I, mitochondrial","ND-B16.6"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ND-B17.2"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ND-24"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ND-75"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ND-49"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ND-30"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ND-13A"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ND-13B"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ND-51"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ND-42"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ND-39"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ND-23"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ND-19"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ND-ACP"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ND-B14"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ND-B18"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ND-B8"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ND-B14.5A"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ND-B16.6"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","ND-B17.2"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","ND-24"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","ND-75"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","ND-49"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","ND-30"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","ND-13A"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","ND-13B"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","ND-51"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","ND-23"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","ND-B18"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","ND-B8"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","ND-B14.5A"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","ND-B16.6"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","mt:ND4"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","mt:ND5"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","ND-ACP"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","ND-B12"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","ND-B17"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","ND-B18"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","ND-B22"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","ND-ASHI"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","ND-PDSW"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","ND-AGGG"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","ND-SGDH"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","NP15.6"
"Cytochrome bc1-complex (EC 1.10.2.2), mitochondrial","ox"
"Cytochrome bc1-complex (EC 1.10.2.2), mitochondrial","mt:Cyt-b"
"Cytochrome bc1-complex (EC 1.10.2.2), mitochondrial","UQCR-Q"
"Cytochrome bc1-complex (EC 1.10.2.2), mitochondrial","UQCR-C2"
"N-acetylglucosamine-1-phosphotransferase","Cg8027"
"Farnesyltransferase","Fnta"
"Beta-dystroglycan-caveolin-3 complex","Dg"
"EXO1-MLH1-PMS2 complex","Mlh1"
"EXO1-MLH1-PMS2 complex","tos"
"EXO1-MLH1-PCNA complex","Mlh1"
"EXO1-MLH1-PCNA complex","tos"
"Meprin A","Dmel\CG6696"
"Phosphatidylinositol 3-kinase complex (PIK3C3, PIK3R4)","Pi3K59F"
"Phosphatidylinositol 3-kinase complex (PIK3C3, PIK3R4)","Vps15"
"18S U11/U12 snRNP","Sf3b1"
"18S U11/U12 snRNP","SmE"
"18S U11/U12 snRNP","SmF"
"18S U11/U12 snRNP","SmD1"
"18S U11/U12 snRNP","SmD2"
"18S U11/U12 snRNP","SmD3"
"18S U11/U12 snRNP","Sf3b2"
"18S U11/U12 snRNP","Sf3b3"
"18S U11/U12 snRNP","Spx"
"18S U11/U12 snRNP","Prp8"
"18S U11/U12 snRNP","Dmel\CG1896"
"18S U11/U12 snRNP","cg11478"
"18S U11/U12 snRNP","Dmel\CG34313"
"18S U11/U12 snRNP","Sf3b5"
"18S U11/U12 snRNP","anon-AE003587.1"
"18S U11/U12 snRNP","Sf3b6"
"N-NOS-CHIP-HSP70-1 complex","STUB1"
"BASC complex (BRCA1-associated genome surveillance complex)","nbs"
"BASC complex (BRCA1-associated genome surveillance complex)","Dmel\CG8142"
"BASC complex (BRCA1-associated genome surveillance complex)","RfC4"
"BASC complex (BRCA1-associated genome surveillance complex)","Gnf1"
"BASC complex (BRCA1-associated genome surveillance complex)","Mlh1"
"BASC complex (BRCA1-associated genome surveillance complex)","spel1"
"BASC complex (BRCA1-associated genome surveillance complex)","Msh6"
"BASC complex (BRCA1-associated genome surveillance complex)","tefu"
"BASC complex (BRCA1-associated genome surveillance complex)","rad50"
"GCN5-TRRAP histone acetyltransferase complex","Spt3"
"GCN5-TRRAP histone acetyltransferase complex","Ada3"
"GCN5-TRRAP histone acetyltransferase complex","wda"
"GCN5-TRRAP histone acetyltransferase complex","spel1"
"GCN5-TRRAP histone acetyltransferase complex","Msh6"
"GCN5-TRRAP histone acetyltransferase complex","Nipped-A"
"TFTC-type histone acetyl transferase complex","MED14"
"TFTC-type histone acetyl transferase complex","MED24"
"TFTC-type histone acetyl transferase complex","MED17"
"TFTC-type histone acetyl transferase complex","MED23"
"TFTC-type histone acetyl transferase complex","MED16"
"TFTC-type histone acetyl transferase complex","Nipped-A"
"BP-SMAD complex","Rpt5"
"BP-SMAD complex","hay"
"Signal peptidase complex","Spase22-23"
"Signal peptidase complex","Spase12"
"Signal peptidase complex","Spase25"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","Spt3"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","Ada3"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","wda"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","Taf6"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","Sf3b3"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","Taf5"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","Taf12"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","Taf2"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","Nipped-A"
"Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN)","Nct"
"Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN)","pen-2"
"Gamma-secretase complex (APH1B, PSEN2, PSENEN, NCSTN)","Nct"
"Gamma-secretase complex (APH1B, PSEN2, PSENEN, NCSTN)","pen-2"
"Gamma-secretase complex (APH1A, PSEN2, PSENEN, NCSTN)","Nct"
"Gamma-secretase complex (APH1A, PSEN2, PSENEN, NCSTN)","pen-2"
"TFIID-beta complex","Taf1"
"TFIID-beta complex","Taf6"
"TFIID-beta complex","Taf5"
"TFIID-beta complex","Taf13"
"TFIID-beta complex","Taf11"
"TFIID-beta complex","Taf12"
"TFIID-beta complex","Taf2"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","Taf13"
"PCAF complex","Ada2a"
"PCAF complex","Spt3"
"PCAF complex","Ada3"
"PCAF complex","wda"
"PCAF complex","Taf12"
"PCAF complex","Nipped-A"
"Prolyl 4-hydroxylase (alpha(III)-type)","PH4alphaSG2"
"STAGA complex","Spt3"
"STAGA complex","Ada3"
"STAGA complex","wda"
"STAGA complex","Sf3b3"
"STAGA complex","Taf12"
"STAGA complex","Nipped-A"
"STAGA core complex","Spt3"
"TFIID complex","Taf1"
"TFIID complex","Taf6"
"TFIID complex","Taf5"
"TFIID complex","Taf13"
"TFIID complex","Taf11"
"TFIID complex","Taf12"
"TFIID complex, B-cell specific","Taf1"
"TFIID complex, B-cell specific","Taf6"
"TFIID complex, B-cell specific","Taf5"
"TFIID complex, B-cell specific","Taf13"
"TFIID complex, B-cell specific","Taf11"
"TFIID complex, B-cell specific","Taf12"
"TFIIA complex","TfIIA-S"
"DA complex","Taf1"
"DA complex","Taf6"
"DA complex","TfIIA-S"
"DA complex","Taf5"
"DA complex","Taf13"
"DA complex","Taf11"
"DA complex","Taf12"
"DA complex","Taf2"
"DAB complex","Taf1"
"DAB complex","Taf6"
"DAB complex","TfIIA-S"
"DAB complex","TfIIB"
"DAB complex","Taf5"
"DAB complex","Taf13"
"DAB complex","Taf11"
"DAB complex","Taf12"
"DAB complex","Taf2"
"AMY-1-S-AKAP84-RII-beta complex","spoon"
"AMY-1-S-AKAP84-RII-beta complex","tud"
"TIP60 histone acetylase complex","rept"
"TIP60 histone acetylase complex","pont"
"TIP60 histone acetylase complex","Nipped-A"
"NuA4/Tip60-HAT complex","Gas41"
"NuA4/Tip60-HAT complex","Brd8"
"NuA4/Tip60-HAT complex","Eaf6"
"NuA4/Tip60-HAT complex","DMAP1"
"NuA4/Tip60-HAT complex","MrgBP"
"NuA4/Tip60-HAT complex","Ing3"
"NuA4/Tip60-HAT complex","rept"
"NuA4/Tip60-HAT complex","pont"
"NuA4/Tip60-HAT complex","Nipped-A"
"NuA4/Tip60-HAT complex","YL-1"
"Cytochrome c oxidase, mitochondrial","mt:CoI"
"Cytochrome c oxidase, mitochondrial","mt:CoIII"
"Cytochrome c oxidase, mitochondrial","COX5A"
"Cytochrome c oxidase, mitochondrial","COX5B"
"Cytochrome c oxidase, mitochondrial","COX6B"
"Cytochrome c oxidase, mitochondrial","COX7C"
"Cytochrome c oxidase, mitochondrial","cype"
"Cytochrome c oxidase, mitochondrial","COX7AL"
"Cytochrome c oxidase, mitochondrial","COX6AL"
"Cytochrome c oxidase, mitochondrial","mt:CoII"
"XPA-ERCC1-ERCC4 complex","Ercc1"
"XPA-ERCC1-ERCC4 complex","Xpac"
"XPA-ERCC1-ERCC4 complex","mei-9"
"IMP3-IMP4-MPP10 complex","Dmel\CG13097"
"IMP3-IMP4-MPP10 complex","Dmel\CG11920"
"IMP3-IMP4-MPP10 complex","mRpS4"
"TRAP complex","MED6"
"TRAP complex","CycC"
"TRAP complex","MED21"
"TRAP complex","MED27"
"TRAP complex","MED10"
"TRAP complex","MED4"
"TRAP complex","MED31"
"Cytochrome c oxidase, mitochondrial","levy"
"SMCC complex","MED4"
"DRIP complex","MED7"
"DRIP complex","MED14"
"DRIP complex","MED24"
"DRIP complex","MED6"
"DRIP complex","MED26"
"DRIP complex","MED4"
"DRIP complex","MED17"
"DRIP complex","MED23"
"DRIP complex","MED16"
"NOS3-CAV1-NOSTRIN complex","Nost"
"core-histone (H2A/H2B/H3/H4)-TDIF2-TDT complex","Dmel\CG1142"
"Decapping complex","me31B"
"Decapping complex","DCP2"
"Decapping complex","Edc3"
"LSm1-7 complex","LSm1"
"LSm1-7 complex","LSm3"
"LSm1-7 complex","BcDNA:RE43665"
"LSm1-7 complex","LSm7"
"LSm1-7 complex","BcDNA:GM14851"
"LSm1-7 complex","Dmel\CG6610"
"LSm1-7 complex","CG31990"
"LSm2-8 complex","Dmel\CG2021"
"LSm2-8 complex","LSm3"
"LSm2-8 complex","BcDNA:RE43665"
"LSm2-8 complex","LSm7"
"LSm2-8 complex","BcDNA:GM14851"
"LSm2-8 complex","Dmel\CG6610"
"LSm2-8 complex","CG31990"
"F1F0-ATP synthase, mitochondrial","mt:ATPase6"
"Nuclear pore complex","Nup44A"
"p300-CBP-p270-SWI/SNF complex","Snr1"
"FHL2-p53-HIPK2 complex","Lmpt"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ND-B17.2"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ox"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","mt:Cyt-b"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","mt:CoI"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","mt:CoIII"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","COX5A"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","COX5B"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","COX6B"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","COX7C"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","mt:ND1"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","mt:ND2"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","mt:ND3"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","mt:ND4L"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","mt:ND4"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","mt:ND5"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","cype"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ND-24"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","levy"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","UQCR-Q"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ND-75"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ND-49"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","UQCR-C2"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ND-30"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ND-13A"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ND-13B"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ND-51"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ND-42"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ND-39"
